지점,지점명,일시,월합강수량(00~24h만)(mm)
146,전주,2022-12-01,30.0
217,정선군,2022-01-01,2.3
217,정선군,2022-02-01,7.4
217,정선군,2022-03-01,80.0
217,정선군,2022-04-01,38.5
217,정선군,2022-05-01,10.2
217,정선군,2022-06-01,278.9
217,정선군,2022-07-01,233.2
217,정선군,2022-08-01,463.3
217,정선군,2022-09-01,97.3
217,정선군,2022-10-01,90.6
217,정선군,2022-11-01,58.8
217,정선군,2022-12-01,12.1
245,정읍,2022-01-01,3.7
245,정읍,2022-02-01,15.3
245,정읍,2022-03-01,72.3
245,정읍,2022-04-01,89.9
245,정읍,2022-05-01,7.0
245,정읍,2022-06-01,233.7
245,정읍,2022-07-01,109.2
245,정읍,2022-08-01,134.4
245,정읍,2022-09-01,124.5
245,정읍,2022-10-01,45.0
245,정읍,2022-11-01,77.6
245,정읍,2022-12-01,66.7
184,제주,2022-01-01,33.6
184,제주,2022-02-01,25.1
184,제주,2022-03-01,96.1
184,제주,2022-04-01,84.0
184,제주,2022-05-01,9.1
184,제주,2022-06-01,143.6
184,제주,2022-07-01,149.0
184,제주,2022-08-01,124.3
184,제주,2022-09-01,265.8
184,제주,2022-10-01,22.1
184,제주,2022-11-01,87.8
184,제주,2022-12-01,35.3
221,제천,2022-01-01,3.0
221,제천,2022-02-01,6.8
221,제천,2022-03-01,88.3
221,제천,2022-04-01,40.5
221,제천,2022-05-01,7.5
221,제천,2022-06-01,273.9
221,제천,2022-07-01,310.9
221,제천,2022-08-01,485.3
221,제천,2022-09-01,93.7
221,제천,2022-10-01,87.1
221,제천,2022-11-01,60.0
221,제천,2022-12-01,19.6
268,진도군,2022-01-01,3.7
268,진도군,2022-02-01,1.8
268,진도군,2022-03-01,119.3
268,진도군,2022-04-01,114.6
268,진도군,2022-05-01,0.3
268,진도군,2022-06-01,83.7
268,진도군,2022-07-01,177.3
268,진도군,2022-08-01,84.7
268,진도군,2022-09-01,229.4
268,진도군,2022-10-01,27.2
268,진도군,2022-11-01,39.6
268,진도군,2022-12-01,21.5
192,진주,2022-01-01,0.0
192,진주,2022-02-01,0.0
192,진주,2022-03-01,115.9
192,진주,2022-04-01,69.5
192,진주,2022-05-01,0.9
192,진주,2022-06-01,121.3
192,진주,2022-07-01,218.0
192,진주,2022-08-01,157.3
192,진주,2022-09-01,166.6
192,진주,2022-10-01,22.3
192,진주,2022-11-01,87.8
192,진주,2022-12-01,6.6
155,창원,2022-01-01,0.0
155,창원,2022-02-01,0.0
155,창원,2022-03-01,135.0
155,창원,2022-04-01,102.1
155,창원,2022-05-01,2.4
155,창원,2022-06-01,194.0
155,창원,2022-07-01,167.9
155,창원,2022-08-01,224.6
155,창원,2022-09-01,156.0
155,창원,2022-10-01,9.8
155,창원,2022-11-01,46.0
155,창원,2022-12-01,12.1
232,천안,2022-01-01,3.3
232,천안,2022-02-01,3.3
232,천안,2022-03-01,57.6
232,천안,2022-04-01,51.6
232,천안,2022-05-01,9.8
232,천안,2022-06-01,168.0
232,천안,2022-07-01,117.0
232,천안,2022-08-01,366.6
232,천안,2022-09-01,133.3
232,천안,2022-10-01,98.2
232,천안,2022-11-01,43.2
232,천안,2022-12-01,28.8
95,철원,2022-01-01,2.5
95,철원,2022-02-01,8.9
95,철원,2022-03-01,90.9
95,철원,2022-04-01,17.9
95,철원,2022-05-01,14.5
95,철원,2022-06-01,437.2
95,철원,2022-07-01,247.6
95,철원,2022-08-01,420.4
95,철원,2022-09-01,257.4
95,철원,2022-10-01,162.1
95,철원,2022-11-01,85.2
95,철원,2022-12-01,8.1
276,청송군,2022-01-01,
276,청송군,2022-02-01,1.6
276,청송군,2022-03-01,51.2
276,청송군,2022-04-01,30.7
276,청송군,2022-05-01,6.4
276,청송군,2022-06-01,80.2
276,청송군,2022-07-01,86.5
276,청송군,2022-08-01,229.4
276,청송군,2022-09-01,48.7
276,청송군,2022-10-01,32.6
276,청송군,2022-11-01,66.3
276,청송군,2022-12-01,4.9
131,청주,2022-01-01,1.4
131,청주,2022-02-01,2.4
131,청주,2022-03-01,59.0
131,청주,2022-04-01,45.2
131,청주,2022-05-01,9.1
131,청주,2022-06-01,129.6
131,청주,2022-07-01,171.7
131,청주,2022-08-01,519.4
131,청주,2022-09-01,116.0
131,청주,2022-10-01,105.9
131,청주,2022-11-01,56.7
131,청주,2022-12-01,20.0
135,추풍령,2022-01-01,3.4
135,추풍령,2022-02-01,2.3
135,추풍령,2022-03-01,71.2
135,추풍령,2022-04-01,57.0
135,추풍령,2022-05-01,4.7
135,추풍령,2022-06-01,98.5
135,추풍령,2022-07-01,189.1
135,추풍령,2022-08-01,272.6
135,추풍령,2022-09-01,117.1
135,추풍령,2022-10-01,62.5
135,추풍령,2022-11-01,38.7
135,추풍령,2022-12-01,11.5
101,춘천,2022-01-01,2.8
101,춘천,2022-02-01,6.6
101,춘천,2022-03-01,103.0
101,춘천,2022-04-01,28.5
101,춘천,2022-05-01,10.9
101,춘천,2022-06-01,402.5
101,춘천,2022-07-01,208.2
101,춘천,2022-08-01,491.7
101,춘천,2022-09-01,256.7
101,춘천,2022-10-01,137.3
101,춘천,2022-11-01,69.5
101,춘천,2022-12-01,10.7
127,충주,2022-01-01,2.0
127,충주,2022-02-01,4.3
127,충주,2022-03-01,79.9
127,충주,2022-04-01,45.8
127,충주,2022-05-01,8.6
127,충주,2022-06-01,219.0
127,충주,2022-07-01,350.5
127,충주,2022-08-01,457.3
127,충주,2022-09-01,102.0
127,충주,2022-10-01,96.5
127,충주,2022-11-01,79.5
127,충주,2022-12-01,18.8
216,태백,2022-01-01,0.1
216,태백,2022-02-01,2.8
216,태백,2022-03-01,96.4
216,태백,2022-04-01,34.2
216,태백,2022-05-01,10.2
216,태백,2022-06-01,187.9
216,태백,2022-07-01,156.6
216,태백,2022-08-01,270.2
216,태백,2022-09-01,190.8
216,태백,2022-10-01,69.7
216,태백,2022-11-01,65.0
216,태백,2022-12-01,5.0
162,통영,2022-01-01,0.0
162,통영,2022-02-01,0.0
162,통영,2022-03-01,121.0
162,통영,2022-04-01,191.7
162,통영,2022-05-01,0.1
162,통영,2022-06-01,101.5
162,통영,2022-07-01,151.8
162,통영,2022-08-01,186.9
162,통영,2022-09-01,159.4
162,통영,2022-10-01,10.4
162,통영,2022-11-01,46.9
162,통영,2022-12-01,18.1
99,파주,2022-01-01,7.2
99,파주,2022-02-01,2.6
99,파주,2022-03-01,103.3
99,파주,2022-04-01,19.5
99,파주,2022-05-01,12.7
99,파주,2022-06-01,509.9
99,파주,2022-07-01,290.2
99,파주,2022-08-01,353.5
99,파주,2022-09-01,152.4
99,파주,2022-10-01,181.6
99,파주,2022-11-01,89.2
99,파주,2022-12-01,8.4
138,포항,2022-01-01,4.4
138,포항,2022-02-01,9.6
138,포항,2022-03-01,57.1
138,포항,2022-04-01,36.6
138,포항,2022-05-01,0.1
138,포항,2022-06-01,106.3
138,포항,2022-07-01,77.7
138,포항,2022-08-01,141.2
138,포항,2022-09-01,512.0
138,포항,2022-10-01,25.8
138,포항,2022-11-01,84.3
138,포항,2022-12-01,6.5
264,함양군,2022-01-01,
264,함양군,2022-02-01,1.0
264,함양군,2022-03-01,84.9
264,함양군,2022-04-01,44.0
264,함양군,2022-05-01,1.7
264,함양군,2022-06-01,109.1
264,함양군,2022-07-01,161.7
264,함양군,2022-08-01,130.9
264,함양군,2022-09-01,196.3
264,함양군,2022-10-01,20.3
264,함양군,2022-11-01,44.1
264,함양군,2022-12-01,7.5
285,합천,2022-01-01,
285,합천,2022-02-01,0.0
285,합천,2022-03-01,64.0
285,합천,2022-04-01,41.9
285,합천,2022-05-01,2.2
285,합천,2022-06-01,93.2
285,합천,2022-07-01,129.4
285,합천,2022-08-01,201.3
285,합천,2022-09-01,163.0
285,합천,2022-10-01,19.5
285,합천,2022-11-01,77.5
285,합천,2022-12-01,2.3
261,해남,2022-01-01,5.0
261,해남,2022-02-01,3.9
261,해남,2022-03-01,113.7
261,해남,2022-04-01,24.5
261,해남,2022-05-01,1.3
261,해남,2022-06-01,70.7
261,해남,2022-07-01,193.6
261,해남,2022-08-01,115.6
261,해남,2022-09-01,180.0
261,해남,2022-10-01,27.0
261,해남,2022-11-01,30.7
261,해남,2022-12-01,28.5
177,홍성,2022-01-01,5.2
177,홍성,2022-02-01,4.0
177,홍성,2022-03-01,79.4
177,홍성,2022-04-01,68.0
177,홍성,2022-05-01,4.4
177,홍성,2022-06-01,191.6
177,홍성,2022-07-01,141.5
177,홍성,2022-08-01,524.7
177,홍성,2022-09-01,135.0
177,홍성,2022-10-01,154.0
177,홍성,2022-11-01,53.6
177,홍성,2022-12-01,28.2
212,홍천,2022-01-01,3.1
212,홍천,2022-02-01,5.9
212,홍천,2022-03-01,83.8
212,홍천,2022-04-01,45.7
212,홍천,2022-05-01,10.9
212,홍천,2022-06-01,301.0
212,홍천,2022-07-01,226.8
212,홍천,2022-08-01,595.4
212,홍천,2022-09-01,242.9
212,홍천,2022-10-01,143.1
212,홍천,2022-11-01,41.5
212,홍천,2022-12-01,7.6
169,흑산도,2022-01-01,4.5
169,흑산도,2022-02-01,1.6
169,흑산도,2022-03-01,83.8
169,흑산도,2022-04-01,93.3
169,흑산도,2022-05-01,8.4
169,흑산도,2022-06-01,87.4
169,흑산도,2022-07-01,131.4
169,흑산도,2022-08-01,62.9
169,흑산도,2022-09-01,108.6
169,흑산도,2022-10-01,35.2
169,흑산도,2022-11-01,35.4
169,흑산도,2022-12-01,15.7
