지점,지점명,일시,평균기온(°C)
146,전주,2022-06-01,23.7
146,전주,2022-07-01,27.0
146,전주,2022-08-01,26.3
146,전주,2022-09-01,22.6
146,전주,2022-10-01,15.2
146,전주,2022-11-01,11.1
146,전주,2022-12-01,-0.2
217,정선군,2022-01-01,-4.0
217,정선군,2022-02-01,-2.8
217,정선군,2022-03-01,5.6
217,정선군,2022-04-01,12.5
217,정선군,2022-05-01,16.7
217,정선군,2022-06-01,21.5
217,정선군,2022-07-01,25.1
217,정선군,2022-08-01,23.6
217,정선군,2022-09-01,18.9
217,정선군,2022-10-01,11.6
217,정선군,2022-11-01,6.7
217,정선군,2022-12-01,-5.0
245,정읍,2022-01-01,-0.6
245,정읍,2022-02-01,-0.1
245,정읍,2022-03-01,7.7
245,정읍,2022-04-01,13.5
245,정읍,2022-05-01,17.8
245,정읍,2022-06-01,23.0
245,정읍,2022-07-01,26.4
245,정읍,2022-08-01,26.0
245,정읍,2022-09-01,21.5
245,정읍,2022-10-01,14.1
245,정읍,2022-11-01,10.1
245,정읍,2022-12-01,-0.7
184,제주,2022-01-01,6.2
184,제주,2022-02-01,5.6
184,제주,2022-03-01,11.4
184,제주,2022-04-01,15.5
184,제주,2022-05-01,19.4
184,제주,2022-06-01,23.9
184,제주,2022-07-01,28.4
184,제주,2022-08-01,29.2
184,제주,2022-09-01,24.1
184,제주,2022-10-01,18.4
184,제주,2022-11-01,15.2
184,제주,2022-12-01,6.9
221,제천,2022-01-01,-4.6
221,제천,2022-02-01,-3.3
221,제천,2022-03-01,5.3
221,제천,2022-04-01,12.1
221,제천,2022-05-01,16.4
221,제천,2022-06-01,21.3
221,제천,2022-07-01,24.9
221,제천,2022-08-01,23.4
221,제천,2022-09-01,18.9
221,제천,2022-10-01,11.2
221,제천,2022-11-01,6.2
221,제천,2022-12-01,-6.2
268,진도군,2022-01-01,1.9
268,진도군,2022-02-01,2.0
268,진도군,2022-03-01,8.4
268,진도군,2022-04-01,13.4
268,진도군,2022-05-01,16.8
268,진도군,2022-06-01,22.0
268,진도군,2022-07-01,26.1
268,진도군,2022-08-01,26.3
268,진도군,2022-09-01,21.9
268,진도군,2022-10-01,15.3
268,진도군,2022-11-01,11.2
268,진도군,2022-12-01,2.3
192,진주,2022-01-01,0.4
192,진주,2022-02-01,1.4
192,진주,2022-03-01,8.7
192,진주,2022-04-01,14.3
192,진주,2022-05-01,18.8
192,진주,2022-06-01,22.7
192,진주,2022-07-01,26.5
192,진주,2022-08-01,26.3
192,진주,2022-09-01,21.8
192,진주,2022-10-01,15.1
192,진주,2022-11-01,9.9
192,진주,2022-12-01,0.2
155,창원,2022-01-01,2.0
155,창원,2022-02-01,2.3
155,창원,2022-03-01,9.5
155,창원,2022-04-01,14.6
155,창원,2022-05-01,19.1
155,창원,2022-06-01,22.1
155,창원,2022-07-01,26.7
155,창원,2022-08-01,26.4
155,창원,2022-09-01,22.5
155,창원,2022-10-01,16.5
155,창원,2022-11-01,12.5
155,창원,2022-12-01,1.6
232,천안,2022-01-01,-2.7
232,천안,2022-02-01,-1.4
232,천안,2022-03-01,6.9
232,천안,2022-04-01,13.1
232,천안,2022-05-01,17.4
232,천안,2022-06-01,22.5
232,천안,2022-07-01,25.8
232,천안,2022-08-01,24.7
232,천안,2022-09-01,20.6
232,천안,2022-10-01,12.9
232,천안,2022-11-01,8.0
232,천안,2022-12-01,-3.9
95,철원,2022-01-01,-5.8
95,철원,2022-02-01,-3.9
95,철원,2022-03-01,5.2
95,철원,2022-04-01,12.6
95,철원,2022-05-01,16.7
95,철원,2022-06-01,21.2
95,철원,2022-07-01,25.2
95,철원,2022-08-01,24.0
95,철원,2022-09-01,19.4
95,철원,2022-10-01,11.4
95,철원,2022-11-01,6.6
95,철원,2022-12-01,-6.8
276,청송군,2022-01-01,-3.2
276,청송군,2022-02-01,-2.2
276,청송군,2022-03-01,5.9
276,청송군,2022-04-01,12.2
276,청송군,2022-05-01,16.9
276,청송군,2022-06-01,21.9
276,청송군,2022-07-01,25.4
276,청송군,2022-08-01,24.3
276,청송군,2022-09-01,19.1
276,청송군,2022-10-01,11.6
276,청송군,2022-11-01,6.8
276,청송군,2022-12-01,-3.7
131,청주,2022-01-01,-0.9
131,청주,2022-02-01,0.0
131,청주,2022-03-01,8.5
131,청주,2022-04-01,15.2
131,청주,2022-05-01,19.7
131,청주,2022-06-01,24.2
131,청주,2022-07-01,27.6
131,청주,2022-08-01,26.4
131,청주,2022-09-01,22.8
131,청주,2022-10-01,15.1
131,청주,2022-11-01,10.3
131,청주,2022-12-01,-2.0
135,추풍령,2022-01-01,-1.6
135,추풍령,2022-02-01,-1.0
135,추풍령,2022-03-01,6.9
135,추풍령,2022-04-01,13.3
135,추풍령,2022-05-01,17.6
135,추풍령,2022-06-01,21.9
135,추풍령,2022-07-01,25.0
135,추풍령,2022-08-01,24.1
135,추풍령,2022-09-01,19.6
135,추풍령,2022-10-01,12.7
135,추풍령,2022-11-01,8.0
135,추풍령,2022-12-01,-2.6
101,춘천,2022-01-01,-4.2
101,춘천,2022-02-01,-2.4
101,춘천,2022-03-01,6.6
101,춘천,2022-04-01,14.0
101,춘천,2022-05-01,18.1
101,춘천,2022-06-01,22.6
101,춘천,2022-07-01,26.6
101,춘천,2022-08-01,25.2
101,춘천,2022-09-01,20.5
101,춘천,2022-10-01,12.7
101,춘천,2022-11-01,7.5
101,춘천,2022-12-01,-4.9
127,충주,2022-01-01,-3.4
127,충주,2022-02-01,-2.0
127,충주,2022-03-01,6.7
127,충주,2022-04-01,13.4
127,충주,2022-05-01,17.8
127,충주,2022-06-01,22.9
127,충주,2022-07-01,26.0
127,충주,2022-08-01,25.0
127,충주,2022-09-01,20.5
127,충주,2022-10-01,12.7
127,충주,2022-11-01,7.6
127,충주,2022-12-01,-4.8
216,태백,2022-01-01,-4.8
216,태백,2022-02-01,-4.9
216,태백,2022-03-01,3.9
216,태백,2022-04-01,10.7
216,태백,2022-05-01,14.9
216,태백,2022-06-01,18.7
216,태백,2022-07-01,22.4
216,태백,2022-08-01,21.7
216,태백,2022-09-01,16.2
216,태백,2022-10-01,9.5
216,태백,2022-11-01,5.9
216,태백,2022-12-01,-5.6
162,통영,2022-01-01,3.4
162,통영,2022-02-01,3.4
162,통영,2022-03-01,10.0
162,통영,2022-04-01,14.5
162,통영,2022-05-01,18.6
162,통영,2022-06-01,21.8
162,통영,2022-07-01,26.1
162,통영,2022-08-01,26.2
162,통영,2022-09-01,22.9
162,통영,2022-10-01,17.3
162,통영,2022-11-01,13.4
162,통영,2022-12-01,3.2
99,파주,2022-01-01,-5.2
99,파주,2022-02-01,-3.6
99,파주,2022-03-01,5.3
99,파주,2022-04-01,12.4
99,파주,2022-05-01,16.4
99,파주,2022-06-01,21.2
99,파주,2022-07-01,25.4
99,파주,2022-08-01,24.1
99,파주,2022-09-01,19.5
99,파주,2022-10-01,11.6
99,파주,2022-11-01,7.1
99,파주,2022-12-01,-5.8
138,포항,2022-01-01,2.5
138,포항,2022-02-01,2.5
138,포항,2022-03-01,9.9
138,포항,2022-04-01,15.6
138,포항,2022-05-01,20.4
138,포항,2022-06-01,23.7
138,포항,2022-07-01,26.1
138,포항,2022-08-01,26.9
138,포항,2022-09-01,21.9
138,포항,2022-10-01,16.4
138,포항,2022-11-01,12.9
138,포항,2022-12-01,1.9
264,함양군,2022-01-01,-0.1
264,함양군,2022-02-01,0.4
264,함양군,2022-03-01,8.0
264,함양군,2022-04-01,14.1
264,함양군,2022-05-01,18.4
264,함양군,2022-06-01,23.0
264,함양군,2022-07-01,26.2
264,함양군,2022-08-01,25.4
264,함양군,2022-09-01,20.4
264,함양군,2022-10-01,13.3
264,함양군,2022-11-01,8.5
264,함양군,2022-12-01,-0.4
285,합천,2022-01-01,0.1
285,합천,2022-02-01,1.2
285,합천,2022-03-01,9.2
285,합천,2022-04-01,14.9
285,합천,2022-05-01,19.5
285,합천,2022-06-01,23.3
285,합천,2022-07-01,26.7
285,합천,2022-08-01,25.6
285,합천,2022-09-01,21.0
285,합천,2022-10-01,14.2
285,합천,2022-11-01,9.4
285,합천,2022-12-01,-0.3
261,해남,2022-01-01,-0.1
261,해남,2022-02-01,0.2
261,해남,2022-03-01,7.5
261,해남,2022-04-01,12.6
261,해남,2022-05-01,16.3
261,해남,2022-06-01,22.9
261,해남,2022-07-01,26.5
261,해남,2022-08-01,26.6
261,해남,2022-09-01,22.1
261,해남,2022-10-01,14.9
261,해남,2022-11-01,10.8
261,해남,2022-12-01,1.4
177,홍성,2022-01-01,-1.8
177,홍성,2022-02-01,-0.6
177,홍성,2022-03-01,7.1
177,홍성,2022-04-01,13.3
177,홍성,2022-05-01,17.8
177,홍성,2022-06-01,22.9
177,홍성,2022-07-01,26.5
177,홍성,2022-08-01,25.4
177,홍성,2022-09-01,21.1
177,홍성,2022-10-01,13.6
177,홍성,2022-11-01,9.1
177,홍성,2022-12-01,-2.4
212,홍천,2022-01-01,-4.5
212,홍천,2022-02-01,-2.9
212,홍천,2022-03-01,6.1
212,홍천,2022-04-01,13.2
212,홍천,2022-05-01,17.1
212,홍천,2022-06-01,21.9
212,홍천,2022-07-01,25.5
212,홍천,2022-08-01,24.3
212,홍천,2022-09-01,19.5
212,홍천,2022-10-01,11.9
212,홍천,2022-11-01,6.8
212,홍천,2022-12-01,-5.5
169,흑산도,2022-01-01,4.0
169,흑산도,2022-02-01,3.4
169,흑산도,2022-03-01,7.9
169,흑산도,2022-04-01,11.8
169,흑산도,2022-05-01,16.6
169,흑산도,2022-06-01,19.8
169,흑산도,2022-07-01,24.8
169,흑산도,2022-08-01,25.4
169,흑산도,2022-09-01,20.9
169,흑산도,2022-10-01,15.7
169,흑산도,2022-11-01,12.8
169,흑산도,2022-12-01,4.7
