지점,지점명,일시,평균지면온도(°C)
271,봉화,2022-02,-1.0
271,봉화,2022-03,6.0
271,봉화,2022-04,15.4
271,봉화,2022-05,22.9
271,봉화,2022-06,25.7
271,봉화,2022-07,28.1
271,봉화,2022-08,25.8
271,봉화,2022-09,21.4
271,봉화,2022-10,12.4
271,봉화,2022-11,6.5
271,봉화,2022-12,-0.6
272,영주,2022-01,-0.9
272,영주,2022-02,1.2
272,영주,2022-03,8.8
272,영주,2022-04,17.8
272,영주,2022-05,24.9
272,영주,2022-06,27.8
272,영주,2022-07,30.4
272,영주,2022-08,27.6
272,영주,2022-09,24.4
272,영주,2022-10,15.3
272,영주,2022-11,8.5
272,영주,2022-12,-1.6
273,문경,2022-01,-1.0
273,문경,2022-02,0.7
273,문경,2022-03,8.0
273,문경,2022-04,16.0
273,문경,2022-05,24.9
273,문경,2022-06,26.5
273,문경,2022-07,28.4
273,문경,2022-08,26.7
273,문경,2022-09,22.2
273,문경,2022-10,14.9
273,문경,2022-11,8.6
273,문경,2022-12,-0.6
276,청송군,2022-01,-2.1
276,청송군,2022-02,-0.6
276,청송군,2022-03,7.7
276,청송군,2022-04,15.7
276,청송군,2022-05,22.8
276,청송군,2022-06,26.1
276,청송군,2022-07,29.2
276,청송군,2022-08,27.6
276,청송군,2022-09,22.4
276,청송군,2022-10,14.8
276,청송군,2022-11,7.7
276,청송군,2022-12,-3.0
277,영덕,2022-01,1.5
277,영덕,2022-02,3.0
277,영덕,2022-03,10.2
277,영덕,2022-04,18.7
277,영덕,2022-05,24.4
277,영덕,2022-06,27.5
277,영덕,2022-07,29.9
277,영덕,2022-08,28.2
277,영덕,2022-09,23.7
277,영덕,2022-10,17.8
277,영덕,2022-11,11.8
277,영덕,2022-12,1.3
278,의성,2022-01,-1.1
278,의성,2022-02,1.4
278,의성,2022-03,9.0
278,의성,2022-04,17.0
278,의성,2022-05,25.3
278,의성,2022-06,28.5
278,의성,2022-07,30.4
278,의성,2022-08,27.7
278,의성,2022-09,23.4
278,의성,2022-10,15.6
278,의성,2022-11,8.1
278,의성,2022-12,-1.2
279,구미,2022-01,0.5
279,구미,2022-02,2.8
279,구미,2022-03,10.4
279,구미,2022-04,18.5
279,구미,2022-05,26.0
279,구미,2022-06,28.3
279,구미,2022-07,31.7
279,구미,2022-08,28.6
279,구미,2022-09,24.7
279,구미,2022-10,17.5
279,구미,2022-11,10.1
279,구미,2022-12,-0.3
281,영천,2022-01,0.2
281,영천,2022-02,1.6
281,영천,2022-03,10.0
281,영천,2022-04,18.0
281,영천,2022-05,25.7
281,영천,2022-06,26.6
281,영천,2022-07,28.3
281,영천,2022-08,27.1
281,영천,2022-09,22.5
281,영천,2022-10,15.2
281,영천,2022-11,9.2
281,영천,2022-12,-0.5
283,경주시,2022-01,0.8
283,경주시,2022-02,2.9
283,경주시,2022-03,10.3
283,경주시,2022-04,17.7
283,경주시,2022-05,25.6
283,경주시,2022-06,26.9
283,경주시,2022-07,29.5
283,경주시,2022-08,29.5
283,경주시,2022-09,22.4
283,경주시,2022-10,16.4
283,경주시,2022-11,10.3
283,경주시,2022-12,0.3
284,거창,2022-01,0.6
284,거창,2022-02,2.1
284,거창,2022-03,9.4
284,거창,2022-04,16.4
284,거창,2022-05,24.3
284,거창,2022-06,26.3
284,거창,2022-07,29.6
284,거창,2022-08,27.7
284,거창,2022-09,23.3
284,거창,2022-10,16.3
284,거창,2022-11,9.4
284,거창,2022-12,0.1
285,합천,2022-01,1.3
285,합천,2022-02,3.3
285,합천,2022-03,11.1
285,합천,2022-04,19.7
285,합천,2022-05,27.1
285,합천,2022-06,28.6
285,합천,2022-07,31.9
285,합천,2022-08,28.8
285,합천,2022-09,25.0
285,합천,2022-10,18.3
285,합천,2022-11,11.2
285,합천,2022-12,1.6
288,밀양,2022-01,0.1
288,밀양,2022-02,3.0
288,밀양,2022-03,10.5
288,밀양,2022-04,18.2
288,밀양,2022-05,25.8
288,밀양,2022-06,27.0
288,밀양,2022-07,31.2
288,밀양,2022-08,29.4
288,밀양,2022-09,24.6
288,밀양,2022-10,17.9
288,밀양,2022-11,11.4
288,밀양,2022-12,0.3
289,산청,2022-01,1.3
289,산청,2022-02,3.0
289,산청,2022-03,10.1
289,산청,2022-04,17.4
289,산청,2022-05,23.7
289,산청,2022-06,26.9
289,산청,2022-07,29.6
289,산청,2022-08,27.8
289,산청,2022-09,22.9
289,산청,2022-10,16.4
289,산청,2022-11,9.8
289,산청,2022-12,1.3
294,거제,2022-01,3.0
294,거제,2022-02,5.3
294,거제,2022-03,11.5
294,거제,2022-04,18.6
294,거제,2022-05,26.7
294,거제,2022-06,26.5
294,거제,2022-07,30.0
294,거제,2022-08,29.0
294,거제,2022-09,24.2
294,거제,2022-10,19.0
294,거제,2022-11,12.1
294,거제,2022-12,2.4
295,남해,2022-01,3.3
295,남해,2022-02,5.4
295,남해,2022-03,11.7
295,남해,2022-04,18.6
295,남해,2022-05,25.8
295,남해,2022-06,26.6
295,남해,2022-07,29.3
295,남해,2022-08,28.5
295,남해,2022-09,25.2
295,남해,2022-10,19.7
295,남해,2022-11,12.8
295,남해,2022-12,3.2
