지점,지점명,일시,평균기온(°C),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),일최다강수량 나타난날(yyyymmdd),1시간최다강수량 나타난날(yyyymmdd),10분최다강수량 나타난날(yyyymmdd),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),최대풍속 풍향(16방위),최대순간풍속 풍향(16방위),최대풍속 나타난날(yyyymmdd),최대순간풍속 나타난날(yyyymmdd),최다풍향(16방위),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C),0.05m평균지중온도(°C),0.1m평균지중온도(°C)
136,안동,2022-05,18.7,7.3,4.8,4.1,2.1,20220513.0,20220513.0,20220513.0,1.9,6.5,12.5,290,270,20220527,20220527,290,3.8,1.7,326.1,74.5,782.6,25.8,,
136,안동,2022-06,22.9,48.3,16.0,6.9,2.0,20220605.0,20220624.0,20220624.0,1.8,6.6,12.1,110,270,20220613,20220629,110,6.0,4.0,222.5,50.66,627.27,28.4,,
136,안동,2022-07,26.4,158.8,32.8,22.9,8.2,20220711.0,20220711.0,20220711.0,1.6,6.5,11.2,140,140,20220710,20220710,110,7.0,5.2,189.1,42.4,573.45,30.4,,
136,안동,2022-08,25.1,202.8,36.1,8.5,3.8,20220831.0,20220817.0,20220814.0,1.2,4.8,8.5,110,140,20220820,20220828,270,7.3,5.1,146.0,34.8,456.31,28.1,,
136,안동,2022-09,20.5,29.9,17.1,4.0,1.3,20220906.0,20220905.0,20220906.0,1.3,7.3,12.5,290,270,20220906,20220906,110,6.4,3.8,170.7,47.39,444.43,24.6,,
136,안동,2022-10,13.1,50.8,41.4,14.1,4.3,20221004.0,20221004.0,20221004.0,1.3,7.8,15.1,290,290,20221010,20221010,110,5.5,4.0,207.9,59.52,428.97,16.4,,
136,안동,2022-11,8.3,35.6,16.8,,,20221129.0,,,1.2,6.3,11.5,270,290,20221126,20221130,290,4.4,2.5,204.5,66.44,317.24,9.4,,
136,안동,2022-12,-2.9,3.8,3.2,,,20221221.0,,,1.8,8.0,14.7,290,270,20221222,20221213,290,3.6,2.3,205.7,68.18,285.88,-2.2,,
137,상주,2022-01,-0.7,1.6,1.4,,,20220125.0,,,2.0,8.1,15.9,250,250,20220113,20220113,250,3.6,2.3,210.3,67.82,323.47,-0.2,,
137,상주,2022-02,0.0,2.1,1.8,,,20220226.0,,,2.4,8.2,16.0,270,200,20220226,20220216,250,3.7,2.0,225.3,74.04,398.94,2.0,,
137,상주,2022-03,8.0,95.7,37.3,,,20220313.0,,,1.7,9.4,18.1,290,290,20220305,20220305,270,5.2,3.6,188.4,50.78,424.83,9.4,,
137,상주,2022-04,15.0,55.0,24.1,8.5,1.7,20220426.0,20220426.0,20220426.0,1.4,5.8,15.1,290,290,20220407,20220407,270,4.4,2.3,245.6,62.37,603.36,17.4,,
137,상주,2022-05,19.5,2.8,1.0,1.0,0.4,20220526.0,20220526.0,20220526.0,1.5,5.4,13.4,290,270,20220527,20220527,270,3.7,1.9,313.5,71.69,777.02,26.1,,
137,상주,2022-06,23.4,88.9,19.5,14.2,9.9,20220605.0,20220606.0,20220606.0,1.1,4.7,12.0,270,290,20220624,20220624,290,5.6,3.6,209.1,47.73,606.7,28.4,,
137,상주,2022-07,26.6,211.7,67.5,47.1,12.7,20220710.0,20220710.0,20220710.0,0.9,4.1,8.5,250,270,20220722,20220721,250,6.6,4.8,165.2,37.09,538.92,30.5,,
137,상주,2022-08,25.4,220.3,38.1,10.7,7.7,20220810.0,20220816.0,20220816.0,0.9,4.5,13.2,250,250,20220807,20220807,230,7.0,4.9,129.9,30.97,432.79,28.5,,
137,상주,2022-09,20.8,109.2,70.1,15.7,2.9,20220906.0,20220906.0,20220906.0,0.9,5.1,13.8,340,340,20220906,20220906,50,6.5,4.4,161.8,43.4,449.55,25.8,,
137,상주,2022-10,13.8,62.0,31.9,12.7,4.5,20221004.0,20221004.0,20221004.0,1.0,6.3,14.0,270,270,20221010,20221010,270,5.2,3.9,189.8,54.32,416.34,17.6,,
137,상주,2022-11,8.9,29.8,12.6,,,20221128.0,,,1.1,6.2,11.6,270,270,20221126,20221126,270,4.1,2.4,194.4,63.12,309.33,10.6,,
137,상주,2022-12,-1.6,12.1,6.5,,,20221221.0,,,2.0,7.6,16.3,290,290,20221223,20221222,270,4.0,2.8,177.3,60.72,267.59,0.5,,
138,포항,2022-01,2.5,4.4,2.2,,,20220124.0,,,2.6,7.5,12.2,270,270,20220117,20220113,230,3.3,1.8,237.2,76.27,333.37,2.6,3.3,3.6
138,포항,2022-02,2.5,9.6,5.6,,,20220214.0,,,2.9,7.9,12.4,270,320,20220227,20220227,250,2.9,1.2,241.1,79.15,398.62,4.1,4.2,4.4
138,포항,2022-03,9.9,57.1,16.8,,,20220318.0,,,2.9,9.3,12.8,50,230,20220318,20220305,230,5.3,2.5,216.4,58.31,445.52,11.5,10.9,10.9
138,포항,2022-04,15.6,36.6,20.5,7.2,2.1,20220426.0,20220426.0,20220426.0,3.0,7.3,9.9,50,360,20220415,20220413,230,4.2,1.8,262.9,66.83,592.84,19.6,17.9,17.7
138,포항,2022-05,20.4,0.1,0.1,0.1,0.1,20220502.0,20220502.0,20220502.0,2.8,7.4,11.7,140,270,20220529,20220527,230,4.1,1.7,318.0,72.85,753.7,27.0,24.2,23.6
138,포항,2022-06,23.7,106.3,34.8,14.7,9.3,20220624.0,20220624.0,20220615.0,3.0,8.1,11.4,50,140,20220614,20220601,230,5.8,3.7,235.8,53.93,602.96,28.2,26.5,26.1
138,포항,2022-07,26.1,77.7,19.7,18.3,10.1,20220713.0,20220708.0,20220708.0,2.3,6.1,8.2,90,160,20220702,20220731,50,7.3,5.2,179.9,40.46,512.67,30.3,29.0,28.6
138,포항,2022-08,26.9,141.2,40.2,24.2,5.6,20220830.0,20220820.0,20220820.0,2.3,6.9,10.7,230,230,20220815,20220815,230,7.1,4.2,164.1,39.19,443.18,29.8,28.8,28.6
138,포항,2022-09,21.9,512.0,342.4,81.3,15.4,20220906.0,20220906.0,20220906.0,2.8,13.2,18.1,360,20,20220906,20220906,20,7.0,4.2,148.6,39.87,384.73,24.2,23.3,23.3
138,포항,2022-10,16.4,25.8,9.9,4.0,2.6,20221004.0,20221006.0,20221006.0,2.4,9.1,13.1,250,230,20221010,20221010,230,5.5,4.0,195.8,55.97,387.81,18.6,18.3,18.5
138,포항,2022-11,12.9,84.3,52.7,,,20221122.0,,,2.3,7.1,9.7,360,20,20221113,20221113,230,3.7,1.8,210.3,68.1,317.29,12.8,12.9,13.2
138,포항,2022-12,1.9,6.5,5.5,,,20221221.0,,,3.0,8.9,14.5,250,270,20221223,20221223,250,3.1,1.6,229.9,76.0,307.88,2.1,2.8,3.5
140,군산,2022-01,-0.3,4.3,1.7,,,20220131.0,,,1.7,9.0,12.3,340,340,20220113,20220113,340,4.2,2.6,206.5,66.33,,1.6,,
140,군산,2022-02,0.4,7.1,2.1,,,20220204.0,,,2.5,10.2,13.8,320,290,20220226,20220201,320,4.6,3.0,222.8,73.07,,3.6,,
140,군산,2022-03,7.0,78.6,21.8,,,20220326.0,,,2.4,11.6,16.4,290,290,20220305,20220305,290,5.7,3.2,147.9,41.13,,7.9,,
140,군산,2022-04,12.8,83.3,39.7,10.6,2.5,20220413.0,20220413.0,20220413.0,2.2,9.4,16.1,290,230,20220415,20220422,270,4.7,1.9,248.8,63.23,,15.2,,
140,군산,2022-05,17.4,4.9,2.3,1.5,0.8,20220526.0,20220526.0,20220525.0,2.6,9.9,13.6,270,290,20220515,20220515,270,3.8,1.6,301.8,69.14,,22.3,,
140,군산,2022-06,22.8,94.9,37.9,12.7,5.8,20220629.0,20220629.0,20220615.0,2.7,9.2,14.8,180,180,20220628,20220628,160,5.9,3.5,177.1,40.52,,26.3,,
140,군산,2022-07,26.4,152.2,71.6,13.1,5.0,20220718.0,20220718.0,20220718.0,2.4,9.5,13.1,290,290,20220721,20220721,290,6.0,2.7,178.4,40.13,,28.2,,
140,군산,2022-08,25.7,340.9,110.9,46.7,13.5,20220811.0,20220810.0,20220810.0,2.5,9.8,15.8,250,250,20220820,20220820,140,7.1,3.7,130.9,31.27,,26.6,,
140,군산,2022-09,22.0,80.6,55.6,13.0,4.3,20220905.0,20220905.0,20220905.0,2.0,10.0,18.9,290,320,20220923,20220906,290,6.3,2.7,190.7,51.18,,23.8,,
140,군산,2022-10,14.3,73.8,34.3,11.6,4.3,20221003.0,20221004.0,20221004.0,2.2,12.0,19.0,290,290,20221010,20221010,290,4.6,3.3,217.7,66.68,,15.5,,
140,군산,2022-11,10.4,75.4,51.5,,,20221128.0,,,1.9,9.9,12.9,290,230,20221130,20221113,290,4.5,3.2,192.2,62.24,,10.3,,
140,군산,2022-12,-0.8,47.4,15.0,,,20221223.0,,,2.0,14.0,21.6,320,320,20221213,20221213,290,5.5,4.3,156.2,51.59,,1.1,,
143,대구,2022-01,0.9,0.0,0.0,,,20220125.0,,,2.3,9.3,14.2,290,290,20220113,20220113,290,3.4,1.8,231.4,74.29,350.35,1.4,,
143,대구,2022-02,1.6,0.1,0.1,,,20220226.0,,,3.1,9.5,13.0,290,270,20220206,20220206,290,3.0,1.5,240.4,78.85,416.9,3.3,,
143,대구,2022-03,9.7,34.3,11.7,,,20220326.0,,,2.4,9.6,13.3,290,320,20220305,20220305,290,5.0,2.5,206.4,55.62,479.66,11.3,,
143,대구,2022-04,15.9,38.5,20.3,9.3,3.1,20220426.0,20220426.0,20220426.0,2.2,8.5,12.6,110,110,20220413,20220413,110,4.0,1.7,253.3,64.4,614.53,19.7,,
143,대구,2022-05,20.7,4.2,2.6,1.6,0.8,20220513.0,20220513.0,20220513.0,2.5,9.1,13.9,270,270,20220527,20220527,290,3.8,1.6,313.3,71.84,774.85,27.0,,
143,대구,2022-06,24.3,81.8,32.4,16.2,4.3,20220624.0,20220624.0,20220624.0,2.4,7.9,11.3,90,110,20220603,20220603,110,5.9,3.9,205.9,47.13,603.39,29.1,,
143,대구,2022-07,27.5,88.8,34.0,12.8,9.6,20220718.0,20220713.0,20220708.0,2.3,6.2,9.2,90,290,20220730,20220721,110,6.8,4.6,180.5,40.62,569.6,31.2,,
143,대구,2022-08,26.9,143.3,39.8,19.8,13.1,20220816.0,20220816.0,20220817.0,1.7,7.4,12.8,270,250,20220813,20220813,110,7.3,4.1,139.1,33.24,449.78,30.3,,
143,대구,2022-09,21.9,114.2,81.1,15.6,3.4,20220906.0,20220905.0,20220906.0,2.3,9.4,13.5,270,290,20220906,20220906,110,6.2,3.0,168.4,45.2,453.26,26.0,,
143,대구,2022-10,15.5,25.6,18.0,9.3,5.1,20221004.0,20221004.0,20221004.0,2.1,8.7,13.6,250,270,20221010,20221010,110,4.3,2.8,233.8,66.8,457.38,19.6,,
143,대구,2022-11,11.0,46.6,17.7,,,20221129.0,,,1.7,8.1,11.3,230,250,20221130,20221130,250,3.4,1.7,209.3,67.73,330.4,12.9,,
143,대구,2022-12,0.4,3.6,2.5,,,20221221.0,,,2.4,9.0,14.7,250,250,20221223,20221223,250,3.6,2.3,209.5,69.14,298.9,1.8,,
146,전주,2022-01,0.1,2.1,0.4,,,20220131.0,,,1.4,6.8,12.5,290,290,20220113,20220113,320,4.1,2.7,198.5,63.7,298.1,0.4,,
146,전주,2022-02,0.6,2.5,0.8,,,20220201.0,,,2.0,6.9,12.3,250,290,20220215,20220226,270,3.9,2.5,209.6,68.74,371.59,2.5,,
146,전주,2022-03,8.5,93.0,24.1,,,20220313.0,,,1.9,7.8,16.3,270,140,20220305,20220325,270,5.6,3.2,172.7,46.54,406.05,9.8,,
146,전주,2022-04,14.5,85.0,30.3,9.1,4.8,20220413.0,20220413.0,20220413.0,1.7,6.5,11.8,250,230,20220422,20220422,270,4.2,2.3,258.1,65.67,604.45,17.3,,
146,전주,2022-05,18.7,6.8,3.5,3.1,1.0,20220530.0,20220526.0,20220526.0,1.7,6.1,11.8,250,270,20220518,20220518,270,3.6,1.8,295.5,67.78,727.04,22.9,,
146,전주,2022-06,23.7,164.2,59.2,23.4,10.1,20220624.0,20220624.0,20220624.0,1.6,6.9,10.9,250,230,20220615,20220615,160,6.6,4.7,180.6,41.35,530.29,27.7,,
146,전주,2022-07,27.0,184.0,80.0,26.7,12.8,20220718.0,20220704.0,20220704.0,1.6,6.4,10.8,230,160,20220721,20220723,140,6.9,4.7,174.7,39.33,510.14,29.9,,
146,전주,2022-08,26.3,311.3,116.2,52.0,19.4,20220816.0,20220816.0,20220816.0,1.5,6.0,12.6,270,250,20220816,20220807,230,7.5,5.1,128.3,30.66,420.24,28.5,,
146,전주,2022-09,22.6,64.5,32.9,12.0,4.6,20220905.0,20220906.0,20220906.0,1.5,8.8,17.1,340,340,20220906,20220906,110,6.0,2.7,183.0,49.11,467.82,25.0,,
146,전주,2022-10,15.2,51.1,23.5,11.5,3.4,20221004.0,20221004.0,20221004.0,1.4,6.3,13.9,290,290,20221010,20221010,110,4.2,2.4,233.3,66.62,446.51,17.1,,
146,전주,2022-11,11.1,77.0,37.9,,,20221128.0,,,1.5,6.5,10.5,340,340,20221129,20221129,140,4.3,2.5,196.1,63.46,301.31,11.5,,
146,전주,2022-12,-0.2,30.0,9.6,,,20221221.0,,,1.6,7.2,12.3,250,340,20221213,20221217,140,5.0,3.7,166.5,54.9,244.64,2.4,,
152,울산,2022-01,2.6,0.9,0.7,,,20220124.0,,,2.3,6.5,9.1,290,270,20220112,20220113,340,3.2,1.7,235.2,75.34,,1.7,,
152,울산,2022-02,2.7,2.2,1.8,,,20220214.0,,,2.5,6.4,8.4,290,320,20220225,20220227,320,3.0,1.3,242.7,79.52,,3.3,,
152,울산,2022-03,9.9,55.5,20.5,,,20220326.0,,,2.2,6.9,9.0,200,200,20220304,20220304,340,5.3,2.6,211.5,56.99,,10.0,,
152,울산,2022-04,14.7,81.0,53.0,33.6,10.6,20220426.0,20220426.0,20220426.0,2.1,5.8,7.8,200,230,20220411,20220411,340,4.2,1.9,258.3,65.71,,16.6,,
152,울산,2022-05,19.2,6.1,6.1,3.8,1.2,20220502.0,20220502.0,20220502.0,1.8,5.0,7.9,290,320,20220527,20220527,340,3.9,1.7,318.2,73.05,,23.3,,
152,울산,2022-06,22.4,147.1,53.8,21.7,7.2,20220605.0,20220627.0,20220627.0,2.2,6.8,9.9,200,230,20220628,20220629,200,5.8,3.8,225.7,51.78,,24.7,,
152,울산,2022-07,26.0,125.0,69.4,15.8,5.3,20220718.0,20220718.0,20220713.0,1.5,4.9,6.3,200,200,20220707,20220707,340,6.5,4.6,183.9,41.48,,28.5,,
152,울산,2022-08,26.4,138.5,38.2,17.2,6.6,20220824.0,20220824.0,20220824.0,2.0,6.0,7.9,200,200,20220815,20220815,200,6.8,4.1,162.0,38.75,,27.7,,
152,울산,2022-09,21.7,284.8,110.4,29.4,8.6,20220906.0,20220906.0,20220906.0,2.1,10.0,13.5,340,360,20220906,20220906,360,6.8,4.3,134.7,36.18,,22.3,,
152,울산,2022-10,16.0,30.4,24.9,15.5,6.6,20221004.0,20221004.0,20221004.0,2.0,6.0,7.9,200,320,20221004,20221011,340,4.8,3.5,208.9,59.63,,16.8,,
152,울산,2022-11,12.7,44.9,23.2,,,20221129.0,,,1.9,5.4,7.7,340,340,20221130,20221130,340,3.5,1.8,210.8,68.11,,11.8,,
152,울산,2022-12,2.0,9.7,7.0,,,20221221.0,,,2.5,6.6,9.7,290,270,20221222,20221222,340,3.0,1.5,224.0,73.51,,1.1,,
155,창원,2022-01,2.0,0.0,0.0,,,20220125.0,,,1.5,7.0,10.9,50,50,20220129,20220129,50,3.2,1.6,221.6,70.78,317.99,1.6,,
155,창원,2022-02,2.3,0.0,0.0,,,20220227.0,,,1.7,5.7,10.9,50,290,20220208,20220227,50,2.8,1.5,224.5,73.41,399.01,3.9,,
155,창원,2022-03,9.5,135.0,85.9,,,20220326.0,,,1.6,6.7,12.0,160,200,20220325,20220326,50,5.3,2.8,194.3,52.34,438.43,10.8,,
155,창원,2022-04,14.6,102.1,69.3,35.0,10.1,20220426.0,20220426.0,20220426.0,1.6,6.4,10.0,180,180,20220422,20220422,50,4.6,2.4,237.1,60.41,577.33,16.7,,
155,창원,2022-05,19.1,2.4,2.4,1.9,0.6,20220513.0,20220513.0,20220513.0,1.5,7.0,12.2,50,50,20220502,20220502,140,4.1,1.7,302.4,69.58,727.23,23.1,,
155,창원,2022-06,22.1,194.0,54.8,12.4,6.0,20220605.0,20220624.0,20220629.0,1.8,7.1,13.4,180,180,20220627,20220627,180,6.5,4.5,181.0,41.66,529.93,24.7,,
155,창원,2022-07,26.7,167.9,81.4,21.1,9.1,20220718.0,20220724.0,20220724.0,1.4,6.2,11.7,140,140,20220731,20220731,180,6.4,4.4,206.5,46.68,594.59,29.4,,
155,창원,2022-08,26.4,224.6,56.4,21.2,11.3,20220824.0,20220802.0,20220802.0,1.2,5.5,11.2,200,200,20220802,20220802,200,7.2,4.4,157.7,37.79,460.29,28.7,,
155,창원,2022-09,22.5,156.0,97.9,40.1,9.6,20220906.0,20220906.0,20220906.0,1.5,9.2,20.2,20,70,20220906,20220906,50,6.3,4.1,154.1,41.4,411.18,23.7,,
155,창원,2022-10,16.5,9.8,7.5,4.9,1.9,20221004.0,20221004.0,20221004.0,1.4,6.9,11.1,50,290,20221017,20221010,50,3.6,2.3,232.6,66.34,437.05,17.3,,
155,창원,2022-11,12.5,46.0,17.8,,,20221113.0,,,1.3,6.4,13.4,50,50,20221130,20221130,50,3.3,1.9,198.0,63.79,306.5,11.4,,
155,창원,2022-12,1.6,12.1,10.8,,,20221221.0,,,1.6,7.2,11.9,50,290,20221205,20221223,50,3.1,1.7,220.4,72.26,279.3,1.2,,
156,광주,2022-01,1.6,0.3,0.2,,,20220111.0,,,1.2,4.9,11.2,50,50,20220118,20220113,50,4.8,3.6,184.8,61.03,327.51,2.2,,
156,광주,2022-02,1.8,2.7,1.1,,,20220216.0,,,1.5,6.6,11.4,250,340,20220226,20220226,50,4.7,3.0,198.6,64.94,395.79,3.8,,
156,광주,2022-03,9.6,105.2,37.2,,,20220326.0,,,1.4,7.9,14.2,230,200,20220312,20220325,270,5.4,2.9,169.3,45.61,434.2,11.5,,
156,광주,2022-04,15.5,49.4,24.4,16.5,4.3,20220425.0,20220425.0,20220425.0,1.4,6.5,9.8,230,250,20220422,20220409,250,4.3,2.3,256.9,65.45,647.3,20.2,,
156,광주,2022-05,19.3,0.4,0.4,0.4,0.2,20220526.0,20220526.0,20220526.0,1.3,6.9,11.2,230,230,20220529,20220529,230,3.9,1.8,297.9,68.55,770.49,26.5,,
156,광주,2022-06,23.8,131.7,28.7,24.3,11.0,20220623.0,20220620.0,20220620.0,1.9,7.9,13.0,230,230,20220624,20220627,230,6.5,4.6,166.0,38.21,570.73,28.6,,
156,광주,2022-07,27.0,169.0,54.1,17.3,8.9,20220718.0,20220723.0,20220723.0,1.5,8.0,14.6,230,230,20220721,20220721,200,6.6,4.2,181.3,40.98,552.07,29.9,,
156,광주,2022-08,26.9,106.4,32.2,23.8,12.3,20220820.0,20220823.0,20220823.0,1.8,8.3,12.6,230,230,20220815,20220815,230,7.3,5.1,129.3,32.02,454.3,30.4,,
156,광주,2022-09,23.1,89.2,50.7,8.7,3.8,20220905.0,20220905.0,20220906.0,1.5,7.5,13.5,50,70,20220906,20220906,70,6.2,2.7,175.9,47.26,483.16,27.4,,
156,광주,2022-10,16.0,38.3,33.4,21.9,6.9,20221004.0,20221004.0,20221004.0,1.1,6.6,12.2,230,230,20221004,20221004,50,4.0,2.2,234.3,66.83,459.57,18.8,,
156,광주,2022-11,11.8,46.7,21.1,,,20221112.0,,,1.0,6.0,10.5,50,20,20221130,20221130,50,3.9,2.2,200.4,64.56,336.75,11.7,,
156,광주,2022-12,1.1,30.6,13.9,,,20221223.0,,,1.2,5.3,10.7,50,290,20221204,20221217,50,5.0,3.8,167.5,54.92,275.78,2.1,,
159,부산,2022-01,4.0,0.0,0.0,,,20220124.0,,,2.8,8.9,19.5,320,340,20220112,20220112,320,2.9,1.3,233.8,74.62,369.0,3.4,5.0,5.4
159,부산,2022-02,3.6,0.0,0.0,,,20220219.0,,,3.3,11.6,17.9,230,200,20220226,20220226,270,2.7,1.1,242.8,79.4,446.81,5.6,6.0,6.1
159,부산,2022-03,10.5,127.4,80.3,,,20220326.0,,,3.4,12.0,20.6,230,270,20220313,20220305,50,5.1,2.8,190.1,51.21,479.0,12.5,11.6,11.3
159,부산,2022-04,14.9,130.6,101.8,34.5,11.0,20220426.0,20220426.0,20220426.0,3.3,11.9,17.7,200,200,20220422,20220422,50,4.4,2.2,233.6,59.55,611.32,18.4,16.8,16.2
159,부산,2022-05,19.0,5.4,3.3,2.9,1.1,20220502.0,20220502.0,20220530.0,3.2,9.0,15.3,200,270,20220527,20220527,180,4.0,1.6,293.6,67.57,796.12,25.1,22.4,21.2
159,부산,2022-06,21.7,152.0,49.8,15.2,7.0,20220605.0,20220629.0,20220629.0,4.3,13.9,21.8,230,230,20220629,20220629,230,6.3,4.3,174.2,40.11,554.45,26.9,24.0,23.3
159,부산,2022-07,26.2,145.0,63.1,24.7,7.3,20220718.0,20220711.0,20220718.0,2.6,10.1,16.7,200,180,20220721,20220721,180,6.1,3.8,193.8,43.84,622.11,31.0,28.3,27.4
159,부산,2022-08,26.4,176.7,52.6,26.6,11.8,20220816.0,20220831.0,20220816.0,3.7,10.5,16.8,230,200,20220802,20220815,200,6.7,3.7,163.6,39.2,524.39,31.1,28.1,27.6
159,부산,2022-09,22.9,162.4,69.2,34.3,7.5,20220906.0,20220906.0,20220906.0,3.0,16.2,28.5,270,290,20220906,20220906,50,6.7,4.0,135.1,36.3,435.03,26.2,23.9,23.9
159,부산,2022-10,17.6,9.7,4.7,2.6,1.8,20221004.0,20221004.0,20221004.0,3.1,12.6,20.7,290,250,20221017,20221010,50,4.2,2.9,210.3,59.95,459.77,21.4,19.3,19.4
159,부산,2022-11,14.4,61.3,24.8,,,20221113.0,,,2.7,12.3,19.9,230,340,20221113,20221130,50,3.5,1.8,195.6,67.47,331.73,16.2,14.8,15.0
159,부산,2022-12,3.3,21.4,19.4,,,20221221.0,,,3.3,14.7,27.5,270,270,20221223,20221223,320,2.9,1.4,224.7,73.65,332.4,6.1,5.1,6.0
162,통영,2022-01,3.4,0.0,0.0,,,20220125.0,,,2.3,9.5,13.3,290,290,20220111,20220111,360,3.6,2.1,232.0,73.89,,5.1,,
162,통영,2022-02,3.4,0.0,0.0,,,20220219.0,,,2.9,10.0,13.9,200,200,20220226,20220226,360,3.5,2.0,226.2,73.85,,8.5,,
162,통영,2022-03,10.0,121.0,58.1,,,20220326.0,,,2.3,14.9,18.5,160,180,20220326,20220326,360,5.3,3.4,178.1,47.95,,15.3,,
162,통영,2022-04,14.5,191.7,143.7,74.9,17.2,20220426.0,20220426.0,20220426.0,2.0,8.8,12.9,270,180,20220409,20220422,360,4.8,2.9,224.2,57.16,,19.6,,
162,통영,2022-05,18.6,0.1,0.1,0.1,0.1,20220510.0,20220510.0,20220510.0,1.8,8.1,12.5,360,20,20220502,20220502,160,4.2,1.7,295.5,68.12,,26.6,,
162,통영,2022-06,21.8,101.5,51.3,9.6,7.0,20220605.0,20220624.0,20220624.0,3.0,10.1,15.6,180,180,20220629,20220629,160,6.1,4.2,167.0,38.47,,27.3,,
162,통영,2022-07,26.1,151.8,70.7,26.4,9.1,20220718.0,20220718.0,20220721.0,2.0,12.3,16.1,200,200,20220721,20220721,160,6.2,3.7,233.8,52.93,,30.9,,
162,통영,2022-08,26.2,186.9,35.1,28.9,10.0,20220824.0,20220803.0,20220820.0,2.6,11.1,15.0,160,140,20220801,20220801,200,7.0,3.8,186.9,44.83,,30.0,,
162,통영,2022-09,22.9,159.4,81.4,34.5,8.7,20220906.0,20220906.0,20220906.0,2.5,13.2,19.3,320,290,20220906,20220906,360,6.9,3.9,165.8,44.52,,27.9,,
162,통영,2022-10,17.3,10.4,5.5,4.1,2.7,20221004.0,20221004.0,20221004.0,2.6,11.5,15.7,200,230,20221004,20221004,360,4.3,2.2,238.4,67.98,,24.6,,
162,통영,2022-11,13.4,46.9,17.4,,,20221113.0,,,2.4,11.5,14.5,200,200,20221129,20221129,50,3.8,2.1,208.7,67.08,,20.7,,
162,통영,2022-12,3.2,18.1,15.9,,,20221221.0,,,2.7,9.5,15.1,20,320,20221201,20221223,20,4.1,2.2,232.3,75.94,,10.7,,
165,목포,2022-01,1.5,4.3,1.7,,,20220113.0,,,3.9,13.2,16.6,360,360,20220111,20220111,360,5.5,4.1,204.4,65.12,314.34,2.4,3.1,3.7
165,목포,2022-02,1.6,4.5,1.4,,,20220205.0,,,4.5,12.6,16.1,340,360,20220220,20220220,360,5.2,3.8,202.9,66.29,366.03,3.3,3.3,3.8
165,목포,2022-03,8.5,78.9,24.4,,,20220325.0,,,3.9,13.1,18.3,340,320,20220327,20220319,320,5.7,3.2,178.6,48.11,447.57,10.1,9.2,9.3
165,목포,2022-04,13.8,74.7,45.4,20.9,9.0,20220425.0,20220425.0,20220425.0,3.4,10.5,14.0,320,340,20220416,20220415,320,4.5,2.7,245.0,62.45,636.79,18.2,15.4,15.4
165,목포,2022-05,17.7,2.6,1.0,0.8,0.4,20220529.0,20220526.0,20220526.0,3.3,10.9,13.5,340,70,20220515,20220507,320,4.0,2.0,279.6,64.45,752.24,25.0,20.3,20.1
165,목포,2022-06,22.7,90.2,47.4,23.3,10.1,20220624.0,20220624.0,20220624.0,3.5,11.1,17.9,180,180,20220628,20220628,160,6.7,4.8,142.0,32.72,565.37,27.6,24.3,24.1
165,목포,2022-07,26.6,196.3,81.0,39.5,15.3,20220718.0,20220718.0,20220718.0,3.1,12.7,16.7,200,230,20220721,20220721,140,6.3,4.1,176.1,39.89,591.94,30.1,27.8,27.6
165,목포,2022-08,26.7,92.3,25.7,19.5,10.8,20220820.0,20220820.0,20220820.0,3.4,10.0,14.9,200,200,20220816,20220815,200,7.0,4.2,151.7,36.38,515.05,28.6,27.8,27.8
165,목포,2022-09,22.5,101.9,80.9,16.7,5.4,20220905.0,20220905.0,20220905.0,3.3,23.1,31.7,320,340,20220906,20220906,20,6.5,2.8,166.6,44.78,469.23,24.5,23.8,24.1
165,목포,2022-10,15.8,38.3,29.4,22.3,9.8,20221004.0,20221004.0,20221004.0,4.1,15.1,21.6,320,200,20221017,20221017,320,4.2,2.8,238.8,68.07,476.03,17.3,17.5,17.9
165,목포,2022-11,12.1,33.1,9.7,,,20221112.0,,,3.6,17.9,24.7,320,270,20221129,20221130,20,4.1,3.0,184.5,59.31,321.68,12.4,13.2,13.7
165,목포,2022-12,1.9,22.8,6.9,,,20221217.0,,,4.1,14.4,22.3,320,320,20221223,20221223,320,5.7,4.6,149.0,48.71,264.96,3.2,5.2,5.8
168,여수,2022-01,3.3,0.0,0.0,,,20220125.0,,,4.2,14.2,20.9,290,290,20220111,20220111,320,3.7,2.3,226.8,72.16,367.34,4.8,3.7,4.0
168,여수,2022-02,3.1,0.0,0.0,,,20220220.0,,,4.9,14.1,24.8,320,320,20220205,20220220,320,3.6,2.3,231.4,75.52,435.37,5.8,4.7,4.8
168,여수,2022-03,9.7,149.3,80.4,,,20220326.0,,,3.9,14.2,23.3,320,320,20220305,20220305,70,5.4,2.9,196.8,53.0,487.09,11.8,10.4,10.3
168,여수,2022-04,14.7,102.2,43.9,28.0,9.4,20220426.0,20220425.0,20220426.0,3.3,10.8,16.3,20,70,20220429,20220414,230,4.7,2.7,230.6,58.81,606.55,19.3,16.3,16.1
