지점,지점명,일시,평균기온(°C),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),일최다강수량 나타난날(yyyymmdd),1시간최다강수량 나타난날(yyyymmdd),10분최다강수량 나타난날(yyyymmdd),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),최대풍속 풍향(16방위),최대순간풍속 풍향(16방위),최대풍속 나타난날(yyyymmdd),최대순간풍속 나타난날(yyyymmdd),최다풍향(16방위),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C),0.05m평균지중온도(°C),0.1m평균지중온도(°C)
138,포항,2021-05,18,109.8,31.7,11.9,5.2,20210516,20210516,20210516,2.6,8,13.6,20,270,20210528,20210525,230,5.9,3.5,220.8,50.56,577.87,20.8,20.3,20
138,포항,2021-06,22.2,36.6,15.7,7.1,2.1,20210615,20210615,20210615,2.5,5.9,10,90,180,20210620,20210605,20,7,4.3,210.9,48.24,574.11,26.7,25.6,25.2
138,포항,2021-07,26.5,203.7,56.6,36.5,14.4,20210708,20210708,20210708,2.5,5.8,8.6,90,290,20210729,20210710,50,6.8,4.5,230.3,51.81,565.62,31.3,29.9,29.4
138,포항,2021-08,25.9,449.9,127.1,44.4,14.6,20210824,20210824,20210824,2.4,8.4,11.6,50,50,20210818,20210814,230,7.3,4.8,149.7,35.77,412.74,28,27.6,27.4
138,포항,2021-09,22.9,196.5,56.8,28,7,20210901,20210929,20210929,3.1,8.8,10.9,50,70,20210915,20210915,50,7.2,5,144.7,38.87,371.93,24.2,24,23.9
138,포항,2021-10,17.6,176.7,53.9,19.6,6,20211009,20211009,20211009,2.4,8.4,10.6,50,20,20211012,20211012,230,4.8,3.3,198.5,56.8,367.02,18.8,18.9,19
138,포항,2021-11,11.4,31.4,20.2,,,20211108,,,2.6,7.4,12,250,250,20211130,20211123,230,2.9,1.6,230.7,74.81,324.88,11.6,12,12.4
138,포항,2021-12,4.7,.3,.3,,,20211216,,,2.8,11.4,17,270,290,20211217,20211217,230,2.3,1.5,230.8,76.27,300.33,4,5.2,5.7
140,군산,2021-01,0,28.8,8.6,,,20210121,,,2,12.9,17.1,320,290,20210107,20210107,340,5.6,4.1,175.2,56.24,,1.7,,
140,군산,2021-02,3.8,13.8,3.6,,,20210201,,,2.5,10.2,13.9,320,290,20210215,20210215,340,4.5,3,192.6,63.15,,4.4,,
140,군산,2021-03,8.3,91.9,48.1,,,20210301,,,1.8,10.3,13.7,320,320,20210321,20210321,290,5.3,3.4,207.6,55.88,,10.2,,
140,군산,2021-04,13.3,43.9,22.6,5,1.2,20210412,20210412,20210403,2.3,10.4,15.8,200,200,20210430,20210430,290,5.4,3.1,219.9,55.85,,15.9,,
140,군산,2021-05,16.6,137,38.8,19.4,8.6,20210511,20210511,20210528,2.6,9.2,15.5,230,290,20210528,20210528,290,5.7,3.5,201.8,46.22,,19.3,,
140,군산,2021-06,22.1,98.8,28,17.5,8.9,20210610,20210610,20210628,2.1,7.8,11.4,160,140,20210611,20210611,290,5.7,2.9,229.7,52.55,,26.1,,
140,군산,2021-07,26.6,251.3,67.7,49,21.3,20210708,20210719,20210719,1.8,7.9,12.8,200,200,20210704,20210704,140,6.4,3.2,218.1,49.07,,31.2,,
140,군산,2021-08,25.5,218.3,45.5,19.6,8.1,20210821,20210801,20210821,1.7,7.9,11.9,160,230,20210821,20210824,110,7,3.3,185,44.22,,30,,
140,군산,2021-09,22.3,138.8,48.3,25.5,6,20210921,20210921,20210906,1.8,7.1,9.8,290,290,20210923,20210921,50,6,3.2,179.4,48.2,,25,,
140,군산,2021-10,16,32.7,8.8,5.4,1.3,20211019,20211019,20211019,1.5,7.4,10.2,320,200,20211016,20211004,320,4.1,1.9,223.1,63.82,,18.8,,
140,군산,2021-11,9.6,81.9,22.8,,,20211108,,,2.1,12.9,16.4,320,290,20211130,20211130,140,4.8,2.7,179.6,58.18,,10.9,,
140,군산,2021-12,3.1,14.5,3.2,,,20211218,,,2.3,9.5,13.5,320,340,20211201,20211201,340,4.4,3.2,178.1,58.84,,4.2,,
143,대구,2021-01,.5,11.9,10.3,,,20210126,,,2.5,10.4,17,290,270,20210128,20210128,290,3.9,2.4,203.1,65.2,315.94,.9,,
143,대구,2021-02,4.8,19.2,9.5,,,20210201,,,2.7,10.6,15.2,290,290,20210217,20210215,290,3.6,1.8,207.8,68.11,372.05,5,,
143,대구,2021-03,10.2,95.2,35.5,,,20210301,,,2.4,8.7,13.4,320,290,20210321,20210321,110,5,2.5,204,54.94,489.34,11.1,,
143,대구,2021-04,14.5,43,19.3,7.2,2.3,20210404,20210404,20210404,2.9,8.9,12.9,90,290,20210401,20210417,110,4.9,2.4,247,62.75,616.96,18.1,,
143,대구,2021-05,18.3,90.9,24.7,11.7,4.8,20210516,20210528,20210516,2.5,8.9,13,290,270,20210525,20210525,140,5.9,3.2,209.9,48.12,598.19,21.5,,
143,대구,2021-06,23.2,55.1,17.5,12,4,20210603,20210625,20210625,2.3,7.3,10.3,110,110,20210621,20210625,140,6.6,4,185.4,42.44,594.91,26.9,,
143,대구,2021-07,26.9,153.3,39.7,15.4,5.8,20210707,20210707,20210709,2.1,6.7,10.2,110,270,20210703,20210711,140,6.7,3.9,216.1,48.67,608.97,30.6,,
143,대구,2021-08,25.7,256.3,69,29.8,10.5,20210824,20210824,20210824,1.6,7,9,290,290,20210827,20210827,140,7.2,4.9,130.7,31.24,453.3,28.1,,
143,대구,2021-09,22.1,84.1,40.7,17.6,11.8,20210901,20210901,20210901,2,7.6,11.3,110,90,20210915,20210915,110,6.7,4.3,128.4,34.5,402.76,24.3,,
143,대구,2021-10,16.5,57.8,23.1,7.4,2,20211011,20211011,20211011,1.5,6.8,10.1,290,340,20211019,20211019,140,4.3,2.7,217.6,62.22,425.96,18.5,,
143,대구,2021-11,9.5,43.1,26.8,,,20211108,,,2,10.3,13.2,290,320,20211122,20211122,290,3.1,1.8,208.6,67.55,320.4,9.3,,
143,대구,2021-12,3.1,.1,.1,,,20211216,,,2.5,10.6,15.2,290,320,20211217,20211217,290,2.6,1.9,222.1,73.3,308.9,2.8,,
146,전주,2021-01,.5,28.7,8.3,,,20210121,,,1.6,8.8,15,290,270,20210128,20210118,140,4.8,3.4,174.2,55.89,270.69,1.8,,
146,전주,2021-02,4.3,13.7,4.3,,,20210225,,,1.8,8.4,14.8,270,270,20210215,20210215,140,4.4,2.5,187.7,61.5,337.04,4.4,,
146,전주,2021-03,9.5,95.7,42.5,,,20210301,,,1.7,7.6,12.8,270,270,20210321,20210321,270,5.3,3,194.8,52.46,450.85,10.3,,
146,전주,2021-04,14.4,34.9,15,3.4,.9,20210412,20210403,20210403,1.9,7.5,17.8,270,230,20210417,20210429,270,5.4,3.2,235.1,59.75,576.5,15.5,,
146,전주,2021-05,17.7,182.2,62.7,34.2,15.3,20210511,20210528,20210528,1.9,7.5,13.5,250,200,20210507,20210528,270,5.9,3.8,198.8,45.58,538.96,19.6,,
146,전주,2021-06,23,145.3,44,42.8,20.8,20210611,20210628,20210628,1.4,5.5,12.6,140,160,20210628,20210628,140,6.1,3.8,199.8,45.73,571.52,25.8,,
146,전주,2021-07,27.2,255.1,88.7,24.6,11.7,20210705,20210707,20210708,1.3,5.2,9.4,230,230,20210704,20210704,110,6.6,4,194.2,43.75,554.76,29.6,,
146,전주,2021-08,25.9,454.8,70.6,41.4,20.3,20210824,20210819,20210819,1.4,7.3,12.8,230,250,20210824,20210824,140,7,4.7,168.6,40.32,469.92,28.1,,
146,전주,2021-09,22.9,162.1,41.2,28.4,18.9,20210921,20210901,20210901,1.4,6.1,10.4,250,250,20210921,20210921,110,6.2,3.7,155.2,41.69,407.92,24.7,,
146,전주,2021-10,16.4,37,9.1,5.1,2.4,20211015,20211011,20211011,1.4,6.2,10.3,340,340,20211016,20211016,110,3.9,2.3,219.7,62.83,409.05,18.7,,
146,전주,2021-11,9.7,81.1,26,,,20211130,,,1.6,8.1,13.5,270,290,20211108,20211109,140,4.5,3.1,174.1,56.34,272.18,10.6,,
146,전주,2021-12,3.3,6,2.3,,,20211203,,,1.7,7.5,13,340,340,20211217,20211217,140,4.2,3.5,166.4,56.7,239.26,3.3,,
152,울산,2021-01,2.1,20.6,11.1,,,20210126,,,2.5,7.9,11.9,290,320,20210117,20210117,320,3.6,2,211.5,67.72,,1,,
152,울산,2021-02,6.5,28.8,12.1,,,20210201,,,2.5,7,10.7,290,290,20210217,20210217,320,3.5,2,208.7,68.34,,4.9,,
152,울산,2021-03,10.5,138.9,60.3,,,20210301,,,2.4,6.6,8.9,320,320,20210322,20210322,340,5.4,2.9,204.5,55.06,,10.1,,
152,울산,2021-04,13.8,73.9,32.5,6.8,2.6,20210403,20210403,20210403,2.3,6.3,8.9,200,230,20210430,20210430,340,4.9,2.7,241.5,61.43,,14.6,,
152,울산,2021-05,17.8,120.4,31.2,27.8,11.1,20210528,20210528,20210528,1.9,7.4,10.7,200,200,20210528,20210528,200,5.9,3.5,219,50.26,,18.8,,
152,울산,2021-06,21.7,93.8,30.3,8.9,2.3,20210611,20210611,20210611,1.6,5.2,7.4,200,230,20210605,20210605,360,6.5,4,212.7,48.78,,23.9,,
152,울산,2021-07,25.9,189.3,60.4,13.8,4.7,20210706,20210707,20210707,1.7,5.4,7.2,200,200,20210704,20210704,340,6.6,3.7,235.8,53.22,,29.2,,
152,울산,2021-08,25.3,443.9,122.4,64.9,18,20210821,20210824,20210824,1.7,6.2,8.7,90,110,20210824,20210824,340,7,4.6,166.3,39.83,,26.5,,
152,울산,2021-09,22.1,125.2,36.2,21.7,7.2,20210901,20210901,20210901,2.1,5.7,8.7,360,50,20210917,20210917,340,7,4.6,136.9,36.79,,22.4,,
152,울산,2021-10,17.1,49,25.7,5.8,2.4,20211011,20211011,20211011,1.8,5.1,7.2,340,320,20211017,20211017,340,4.1,2.9,214.9,61.4,,17.4,,
152,울산,2021-11,11.1,49.7,25.3,,,20211108,,,1.8,6.1,9.2,180,290,20211108,20211130,340,2.8,1.5,220.4,71.21,,9.4,,
152,울산,2021-12,4.7,3.5,3.5,,,20211216,,,2.3,7.7,10.9,290,320,20211217,20211217,320,2.1,1.5,230.4,75.64,,2.8,,
155,창원,2021-01,1.4,14.3,12.2,,,20210126,,,1.5,6,13.5,290,290,20210128,20210128,50,3.8,2.1,198,63.18,288.84,1,,
155,창원,2021-02,5.5,36.9,20.2,,,20210201,,,1.8,7.6,12,70,290,20210227,20210215,50,3.6,1.8,191.8,62.66,352.42,5.2,,
155,창원,2021-03,10.4,177.1,67.5,,,20210327,,,1.6,7.3,13.4,160,140,20210301,20210327,50,5,2.6,227.4,61.23,475.47,10.9,,
155,창원,2021-04,14.1,86.5,38.7,8.3,2,20210403,20210403,20210403,1.7,6.7,15.4,50,200,20210401,20210430,50,5,2.9,245,62.36,586.64,15.1,,
155,창원,2021-05,17.7,147.9,63.9,23,8.5,20210504,20210504,20210528,1.5,7.5,12.5,180,180,20210504,20210504,160,5.8,3.5,218.4,50.25,588.66,19.4,,
155,창원,2021-06,21.8,140.6,59.2,10.7,2.9,20210611,20210611,20210611,1.3,5.4,9.2,180,160,20210606,20210621,160,6.6,3.6,214.5,49.37,598.2,24.5,,
155,창원,2021-07,26.5,521.2,152.7,38.3,13.3,20210707,20210707,20210716,1.4,7.3,14.2,180,200,20210704,20210704,160,6.9,4,219.1,49.54,598.42,28.8,,
155,창원,2021-08,26.2,413,168.2,60.6,17.2,20210821,20210823,20210823,1.4,6.3,12.9,70,180,20210823,20210824,160,6.7,4.4,180.9,43.36,493.79,28.8,,
155,창원,2021-09,22.5,92.2,28.1,20.3,13.9,20210929,20210921,20210921,1.2,5.5,11.4,290,360,20210922,20210922,50,7.2,4.9,109.5,29.44,341.15,23.6,,
155,창원,2021-10,17.4,25,15.6,3.2,2.1,20211011,20211010,20211010,1.2,6.7,11.2,50,360,20211017,20211017,50,3.8,2.4,218.7,62.4,417.24,18.3,,
155,창원,2021-11,10.8,53.5,30.7,,,20211130,,,1.2,6,15.5,180,160,20211108,20211108,270,2.8,1.6,216.5,69.79,309.66,9.6,,
155,창원,2021-12,4.2,2.4,2.4,,,20211216,,,1.4,6.1,13.4,50,290,20211225,20211217,50,2.3,1.7,223.8,73.38,283,2.9,,
156,광주,2021-01,1.4,33,8.7,,,20210126,,,1.5,5.6,12.9,230,320,20210115,20210128,50,5.7,4.1,164.3,52.43,304.64,3,,
156,광주,2021-02,5.1,31.1,14.8,,,20210225,,,1.5,7.8,12.9,50,50,20210226,20210226,20,4.8,2.8,175.3,57.31,356.28,5.7,,
156,광주,2021-03,10.6,122.4,39.7,,,20210301,,,1.5,5.4,11.8,250,360,20210323,20210321,250,5,2.8,220.5,59.35,524.59,12.2,,
156,광주,2021-04,14.9,34.2,16.9,6.2,2.7,20210412,20210403,20210403,1.4,7.9,16,200,230,20210429,20210429,50,5.1,3.3,230.4,58.67,622.29,18.6,,
156,광주,2021-05,18.4,139.4,59.6,14.9,8.8,20210516,20210516,20210528,1.4,7.2,13.6,200,230,20210528,20210528,230,5.8,3.7,212.8,48.95,617.85,22,,
156,광주,2021-06,23.3,118.1,27.4,15.2,11.2,20210611,20210628,20210628,1.3,5.7,11.3,50,180,20210615,20210610,200,6.1,3.9,200.6,47.77,603.21,27.5,,
156,광주,2021-07,27,227.6,119.5,30.1,9.3,20210706,20210706,20210731,1.5,8,14.6,200,230,20210704,20210704,200,6.6,3.8,182.3,41.23,566.24,31.6,,
156,광주,2021-08,25.8,338.7,59.4,57.2,19.3,20210806,20210806,20210806,1.3,8,15.4,200,230,20210824,20210824,50,7,4.3,141.7,35.1,466.53,28.3,,
156,광주,2021-09,22.9,131.1,45.7,43.5,16.8,20210901,20210901,20210901,1.5,5.6,11.9,50,180,20210917,20210921,50,7.1,4.3,124.8,34.65,389.17,24.9,,
156,광주,2021-10,17.2,35.3,12.3,3.5,1.3,20211015,20211015,20211010,1.2,6.2,11.2,50,50,20211017,20211017,70,4.4,2.4,211.5,60.36,439.7,18.7,,
156,광주,2021-11,10.2,85.8,23.2,,,20211130,,,1,6.1,11.6,270,250,20211110,20211108,70,4.7,2.8,176.5,56.9,310.83,10,,
156,광주,2021-12,4.1,7.1,3.5,,,20211217,,,1.2,5.5,12.1,270,50,20211229,20211217,50,4.4,3.5,174.2,57.11,288.88,4.1,,
159,부산,2021-01,3.3,25.8,17.4,,,20210126,,,3.2,11.8,20.8,250,270,20210128,20210128,270,3.5,1.9,201.5,66.48,318.28,4.8,4.2,4.6
159,부산,2021-02,7.2,49.5,22.9,,,20210201,,,3.7,12.1,22.5,270,250,20210215,20210215,270,3.6,1.8,204.8,66.95,393.23,9,7.9,7.7
159,부산,2021-03,11.4,127.5,37.8,,,20210301,,,3.3,11.3,20.7,200,180,20210328,20210327,50,5.1,2.8,215.3,57.97,515.26,14,12.6,12.1
159,부산,2021-04,14.7,107.1,39.5,14.3,4.6,20210403,20210403,20210403,3.4,12.9,21.5,230,200,20210430,20210430,50,4.8,2.7,242.8,61.83,646.07,20.1,17.4,16.6
159,부산,2021-05,17.7,139.2,45.1,17.4,8.7,20210516,20210516,20210516,3.5,14.8,21.1,230,230,20210528,20210528,200,6,3.6,190.8,43.9,585.96,22.1,20.1,19.5
159,부산,2021-06,21.9,232.3,82.6,12.8,3.3,20210611,20210611,20210611,2.6,9.4,13.1,250,50,20210605,20210616,70,6.1,3.4,208,47.89,630.93,27.9,25.3,24.3
159,부산,2021-07,26.3,399.9,137.5,45.5,13.4,20210707,20210707,20210707,3.2,14.6,24.6,230,200,20210704,20210704,50,6.5,3.9,193.8,43.84,603.76,30.9,29.3,28.3
159,부산,2021-08,26.2,481.2,146.2,70.2,19.6,20210825,20210825,20210808,3,18,29.7,200,200,20210824,20210821,50,7,3.9,154.4,37.03,500.44,29.6,28.5,28
159,부산,2021-09,22.9,164.7,50.1,16.8,9.4,20210917,20210930,20210930,3,9.4,19.6,230,70,20210921,20210917,50,7.3,4.3,95.2,26.47,367.94,24.9,24.2,24.4
159,부산,2021-10,18.7,18.2,8.5,2.4,.6,20211016,20211021,20211021,2.6,9.6,16.1,230,340,20211004,20211016,50,3.9,2.4,215.9,61.62,453.21,20.7,20.1,20.5
159,부산,2021-11,12.5,57.9,28.9,,,20211130,,,3,11.8,22.8,270,230,20211130,20211108,270,2.6,1.2,221,71.2,359.73,12.1,12.8,13.4
159,부산,2021-12,6,4.5,4.4,,,20211216,,,3,11.2,20.3,270,270,20211201,20211201,270,1.9,1.4,231.1,75.72,339.36,4.7,6.8,7.6
162,통영,2021-01,3.2,19.3,13.9,,,20210126,,,2.6,9.4,14.9,290,290,20210128,20210128,360,4.2,2.7,213.6,68,,4.6,,
162,통영,2021-02,6.7,70.3,37.8,,,20210201,,,2.9,11.1,15.7,290,270,20210217,20210217,360,4.1,2.3,191.9,62.59,,9.1,,
162,통영,2021-03,10.9,157.8,47,,,20210327,,,2.7,14.5,19.3,180,180,20210301,20210301,360,5.1,3,209.5,56.38,,14.4,,
162,통영,2021-04,14.6,103.1,49.7,11.5,3.7,20210403,20210403,20210403,2.6,11.6,17.1,180,160,20210412,20210412,360,5,3.1,241.8,61.64,,19,,
162,통영,2021-05,17.9,163.1,40.5,12.5,6,20210516,20210515,20210516,2.6,14.5,19,160,160,20210504,20210504,160,5.9,3.7,224,51.61,,22.1,,
162,통영,2021-06,21.8,182.3,92.4,16.9,4.8,20210611,20210611,20210611,2,8.5,10.9,160,180,20210611,20210611,160,6.2,3.3,219.8,50.63,,26.6,,
162,통영,2021-07,26.5,404.5,133,23.1,10,20210706,20210704,20210731,2.3,13,18.9,200,200,20210706,20210706,20,6.9,3.5,207.1,46.9,,29.7,,
162,통영,2021-08,26.7,477,183.5,81.6,22.9,20210821,20210823,20210823,2.4,18.5,24.7,180,160,20210823,20210823,360,6.6,2.8,193.5,46.45,,28.9,,
162,통영,2021-09,23,145.5,41.7,24.3,14.5,20210917,20210929,20210921,2.1,9.9,14.6,20,20,20210917,20210917,360,7.4,4.2,121.6,33.85,,24.6,,
162,통영,2021-10,18.3,5.9,5.5,1.2,.4,20211016,20211016,20211016,2.2,8.1,11.7,360,20,20211017,20211017,360,4.1,2.1,221.2,63.07,,20,,
162,통영,2021-11,12,67.1,41.7,,,20211130,,,2.3,12.3,17.7,180,290,20211108,20211130,360,3,1.4,214.4,71.4,,12.3,,
162,통영,2021-12,5.8,4.2,3.8,,,20211216,,,2.6,9.6,13.9,340,320,20211217,20211217,360,2.8,1.6,238.1,77.89,,6.8,,
165,목포,2021-01,2,39.7,13.2,,,20210123,,,3.6,12.9,19.1,340,320,20210128,20210128,360,6.3,5,175.4,55.88,275.67,3,3.7,4.6
165,목포,2021-02,4.9,25.9,13.3,,,20210225,,,4.3,14,19.1,340,340,20210208,20210217,360,5.3,3.2,170.5,55.65,330.45,5.1,5.4,6.1
165,목포,2021-03,9.2,127.4,41.7,,,20210327,,,3.7,13.9,18.7,340,340,20210321,20210321,360,5.6,3.3,223.5,60.15,500.49,10.8,10.4,10.8
165,목포,2021-04,13.9,51.9,32,5,2.7,20210412,20210412,20210429,3.7,12.7,17.3,180,180,20210429,20210429,140,5.2,3.4,241,61.43,599.12,16.5,14.9,15
165,목포,2021-05,17.6,112.3,33.5,14.2,8.4,20210515,20210516,20210515,3.4,9.3,12.9,320,340,20210501,20210501,140,5.6,3.4,239.6,55.21,630.9,20.1,19.1,19.3
165,목포,2021-06,22.7,108.3,45.1,19,4.7,20210610,20210610,20210611,2.7,10.1,13.3,360,360,20210603,20210603,140,6.1,3.4,243.9,56.2,627.6,26.7,24.5,24.4
165,목포,2021-07,26.8,327.5,154.5,32.2,11.9,20210706,20210706,20210716,2.9,10.5,12.9,140,110,20210716,20210716,140,6.7,3.9,217.2,49.22,574.31,29.6,27.4,27.3
165,목포,2021-08,26.4,124.4,33.6,14.9,8.8,20210821,20210821,20210802,2.7,10.7,16.2,230,230,20210821,20210821,140,6.7,4,190.6,45.74,521.78,28.5,27.4,27.8
165,목포,2021-09,23.4,91.4,43.7,31.6,9.7,20210921,20210921,20210921,2.9,9.2,12,140,140,20210906,20210906,140,6.7,4.2,158.6,42.67,416.72,24.1,24.1,24.6
165,목포,2021-10,17.7,14.7,4.3,3.6,2.1,20211015,20211019,20211019,3.2,14.9,19.1,360,360,20211016,20211016,360,4.8,2.8,223,63.61,433.2,18.5,18.8,19.6
165,목포,2021-11,11.3,63.9,25.6,,,20211108,,,3.4,13.7,18,340,270,20211130,20211109,340,4.9,3.1,190.3,61.21,293.61,10.6,11.6,12.3
165,목포,2021-12,4.8,13.6,6.7,,,20211226,,,4,15.2,22.8,340,340,20211217,20211217,360,5.3,4.5,169.5,55.41,252.92,5,6.2,7
168,여수,2021-01,2.9,17.3,10.1,,,20210126,,,4.3,15,22.9,290,320,20210118,20210129,290,4.2,2.6,206.3,65.64,283.73,2.9,3.3,3.7
168,여수,2021-02,6.2,36.7,17.8,,,20210201,,,4.8,19.9,29,290,290,20210215,20210215,290,4,2.3,198.6,64.77,316.67,6.8,5.7,5.9
168,여수,2021-03,11,106,29.8,,,20210327,,,3.9,15.5,22.3,180,290,20210301,20210321,50,4.8,2.7,228.7,61.56,477.99,12.4,10.8,10.7
168,여수,2021-04,14.7,95.3,50,15.4,4.2,20210403,20210403,20210403,4.1,14.7,21,250,290,20210430,20210417,50,5.2,3.2,253.3,64.58,581.71,18.2,15.3,15.1
168,여수,2021-05,18.1,134.9,33.6,14.8,7.1,20210516,20210516,20210516,3.9,14.5,21.1,180,180,20210504,20210504,200,5.5,3.1,240.5,55.45,588.36,21.4,19.1,18.9
168,여수,2021-06,22.3,130.2,55,34.1,14.9,20210611,20210611,20210611,2.7,10.6,17.2,50,20,20210616,20210616,50,6.3,3.2,239.5,55.18,585.52,26.2,24.1,23.8
168,여수,2021-07,26.5,445.3,234.4,49,18.3,20210706,20210706,20210708,3.6,16.5,20.6,200,200,20210706,20210706,50,6.6,3.3,232.3,52.68,552.23,30.8,27.8,27.5
168,여수,2021-08,26.8,369.7,114.1,61,28,20210823,20210823,20210809,3.6,14.8,20.3,200,230,20210821,20210821,70,6.3,4,215.6,51.79,449.49,29.9,27.9,27.9
168,여수,2021-09,23.2,144.7,70.8,28.5,15.8,20210929,20210929,20210929,4.6,15.5,23.5,20,20,20210917,20210917,70,7,4.4,140.6,37.8,321.26,23.9,23.9,24.1
168,여수,2021-10,18.6,45.4,26,17.7,8.5,20211011,20211011,20211011,3.3,11.4,17.9,320,320,20211016,20211016,70,3.8,2,249.8,71.23,399.2,19.2,19.6,20
168,여수,2021-11,12.1,43,26.1,,,20211108,,,3.6,13.7,19.8,290,320,20211108,20211122,290,3.2,1.6,214.2,68.85,333.76,11.3,12.2,12.9
168,여수,2021-12,5.7,2.7,2.4,,,20211216,,,4.4,14.4,21.2,290,290,20211201,20211201,320,2.9,2.1,222.8,72.76,315.91,5.1,6.2,6.8
169,흑산도,2021-01,4.5,54.2,24.3,,,20210123,,,6.4,18.8,27.7,360,340,20210128,20210128,360,7,5.5,126.5,40.25,194.1,5.1,,
169,흑산도,2021-02,6.4,16.1,12.3,,,20210225,,,6.4,17.8,25.5,360,360,20210218,20210218,360,5.9,4.1,135.8,44.29,286.84,6.5,,
169,흑산도,2021-03,9,94.1,35.8,,,20210327,,,5.2,17.6,24,160,140,20210327,20210327,360,5.8,3.4,217.2,58.47,517.44,10.5,,
169,흑산도,2021-04,12.8,63.4,36.2,8.1,1.7,20210412,20210430,20210430,5.1,18,24.8,200,180,20210429,20210429,160,5.4,3.5,215.9,55.05,601.92,15.2,,
169,흑산도,2021-05,16.5,97.3,45.1,9.7,4.9,20210515,20210504,20210515,4.9,17.8,24.6,160,180,20210504,20210504,180,5.7,3.4,223.7,51.58,661.54,19.6,,
169,흑산도,2021-06,20.9,68.1,34.3,11,5,20210610,20210610,20210610,4.2,19.1,27.1,160,160,20210610,20210610,180,7.1,4.9,184.7,42.58,615.48,24.4,,
169,흑산도,2021-07,25.7,176,109,37.1,16.1,20210706,20210706,20210706,4.4,18.7,22.4,160,140,20210703,20210703,160,7,4.5,178.2,40.42,574.89,27.9,,
169,흑산도,2021-08,26,166.8,51.1,30.8,11.9,20210801,20210801,20210801,3.8,18.1,25.6,180,200,20210821,20210821,160,7.1,4.3,185.2,44.49,528.17,28,,
169,흑산도,2021-09,23.2,101.1,24.5,8.6,4.8,20210921,20210921,20210921,4.8,17.4,23.8,160,140,20210906,20210906,160,6.9,4.3,133.6,40.01,344.47,24.5,,
169,흑산도,2021-10,18.1,26.3,5.9,5.4,4.3,20211011,20211019,20211019,5.1,18.9,23.8,360,360,20211016,20211016,360,5.3,3.6,190,54.18,395.08,19.5,,
169,흑산도,2021-11,12.7,42.1,28.5,,,20211108,,,4.5,18.2,26.5,360,340,20211130,20211130,360,5.3,3.7,178.1,57.21,295.9,12.7,,
169,흑산도,2021-12,7.3,14,2.5,,,20211226,,,6.8,19.8,27.2,360,340,20211217,20211217,360,6,5.3,128.8,42.05,219.11,7.2,,
170,완도,2021-01,3.3,39.7,12.4,,,20210126,,,2.2,11.1,18.8,290,290,20210128,20210106,320,5.2,3.6,171.5,54.41,,2.6,,
170,완도,2021-02,6.5,46.5,21.7,,,20210201,,,2.9,12.1,17.5,110,110,20210227,20210227,320,5.1,3.5,166.8,54.35,,5.6,,
170,완도,2021-03,10.7,179.7,56.5,,,20210327,,,2.5,10.2,18.7,290,160,20210301,20210301,110,5.5,3.4,223.7,60.18,,10.9,,
170,완도,2021-04,14.4,86.8,53.9,12.3,2.5,20210412,20210412,20210412,3.2,10.8,17.3,290,290,20210417,20210417,110,5.4,3.4,237.2,60.54,,16,,
170,완도,2021-05,17.9,139.9,68,25.4,5.8,20210504,20210504,20210515,2.6,10.2,16.5,180,180,20210528,20210528,110,5.6,3.4,204.1,47.14,,19.9,,
170,완도,2021-06,22.3,143,50.8,22.5,6.1,20210611,20210611,20210611,2.5,12.2,17.5,160,160,20210610,20210610,140,6.1,3.2,227.7,52.6,,26.3,,
170,완도,2021-07,26.1,425.1,141.8,51.5,14.1,20210706,20210706,20210706,2.9,9.4,17.1,110,230,20210703,20210706,110,7,6.3,187.6,42.62,,29.5,,
170,완도,2021-08,26.3,368.9,200.3,75.2,19.2,20210803,20210803,20210803,2.1,8.6,15.4,140,250,20210823,20210824,110,6.8,5.2,182.8,43.96,,29.1,,
170,완도,2021-09,23.2,115.1,34.8,30,12,20210929,20210929,20210929,2.7,10,14.2,160,160,20210921,20210921,110,7.1,4.5,119.5,32.12,,24.5,,
170,완도,2021-10,18.2,6.2,2.7,1.6,.8,20211016,20211011,20211011,1.7,6.6,11.5,340,360,20211016,20211016,110,4.3,2.6,214.2,61.03,,19.5,,
170,완도,2021-11,12,53,27.6,,,20211130,,,2.3,10.5,19.1,290,290,20211130,20211130,290,4.2,2.6,185.7,59.56,,10.7,,
170,완도,2021-12,5.9,3.3,1.8,,,20211217,,,2.2,10.3,19.2,290,290,20211230,20211217,320,4.6,3.2,169,54.94,,4.1,,
172,고창,2021-01,0,46.2,10.3,,,20210107,,,2.9,13.8,19.4,290,290,20210106,20210106,20,6.4,1.1,141.9,45.34,277.59,1.7,,
172,고창,2021-02,3.8,33,16,,,20210225,,,3.1,10.8,17.6,250,290,20210216,20210217,320,5.3,.9,155.7,52.74,327.95,4.1,,
172,고창,2021-03,8.3,86,33.3,,,20210301,,,2.9,12.5,19.4,290,110,20210321,20210327,290,6,.9,206.6,55.61,500.63,10.1,,
172,고창,2021-04,13.2,29.3,18.2,3.6,1,20210412,20210412,20210412,3.1,13.2,20.8,110,110,20210403,20210403,270,5.3,1.4,225.5,57.36,606.8,17.3,,
