지점,지점명,일시,평균기온(°C),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),일최다강수량 나타난날(yyyymmdd),1시간최다강수량 나타난날(yyyymmdd),10분최다강수량 나타난날(yyyymmdd),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),최대풍속 풍향(16방위),최대순간풍속 풍향(16방위),최대풍속 나타난날(yyyymmdd),최대순간풍속 나타난날(yyyymmdd),최다풍향(16방위),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C),0.05m평균지중온도(°C),0.1m평균지중온도(°C)
211,인제,2020-06,22.6,58.5,37.2,7.7,1.8,20200624,20200624,20200624,1.6,8.9,18,360,360,20200630,20200630,180,5.7,2.2,198.4,44.77,,29.3,,
211,인제,2020-07,22.1,123.8,31.7,11,4.8,20200723,20200729,20200729,1.5,6.4,14.7,180,180,20200720,20200720,20,7.2,4.4,128,28.44,,25.6,,
211,인제,2020-08,24.9,668.8,135,30.2,15.3,20200804,20200803,20200805,1.4,5.8,13.2,180,200,20200827,20200827,180,7.9,5.1,77,18.26,,26.7,,
211,인제,2020-09,18.5,193.5,67.1,20.5,6.8,20200903,20200903,20200916,1.7,8,18.2,160,180,20200908,20200908,20,6.8,4,114.9,30.83,,21.1,,
211,인제,2020-10,11,.7,.7,.7,.6,20201002,20201002,20201002,1.1,5.4,11.6,160,180,20201004,20201004,180,4.6,2.1,188,54.13,,14.9,,
211,인제,2020-11,5.8,59.8,49.8,,,20201119,,,1.4,6.9,17,180,230,20201119,20201119,180,4.1,2.7,152.7,50.21,,7.3,,
211,인제,2020-12,-2.6,4.8,3.2,,,20201213,,,1.3,6.2,13.5,180,180,20201224,20201224,200,3.4,1.8,161.6,54.45,,0,,
212,홍천,2020-01,-.2,61.1,53.5,,,20200107,,,.9,5.1,8.9,250,250,20200108,20200108,50,5,2.2,159.8,52.12,,-.2,,
212,홍천,2020-02,1.2,45,21,,,20200225,,,1.1,5.9,9.6,290,320,20200222,20200222,250,4.5,2.3,171.3,54.68,,2.5,,
212,홍천,2020-03,6.8,17,11.5,,,20200310,,,1.4,6.8,11.8,250,270,20200319,20200319,270,3.8,1.9,238.6,64.23,,7.9,,
212,홍천,2020-04,10.1,14.2,10,2.5,1,20200419,20200419,20200417,1.7,6.9,14.1,270,270,20200421,20200421,250,3.7,1.6,254.3,64.23,,13.5,,
212,홍천,2020-05,17.2,105,39.1,13.8,7.1,20200509,20200518,20200518,1.2,6.6,13.1,110,290,20200518,20200513,250,6.1,3.6,185.1,41.98,,20.4,,
212,홍천,2020-06,23.2,90.1,36.4,9.8,3.6,20200624,20200630,20200630,1.3,5.6,12,20,360,20200630,20200630,270,5.5,2.3,213.1,48.18,,27.5,,
212,홍천,2020-07,22.8,213.9,61.6,22.3,10,20200723,20200716,20200716,1.1,6,13,70,50,20200716,20200716,70,7.4,4.8,130,28.97,,25.6,,
212,홍천,2020-08,25.5,744.8,136.8,67.1,19.4,20200803,20200803,20200803,1.1,5.4,13.3,200,230,20200802,20200806,90,7.6,5.2,88.4,20.99,,27,,
212,홍천,2020-09,18.9,136.3,37.9,10.7,5.6,20200903,20200903,20200909,1.2,7.8,14,250,250,20200903,20200903,70,6.4,3.6,141.9,38.08,,21.6,,
212,홍천,2020-10,11.2,1.7,1.6,1,.6,20201003,20201003,20201003,.9,5.5,10.1,290,270,20201004,20201004,70,4.4,2,196.8,56.63,,14.9,,
212,홍천,2020-11,5.6,50.6,38.3,,,20201119,,,1,7.1,13.1,290,290,20201103,20201103,270,4,2.6,157.4,51.64,,6.8,,
212,홍천,2020-12,-3.3,6.1,4.6,,,20201213,,,.9,5.3,10.5,270,270,20201224,20201224,70,3.5,1.7,168.8,56.55,,-.8,,
216,태백,2020-01,-1.3,79.4,30,,,20200107,,,1.2,5.6,12.8,340,340,20200104,20200101,200,5.2,3.8,120.2,39.01,,-2.1,,
216,태백,2020-02,-.6,36.1,23.6,,,20200225,,,1.2,5.7,13.7,230,270,20200217,20200222,230,4.5,3.3,160.6,51.13,,-.8,,
216,태백,2020-03,4.2,24.8,15.6,,,20200310,,,1.6,7.9,19.2,250,230,20200319,20200319,250,4.1,2.6,212.6,57.23,,5.1,,
216,태백,2020-04,6.7,46.4,23.3,4.3,1.2,20200412,20200412,20200412,1.7,7.4,16.5,230,250,20200425,20200425,250,4.2,2.6,222,56.16,,10,,
216,태백,2020-05,14.8,102.4,31.7,14.2,6.6,20200518,20200518,20200518,1.6,7.6,13.4,70,320,20200504,20200513,230,5.9,3.6,223.8,50.93,,19.9,,
216,태백,2020-06,20.6,85.5,49.7,12.5,5.5,20200630,20200630,20200630,1.5,5.7,12,50,230,20200605,20200624,230,5.8,3.1,207.8,47.2,,26.5,,
216,태백,2020-07,18.9,329.3,79.9,20.2,14.1,20200713,20200729,20200729,1.4,6.9,14.7,200,230,20200720,20200720,70,7.2,4.6,122.6,27.4,,22.7,,
216,태백,2020-08,23.3,293.5,60.7,30.2,16.9,20200802,20200804,20200804,1.6,8.6,18.1,230,230,20200806,20200806,230,7.6,5,122,29.03,,26.9,,
216,태백,2020-09,15.8,494.4,158.5,36.6,7.8,20200907,20200903,20200903,1.8,8.2,19.5,230,230,20200903,20200907,230,6.6,4.7,120,32.23,,18.9,,
216,태백,2020-10,9.8,1.5,1.4,.6,.3,20201003,20201003,20201003,1.2,6.4,11.1,20,340,20201008,20201005,50,5,3.1,177.4,50.95,,11.7,,
216,태백,2020-11,5.6,33,31.5,,,20201119,,,1.4,8.9,17.5,230,200,20201119,20201119,230,3.9,2.5,162.3,53.07,,6.3,,
216,태백,2020-12,-2.6,3.8,3.8,,,20201213,,,1.3,6.3,12.1,230,200,20201223,20201223,230,3.2,1.8,170.8,57.05,,-2.6,,
217,정선군,2020-01,-.5,91,60.5,,,20200107,,,1.7,12.5,17.3,20,50,20200120,20200120,160,5,2.3,133.4,43.38,,.3,-.2,-.3
217,정선군,2020-02,.9,62.1,32,,,20200225,,,2,14.2,22.3,20,50,20200222,20200222,20,4.5,2.2,159.5,50.84,,2.4,2,1.9
217,정선군,2020-03,6.1,24.1,10.5,,,20200310,,,2.3,17,22.5,20,50,20200319,20200319,20,4,1.8,205.4,55.3,,7.4,7.3,7.1
217,정선군,2020-04,8.8,34.5,10.5,6,1.5,20200419,20200412,20200417,2.8,16.5,24.1,20,50,20200425,20200425,20,4.2,1.9,220.5,55.77,,11.7,11,10.8
217,정선군,2020-05,16.5,107.5,32.5,17.5,11,20200509,20200518,20200518,1.7,11.5,16.6,20,20,20200512,20200512,20,6.3,3.1,193.8,44.05,,19.9,19,18.9
217,정선군,2020-06,22.3,56.4,26,9.5,3.5,20200630,20200630,20200630,1.5,9.2,15.1,20,50,20200601,20200601,20,6.1,2.3,205.5,46.62,,28.7,26,25.9
217,정선군,2020-07,21.8,225.7,51.5,18.5,8,20200729,20200729,20200729,1.2,10.2,14.4,20,50,20200720,20200720,140,7.8,,125.3,27.97,,24.7,24.2,24.1
217,정선군,2020-08,24.5,466.6,66,24.5,13,20200806,20200803,20200804,1.5,10.2,14.7,20,340,20200806,20200806,340,7.5,3.9,108.3,25.77,,26.7,26.3,26.2
217,정선군,2020-09,18.1,182.7,43.5,10,5,20200903,20200903,20200916,2,12.5,18.8,20,50,20200908,20200903,180,7.1,3.6,115.4,30.99,,20.4,20.5,20.6
217,정선군,2020-10,11.2,8,7.5,4.5,1.5,20201003,20201003,20201003,1.3,9.2,12.9,20,20,20201024,20201024,200,5.2,2.4,166.8,47.93,,15.1,14.8,14.9
217,정선군,2020-11,5.9,38,29.5,,,20201119,,,1.9,12.2,16.5,20,360,20201103,20201103,20,3.9,2,155,50.74,,8.2,8.3,8.5
217,정선군,2020-12,-3.1,8.8,8,,,20201213,,,1.7,9.5,19.5,20,50,20201224,20201224,20,3.2,1.5,139.6,46.7,,-2.2,0,-.2
221,제천,2020-01,-.6,68.1,56.6,,,20200107,,,1.2,7.4,14.7,230,230,20200108,20200108,230,5.3,2.2,154.6,50.16,,.1,,
221,제천,2020-02,.8,57.4,20.9,,,20200225,,,1.5,8.1,17.5,270,270,20200222,20200222,250,4.3,2.2,180.6,57.52,,2.3,,
221,제천,2020-03,6,14.4,8.3,,,20200310,,,1.7,9.4,19.5,250,250,20200319,20200319,250,4,1.6,230.7,62.08,,7.9,,
221,제천,2020-04,9.1,28.9,14.1,6.6,5.4,20200417,20200417,20200417,2.1,9.1,17.5,230,270,20200425,20200425,250,3.5,1.2,250.7,63.4,,13.5,,
221,제천,2020-05,16.7,130.1,47.9,24.8,19.8,20200518,20200518,20200518,1.5,6.5,16.2,270,320,20200513,20200518,230,6.1,2.6,193.2,43.96,,20.5,,
221,제천,2020-06,22.3,78.6,18.8,9.9,7.7,20200630,20200621,20200621,1.4,5.6,11,250,230,20200601,20200610,230,5.9,1.6,204,46.33,,26.8,,
221,제천,2020-07,22.2,317.5,105.6,32.8,11.1,20200729,20200729,20200729,1.3,6.3,12,50,70,20200710,20200724,50,7.8,3.7,118.7,26.52,,25,,
221,제천,2020-08,24.8,685.8,259,48.3,19.8,20200802,20200802,20200822,1,5.9,11.4,200,230,20200804,20200804,230,7.4,3,93.6,22.28,,26.2,,
221,제천,2020-09,18.1,134.1,39.7,13.1,12.1,20200907,20200909,20200909,1.3,9.3,17.9,290,230,20200903,20200903,70,6.5,2.3,131.9,35.42,,20.7,,
221,제천,2020-10,10.6,12.4,12.2,6.6,2.6,20201003,20201003,20201003,.9,5.3,10,270,250,20201004,20201004,250,4.3,1.3,214.3,61.56,,13.7,,
221,제천,2020-11,5.4,13.4,6.8,,,20201118,,,1.1,7.4,12.6,290,290,20201103,20201103,250,4,1.9,183.9,60.1,,6.6,,
221,제천,2020-12,-3.9,11.1,10.1,,,20201213,,,1.1,6.2,10.7,290,250,20201214,20201224,250,3.7,1.3,196.1,65.5,,-.8,,
226,보은,2020-01,1,71.8,47.3,,,20200107,,,.9,5.6,14.1,200,90,20200108,20200127,290,5.9,3.3,123.1,39.77,,1.7,,
226,보은,2020-02,1.8,80.8,45.6,,,20200225,,,1.1,6.7,14,250,230,20200222,20200222,290,4.6,3.1,173.5,55.06,,3.5,,
226,보은,2020-03,6.4,23.6,10.8,,,20200310,,,1.3,6.9,14.4,250,250,20200319,20200319,290,3.8,2.2,223.2,60.05,,8,,
226,보은,2020-04,9.5,35.9,19.8,13.6,7.5,20200417,20200417,20200417,1.6,6.4,15,230,160,20200425,20200425,290,3.2,1.2,261.3,66.25,,13.1,,
226,보은,2020-05,17.3,89.1,33.1,17.8,8,20200518,20200518,20200518,1.3,6.8,14.2,160,140,20200518,20200518,110,6.1,3.3,214,48.87,,21.4,,
226,보은,2020-06,22.5,171.2,52.8,18.6,5.6,20200610,20200610,20200610,1.1,5.9,11.2,110,250,20200624,20200601,290,6.3,3.2,189.2,43.13,,27.8,,
226,보은,2020-07,22.3,500.8,131.5,50.1,16.1,20200730,20200730,20200730,1,5.7,12.1,110,70,20200723,20200724,140,7.7,5.2,87,19.53,,25,,
226,보은,2020-08,25.4,587.8,93.1,66.7,19.2,20200828,20200828,20200804,1,5.2,10.1,110,160,20200827,20200826,140,7,4.3,120.7,28.81,,28.2,,
226,보은,2020-09,18.7,162.2,53.8,12,9.2,20200903,20200903,20200909,1,6.9,15.7,270,270,20200903,20200903,320,6.1,3.2,152.1,40.87,,22.1,,
226,보은,2020-10,11.3,3,1.8,1.2,.4,20201003,20201003,20201003,.8,5.6,13.7,140,140,20201009,20201009,290,4.6,2.2,197.9,56.72,,15.1,,
226,보은,2020-11,6.5,37,22.3,,,20201119,,,1.1,7.1,12.7,160,340,20201119,20201103,290,4.3,3.1,158.6,51.58,,7.9,,
226,보은,2020-12,-2,5.6,2.2,,,20201213,,,1.1,5.4,12.4,270,270,20201230,20201215,290,4.1,2,159.3,52.78,,0,,
232,천안,2020-01,1.3,59.7,44,,,20200107,,,1.2,9,16.8,270,250,20200108,20200108,270,5.6,4,146.4,47.38,,1.6,,
232,천안,2020-02,1.9,63.1,35.5,,,20200225,,,1.4,8.4,14.8,270,270,20200222,20200222,270,4.7,3.6,168,53.4,,3.6,,
232,천안,2020-03,6.8,21.7,12.9,,,20200327,,,1.6,8.9,16.5,270,250,20200319,20200319,270,3.9,3.2,233.8,62.93,,8.2,,
232,천안,2020-04,10.2,15.1,12,2.9,.7,20200419,20200419,20200419,2,9.2,17.2,250,250,20200425,20200421,270,3,2,285.7,72.38,,13.4,,
232,천안,2020-05,17.4,86.4,37.5,29.9,12.4,20200518,20200518,20200518,1.4,7.8,12.8,140,110,20200518,20200518,270,5.9,3.9,207.4,47.29,,20.5,,
232,천안,2020-06,22.6,121.9,45.7,12.8,3.4,20200610,20200610,20200630,1.2,6.3,13.1,70,90,20200629,20200629,270,6,3.6,196.3,44.63,,26.8,,
232,천안,2020-07,22.8,356.4,71.3,36.5,17.6,20200729,20200729,20200729,1.3,7.4,14.1,90,110,20200723,20200723,90,7.7,6.1,101.1,22.65,,25,,
232,천안,2020-08,26,481.7,182.9,63.9,16.9,20200803,20200803,20200803,1.2,7.6,13.4,110,90,20200827,20200826,90,7,5.5,119.8,28.57,,27.5,,
232,천안,2020-09,19.6,167.2,56.6,14.1,6.1,20200903,20200903,20200902,1.3,7.8,18.3,290,320,20200903,20200903,70,5.8,4.2,165.2,44.37,,21.5,,
232,천안,2020-10,12.2,18.9,18.1,6.7,2.5,20201003,20201003,20201003,.9,4.9,11.6,90,360,20201009,20201004,270,4.1,2.7,214.2,61.45,,14,,
232,천안,2020-11,7,45.9,28.8,,,20201119,,,1.1,5.7,12.2,270,290,20201127,20201103,290,4.6,3.9,170.4,55.54,,7.5,,
232,천안,2020-12,-1.1,5.5,3.4,,,20201213,,,1.1,5.4,12.2,270,340,20201224,20201230,290,4.1,3.3,177,58.78,,.1,,
235,보령,2020-01,3,49.4,34.7,,,20200107,,,1.3,12.4,17.1,200,200,20200107,20200107,20,6.5,4.2,141.1,45.5,,3.5,,
235,보령,2020-02,3.4,75.3,41.5,,,20200225,,,1.3,6.1,9.7,200,200,20200221,20200221,20,4.9,3.6,182.2,57.79,,4.9,,
235,보령,2020-03,6.9,22.8,12.2,,,20200327,,,1.6,9.3,14.8,180,180,20200319,20200319,200,4,2.8,242.5,65.26,,9.4,,
235,보령,2020-04,9.5,16.5,11.4,3.1,.7,20200419,20200419,20200419,1.6,10,14,200,180,20200425,20200425,200,3.3,1.9,273,69.22,,14,,
235,보령,2020-05,16.9,92.4,26.9,23.5,10.3,20200518,20200518,20200518,1.7,7.6,13.4,200,140,20200519,20200509,200,6.3,4.1,166.5,38.05,,20.6,,
235,보령,2020-06,21.6,139.7,55.3,22.5,6.8,20200610,20200610,20200610,1.5,6.8,13.9,180,200,20200624,20200624,200,6.1,3.8,131.9,30.13,,25.8,,
235,보령,2020-07,22.9,345.9,96.7,35.6,12.7,20200723,20200723,20200729,1.4,9.7,14.8,200,140,20200720,20200723,200,7.5,4.6,84.1,18.9,,25.3,,
235,보령,2020-08,26.6,321.5,65.5,37.5,15.4,20200809,20200809,20200803,2.6,15.4,20.2,200,200,20200806,20200806,200,6.6,4.3,76.3,18.22,,28.6,,
235,보령,2020-09,21,177.1,93,20.9,5.2,20200907,20200907,20200907,1.6,6.8,15.4,360,340,20200907,20200903,20,5.8,3.4,160.4,43.1,,23.1,,
235,보령,2020-10,14.4,16.2,12.1,7.6,4,20201003,20201003,20201003,1,5.6,8.9,200,50,20201002,20201008,20,4.6,2.3,174.3,49.94,,16.1,,
235,보령,2020-11,9.2,35.4,15.9,,,20201119,,,1.4,10.6,15.5,200,180,20201119,20201119,20,5.2,3.5,162.4,52.78,,9.5,,
235,보령,2020-12,1.6,9.7,2,,,20201205,,,1.6,6.3,10.2,180,200,20201213,20201213,20,5.7,4,167.8,55.56,,2.2,,
236,부여,2020-01,2.1,79.6,55.5,,,20200107,,,1,7.1,13,230,270,20200107,20200108,320,6,3,138.3,44.6,,2.9,,
236,부여,2020-02,2.7,92.4,57.8,,,20200225,,,1.1,6.8,12.8,270,270,20200222,20200222,290,4.5,2.6,173.3,54.96,,4.6,,
236,부여,2020-03,7.2,19.3,11.4,,,20200327,,,1.3,9,15.2,290,270,20200319,20200319,290,3.9,2.2,233.9,62.91,,9.4,,
236,부여,2020-04,9.9,17.7,10.8,3.1,.8,20200419,20200417,20200412,1.5,8.5,15.4,230,230,20200425,20200425,290,3.2,1.1,278,70.52,,14.4,,
236,부여,2020-05,17.8,108.5,34.3,10.3,4.5,20200515,20200518,20200518,1.3,6,10.9,230,230,20200512,20200512,230,6.2,3.8,194.4,44.43,,21.5,,
236,부여,2020-06,22.9,188.4,71.6,31.5,7.5,20200610,20200610,20200610,1.2,4.9,9.9,230,90,20200614,20200629,230,5.9,3.4,177.4,40.56,,27.2,,
236,부여,2020-07,23.3,492.6,123.9,21.3,7.2,20200713,20200723,20200729,1.1,5.3,11.1,180,180,20200720,20200720,90,7.8,5.5,74.9,16.83,,25.8,,
236,부여,2020-08,26.8,367.8,53.1,28.1,12.3,20200811,20200828,20200811,1.4,8.4,21.3,140,180,20200827,20200806,230,6.7,4.3,124.7,29.78,,29.3,,
236,부여,2020-09,20.5,208.9,65.8,33.5,8.3,20200907,20200901,20200901,1.2,7.5,15.7,290,270,20200903,20200903,20,5.8,2.9,161.9,43.51,,23.2,,
236,부여,2020-10,13.1,4.4,3.3,1.4,.3,20201003,20201003,20201003,1,4.8,12.6,320,320,20201023,20201006,360,4.6,1.9,202.2,57.92,,16.1,,
236,부여,2020-11,7.7,41.8,22.8,,,20201119,,,1,6.9,13.9,180,180,20201119,20201119,340,4.7,3.1,161.1,52.31,,9.1,,
236,부여,2020-12,-.2,3.4,2.2,,,20201213,,,.9,7.2,11.5,290,270,20201224,20201224,340,4.2,2.3,161.2,53.38,,1.2,,
238,금산,2020-01,1.5,80.8,44.5,,,20200107,,,.9,7.5,16.4,230,250,20200107,20200108,270,6,,115.7,37.23,,2.2,,
238,금산,2020-02,2.5,83.9,51.6,,,20200225,,,1.1,7.2,14.8,290,290,20200222,20200222,290,4.6,3.6,169.8,53.84,,3.9,,
238,금산,2020-03,7.3,20.5,10.1,,,20200310,,,1.5,8,17.6,230,290,20200319,20200319,290,3.9,2.9,234.6,63.08,,9.3,,
238,금산,2020-04,10,35.6,18.5,10.4,3.8,20200417,20200417,20200417,1.7,8,16.1,230,270,20200425,20200425,270,3.3,2.2,262.6,66.68,,13.6,,
238,금산,2020-05,17.8,80.5,21.1,15.1,14.7,20200518,20200518,20200518,1.3,7.5,14.4,230,230,20200512,20200518,290,5.9,4.2,207.3,47.44,,21.3,,
238,금산,2020-06,22.9,234,95.4,25.9,8.8,20200614,20200614,20200610,1.2,7.2,12.5,160,250,20200610,20200630,290,6.4,4.5,184.8,42.26,,27.3,,
238,금산,2020-07,22.7,628,158.3,70.3,14.8,20200730,20200730,20200730,1,6.8,13.4,180,230,20200720,20200720,110,7.9,6.4,72.4,16.28,,25.3,,
238,금산,2020-08,26.6,373.4,69.7,44.8,13.5,20200808,20200828,20200828,1.3,6.6,14.7,180,180,20200806,20200806,140,6.8,4.9,143.9,34.39,,28.1,,
238,금산,2020-09,19.7,167.2,58.3,17.7,4.7,20200903,20200903,20200909,1.1,8.4,17.1,290,290,20200903,20200903,270,5.9,4.2,136.4,37.96,,22.1,,
238,금산,2020-10,12.4,4.1,1.5,1,.4,20201021,20201003,20201003,1,5.1,11.3,90,90,20201008,20201009,290,4.8,3.2,196.3,56.21,,15.9,,
238,금산,2020-11,7.1,41.9,23.6,,,20201119,,,1,6.2,14.1,180,270,20201119,20201119,290,4.4,3.5,171.6,55.71,,8.5,,
238,금산,2020-12,-1,8.3,5.2,,,20201213,,,1,5.3,11.5,290,320,20201213,20201213,290,4.3,3.4,166.6,55.13,,.7,,
239,세종,2020-01,2.1,81.3,63.3,,,20200107,,,1.1,5.4,10.6,70,180,20200126,20200107,320,,,138.6,44.78,,2,,
239,세종,2020-02,2.9,89.7,54.5,,,20200225,,,1.3,5.6,9.9,340,320,20200217,20200222,320,,,171,54.27,,3.9,,
239,세종,2020-03,7.8,22.6,15,,,20200327,,,1.6,6.2,10.4,320,320,20200315,20200319,290,3.6,,224.6,60.43,,9.1,,
239,세종,2020-04,10.8,17.6,11.5,3.4,1,20200419,20200419,20200417,1.9,7.3,11,340,160,20200408,20200425,290,3.1,1.3,279.6,70.89,,14.3,,
239,세종,2020-05,18.2,91.6,30.3,12.8,9.6,20200515,20200518,20200518,1.5,5.2,8.5,90,110,20200518,20200518,290,6.1,3.5,213.7,48.79,,22,,
239,세종,2020-06,23.2,214.2,66.2,34,16.4,20200610,20200606,20200606,1.3,4.7,8.5,320,290,20200630,20200601,290,5.8,2.7,208.3,47.48,,27.7,,
239,세종,2020-07,23.2,436.4,120.4,44.7,12.6,20200713,20200730,20200730,1.3,6.7,9.4,90,70,20200723,20200723,90,7.7,4.2,86.3,19.37,,25.9,,
239,세종,2020-08,26.8,501.1,71.3,59,16.3,20200828,20200828,20200828,1.4,5.8,11.6,160,180,20200806,20200806,160,6.8,3.3,152.8,36.47,,29.1,,
239,세종,2020-09,20.5,171.3,50,18.9,4.7,20200903,20200903,20200903,1.5,8.4,12.9,340,340,20200903,20200903,70,5.6,2.6,171.7,46.14,,22.6,,
239,세종,2020-10,13.4,6.4,5.9,1.7,.4,20201003,20201003,20201003,1.2,6.7,9.8,320,320,20201024,20201024,320,4.3,2.1,204.5,58.61,,15.5,,
239,세종,2020-11,8,50.1,32.1,,,20201119,,,1.2,6.7,10.5,340,320,20201103,20201103,320,4.5,2.6,157.2,51.12,,8.2,,
239,세종,2020-12,-.1,3.5,1.8,,,20201229,,,1.3,6.9,10.7,320,320,20201213,20201213,320,4.1,2.4,167.7,55.57,,.2,,
243,부안,2020-01,3.3,79.1,52.3,,,20200107,,,1.3,8,15.2,270,250,20200108,20200107,290,6.8,3.9,110.1,35.36,,3.8,,
243,부안,2020-02,3.9,59,22,,,20200225,,,1.4,6.8,13.5,290,290,20200216,20200217,290,5.4,2.7,183.4,58,,5.2,,
243,부안,2020-03,7.6,22.1,9.6,,,20200327,,,1.9,7.8,14.5,200,180,20200319,20200319,290,4.9,2,227.9,61.3,,10.5,,
243,부안,2020-04,10.3,22.2,16.3,4.7,1.8,20200419,20200419,20200412,2,7.8,13.8,180,180,20200425,20200425,290,4.1,1.1,269.7,68.54,,14.8,,
243,부안,2020-05,17.6,111.9,30.2,20.8,17.6,20200503,20200518,20200518,1.9,7.9,13.6,180,270,20200518,20200518,290,6.1,3.7,204.6,46.91,,22,,
243,부안,2020-06,22.4,157.6,48.6,16.7,5.9,20200614,20200629,20200629,1.6,7.2,11,160,140,20200624,20200624,290,6.2,3.3,186.2,42.64,,26.8,,
243,부안,2020-07,23.1,509.8,125.6,63.4,19,20200729,20200729,20200729,1.5,7.1,12,180,180,20200719,20200719,290,7.8,4.4,85.9,19.37,,25.5,,
243,부안,2020-08,27.2,421.6,143.1,33.9,14.1,20200808,20200808,20200805,2,10.6,19.4,160,180,20200827,20200827,180,6.4,2.8,172.1,41.2,,29.7,,
243,부안,2020-09,21,224.3,92,19.6,7.7,20200907,20200903,20200903,1.5,9.3,18,270,320,20200907,20200903,50,5.6,2.3,167.2,44.95,,23.4,,
243,부안,2020-10,14.5,6.8,4.9,2.7,2.1,20201003,20201003,20201003,1.2,5.4,10.4,290,290,20201024,20201024,290,5.4,2.4,209.4,59.9,,17.1,,
243,부안,2020-11,9.4,49.4,24.8,,,20201119,,,1.3,7.8,13,180,270,20201119,20201119,50,6.2,3.7,154.7,50.06,,10.6,,
243,부안,2020-12,1.8,31,19.3,,,20201230,,,1.1,7,12.1,200,320,20201213,20201213,20,6.5,3.8,140.1,46.12,,3.4,,
244,임실,2020-01,1.7,73.9,32.6,,,20200107,,,.9,7.3,14.5,250,270,20200107,20200108,320,6.3,4.3,95.2,30.55,,2.8,,
244,임실,2020-02,2.4,59.6,16.7,,,20200225,,,1,5.3,12.1,290,290,20200216,20200216,320,5,3.3,161.7,51.14,,4.4,,
244,임실,2020-03,6.4,45.3,16.1,,,20200327,,,1.3,8.2,18.5,290,270,20200319,20200319,320,4.5,2.9,218.2,58.72,,8.1,,
244,임실,2020-04,8.9,40.5,22.1,5.1,2.6,20200419,20200417,20200417,1.6,7.9,15.9,270,270,20200422,20200422,290,3.6,1.7,269,68.38,,11.2,,
244,임실,2020-05,17.1,77.7,18.6,12.9,8.6,20200518,20200518,20200518,1.4,7,12.9,200,200,20200518,20200509,290,6.4,3.9,212.5,48.74,,20,,
244,임실,2020-06,21.9,173.9,39.2,13.6,4.1,20200614,20200612,20200610,1.1,6.5,12.7,270,270,20200630,20200630,160,6.3,4.1,171,39.18,,25.5,,
244,임실,2020-07,22.1,514.6,111.6,29.5,10.2,20200713,20200721,20200721,1.1,5.8,11.7,140,90,20200723,20200723,160,8,5.8,74.6,16.84,,25.2,,
244,임실,2020-08,25.7,631.4,195.5,44.3,15.1,20200808,20200829,20200829,1.3,6.6,14,200,110,20200806,20200826,160,6.4,3.8,146.9,35.19,,28.8,,
244,임실,2020-09,19,158,40.8,15.4,11.6,20200903,20200909,20200909,1,7.1,15.3,290,290,20200903,20200903,360,6.5,3.5,136.6,36.74,,22,,
244,임실,2020-10,12.3,7.6,5.1,1.6,.5,20201021,20201021,20201021,.8,5.1,9.9,290,270,20201023,20201023,320,4.8,2.8,213.7,61.07,,14.5,,
244,임실,2020-11,7.3,71,54.3,,,20201119,,,1,6.4,13,270,290,20201108,20201119,320,4.7,3.3,152.2,49.19,,7.8,,
244,임실,2020-12,-.5,16.3,4.9,,,20201227,,,.9,5.2,12.3,20,360,20201215,20201214,320,4.9,3,134.7,44.27,,.5,,
245,정읍,2020-01,2.7,73.3,35.7,,,20200107,,,1.2,13.4,22.2,250,230,20200107,20200107,360,6.3,4.6,108.9,34.92,,2.3,,
245,정읍,2020-02,3.5,58.1,17.1,,,20200225,,,1.2,6.1,11.5,340,340,20200216,20200216,360,4.9,3.5,179.8,56.86,,3.3,,
245,정읍,2020-03,7.4,39.1,20.8,,,20200327,,,1.8,9.2,14.8,250,320,20200319,20200315,360,4.4,2.8,231.4,62.25,,8.6,,
245,정읍,2020-04,9.9,34.5,24.4,5.6,1.2,20200419,20200419,20200417,2,11.6,16.6,250,250,20200425,20200425,200,3.6,1.7,273.9,69.61,,13.3,,
245,정읍,2020-05,17.7,86.1,30.1,11,3.7,20200503,20200503,20200503,1.9,8.4,13.9,250,270,20200512,20200512,230,6.1,4.2,188.1,43.15,,20.6,,
245,정읍,2020-06,22.5,109.6,24.3,13.3,5.1,20200614,20200614,20200614,1.6,7.6,12.3,250,200,20200614,20200624,250,6.2,3.8,141.1,32.36,,27,,
245,정읍,2020-07,22.9,465.8,116.1,36.9,15.4,20200713,20200731,20200731,1.4,8.5,14.6,200,200,20200720,20200719,200,7.8,4.8,63.8,14.4,,25.3,,
245,정읍,2020-08,27.2,530.4,176.6,60.4,23.1,20200808,20200831,20200805,2.2,10.9,20.8,200,200,20200827,20200826,200,6.3,3.5,98.6,31.86,,29,,
245,정읍,2020-09,20.4,211.4,52.2,21.9,6.5,20200907,20200903,20200903,1.6,11.7,21.2,340,340,20200903,20200903,20,5.9,3.5,177.6,47.75,,22.8,,
245,정읍,2020-10,13.9,5.9,2.9,1.3,.4,20201021,20201021,20201021,1.1,6.4,11,360,340,20201005,20201005,360,5.3,3,215.2,61.5,,15.5,,
245,정읍,2020-11,8.9,69.8,47.5,,,20201119,,,1.3,9.4,14.4,250,200,20201119,20201119,360,5.5,3.4,165.2,53.39,,8.9,,
