지점,지점명,일시,일조율(%)
260,장흥,2023-04-01,48.1
260,장흥,2023-05-01,43.4
260,장흥,2023-06-01,47.2
260,장흥,2023-07-01,25.0
260,장흥,2023-08-01,56.4
260,장흥,2023-09-01,44.2
260,장흥,2023-10-01,64.8
260,장흥,2023-11-01,56.4
260,장흥,2023-12-01,47.1
146,전주,2023-01-01,64.1
146,전주,2023-02-01,58.9
146,전주,2023-03-01,67.2
146,전주,2023-04-01,51.4
146,전주,2023-05-01,49.2
146,전주,2023-06-01,51.5
146,전주,2023-07-01,34.9
146,전주,2023-08-01,47.8
146,전주,2023-09-01,46.6
146,전주,2023-10-01,68.6
146,전주,2023-11-01,57.4
146,전주,2023-12-01,46.2
217,정선군,2023-01-01,48.6
217,정선군,2023-02-01,46.8
217,정선군,2023-03-01,49.6
217,정선군,2023-04-01,41.2
217,정선군,2023-05-01,44.4
217,정선군,2023-06-01,44.7
217,정선군,2023-07-01,24.7
217,정선군,2023-08-01,38.2
217,정선군,2023-09-01,35.2
217,정선군,2023-10-01,48.4
217,정선군,2023-11-01,51.4
217,정선군,2023-12-01,45.0
245,정읍,2023-01-01,58.4
245,정읍,2023-02-01,59.1
245,정읍,2023-03-01,66.9
245,정읍,2023-04-01,49.3
245,정읍,2023-05-01,47.4
245,정읍,2023-06-01,49.5
245,정읍,2023-07-01,32.4
245,정읍,2023-08-01,52.7
245,정읍,2023-09-01,44.0
245,정읍,2023-10-01,65.6
245,정읍,2023-11-01,49.4
245,정읍,2023-12-01,38.5
184,제주,2023-01-01,27.4
184,제주,2023-02-01,38.1
184,제주,2023-03-01,56.8
184,제주,2023-04-01,52.3
184,제주,2023-05-01,41.9
184,제주,2023-06-01,39.5
184,제주,2023-07-01,28.4
184,제주,2023-08-01,58.5
184,제주,2023-09-01,49.1
184,제주,2023-10-01,64.8
184,제주,2023-11-01,37.3
184,제주,2023-12-01,22.9
221,제천,2023-01-01,64.2
221,제천,2023-02-01,62.7
221,제천,2023-03-01,66.6
221,제천,2023-04-01,46.2
221,제천,2023-05-01,55.6
221,제천,2023-06-01,49.8
221,제천,2023-07-01,33.1
221,제천,2023-08-01,42.7
221,제천,2023-09-01,45.1
221,제천,2023-10-01,55.9
221,제천,2023-11-01,60.4
221,제천,2023-12-01,51.4
268,진도군,2023-01-01,47.4
268,진도군,2023-02-01,49.0
268,진도군,2023-03-01,58.8
268,진도군,2023-04-01,48.6
268,진도군,2023-05-01,41.0
268,진도군,2023-06-01,43.2
268,진도군,2023-07-01,22.5
268,진도군,2023-08-01,59.2
268,진도군,2023-09-01,49.7
268,진도군,2023-10-01,59.2
268,진도군,2023-11-01,38.8
268,진도군,2023-12-01,27.9
192,진주,2023-01-01,70.4
192,진주,2023-02-01,63.5
192,진주,2023-03-01,63.1
192,진주,2023-04-01,49.2
192,진주,2023-05-01,42.0
192,진주,2023-06-01,50.0
192,진주,2023-07-01,27.2
192,진주,2023-08-01,55.6
192,진주,2023-09-01,43.8
192,진주,2023-10-01,67.6
192,진주,2023-11-01,66.2
192,진주,2023-12-01,61.0
155,창원,2023-01-01,69.3
155,창원,2023-02-01,58.5
155,창원,2023-03-01,59.4
155,창원,2023-04-01,55.3
155,창원,2023-05-01,46.9
155,창원,2023-06-01,51.7
155,창원,2023-07-01,32.1
155,창원,2023-08-01,54.7
155,창원,2023-09-01,45.8
155,창원,2023-10-01,65.5
155,창원,2023-11-01,66.0
155,창원,2023-12-01,65.2
232,천안,2023-01-01,63.8
232,천안,2023-02-01,61.0
232,천안,2023-03-01,67.8
232,천안,2023-04-01,48.8
232,천안,2023-05-01,52.6
232,천안,2023-06-01,49.6
232,천안,2023-07-01,33.6
232,천안,2023-08-01,45.2
232,천안,2023-09-01,42.6
232,천안,2023-10-01,57.9
232,천안,2023-11-01,54.0
232,천안,2023-12-01,31.4
95,철원,2023-01-01,58.0
95,철원,2023-02-01,67.3
95,철원,2023-03-01,69.6
95,철원,2023-04-01,54.1
95,철원,2023-05-01,63.6
95,철원,2023-06-01,54.7
95,철원,2023-07-01,44.9
95,철원,2023-08-01,47.0
95,철원,2023-09-01,51.6
95,철원,2023-10-01,65.9
95,철원,2023-11-01,52.9
95,철원,2023-12-01,50.0
276,청송군,2023-01-01,62.7
276,청송군,2023-02-01,58.6
276,청송군,2023-03-01,64.8
276,청송군,2023-04-01,54.2
276,청송군,2023-05-01,49.2
276,청송군,2023-06-01,51.6
276,청송군,2023-07-01,34.1
276,청송군,2023-08-01,45.7
276,청송군,2023-09-01,37.4
276,청송군,2023-10-01,55.8
276,청송군,2023-11-01,64.9
276,청송군,2023-12-01,56.8
131,청주,2023-01-01,61.5
131,청주,2023-02-01,59.6
131,청주,2023-03-01,66.9
131,청주,2023-04-01,49.7
131,청주,2023-05-01,51.1
131,청주,2023-06-01,44.5
131,청주,2023-07-01,30.3
131,청주,2023-08-01,37.4
131,청주,2023-09-01,40.6
131,청주,2023-10-01,57.9
131,청주,2023-11-01,55.5
131,청주,2023-12-01,39.5
135,추풍령,2023-01-01,62.3
135,추풍령,2023-02-01,58.7
135,추풍령,2023-03-01,64.8
135,추풍령,2023-04-01,51.2
135,추풍령,2023-05-01,49.8
135,추풍령,2023-06-01,50.7
135,추풍령,2023-07-01,33.2
135,추풍령,2023-08-01,40.9
135,추풍령,2023-09-01,41.4
135,추풍령,2023-10-01,66.4
135,추풍령,2023-11-01,59.5
135,추풍령,2023-12-01,50.1
101,춘천,2023-01-01,52.7
101,춘천,2023-02-01,64.4
101,춘천,2023-03-01,65.3
101,춘천,2023-04-01,44.1
101,춘천,2023-05-01,56.6
101,춘천,2023-06-01,51.1
101,춘천,2023-07-01,36.8
101,춘천,2023-08-01,41.1
101,춘천,2023-09-01,39.5
101,춘천,2023-10-01,46.8
101,춘천,2023-11-01,49.2
101,춘천,2023-12-01,43.8
127,충주,2023-01-01,58.6
127,충주,2023-02-01,59.1
127,충주,2023-03-01,66.0
127,충주,2023-04-01,48.8
127,충주,2023-05-01,54.6
127,충주,2023-06-01,44.7
127,충주,2023-07-01,31.1
127,충주,2023-08-01,41.0
127,충주,2023-09-01,46.4
127,충주,2023-10-01,54.8
127,충주,2023-11-01,58.1
127,충주,2023-12-01,43.1
216,태백,2023-01-01,43.5
216,태백,2023-02-01,50.0
216,태백,2023-03-01,60.5
216,태백,2023-04-01,50.6
216,태백,2023-05-01,46.9
216,태백,2023-06-01,54.3
216,태백,2023-07-01,35.8
216,태백,2023-08-01,33.7
216,태백,2023-09-01,34.8
216,태백,2023-10-01,53.6
216,태백,2023-11-01,52.3
216,태백,2023-12-01,47.2
162,통영,2023-01-01,71.3
162,통영,2023-02-01,58.1
162,통영,2023-03-01,55.2
162,통영,2023-04-01,49.9
162,통영,2023-05-01,42.9
162,통영,2023-06-01,45.5
162,통영,2023-07-01,24.1
162,통영,2023-08-01,50.2
162,통영,2023-09-01,43.3
162,통영,2023-10-01,65.5
162,통영,2023-11-01,66.2
162,통영,2023-12-01,61.8
99,파주,2023-01-01,60.5
99,파주,2023-02-01,66.4
99,파주,2023-03-01,64.3
99,파주,2023-04-01,46.9
99,파주,2023-05-01,52.8
99,파주,2023-06-01,42.6
99,파주,2023-07-01,35.1
99,파주,2023-08-01,37.9
99,파주,2023-09-01,45.0
99,파주,2023-10-01,58.3
99,파주,2023-11-01,54.9
99,파주,2023-12-01,48.9
138,포항,2023-01-01,73.6
138,포항,2023-02-01,56.5
138,포항,2023-03-01,63.3
138,포항,2023-04-01,59.0
138,포항,2023-05-01,51.8
138,포항,2023-06-01,53.0
138,포항,2023-07-01,37.7
138,포항,2023-08-01,43.4
138,포항,2023-09-01,40.6
138,포항,2023-10-01,68.6
138,포항,2023-11-01,69.9
138,포항,2023-12-01,63.5
264,함양군,2023-01-01,60.6
264,함양군,2023-02-01,56.8
264,함양군,2023-03-01,61.9
264,함양군,2023-04-01,45.0
264,함양군,2023-05-01,42.2
264,함양군,2023-06-01,44.2
264,함양군,2023-07-01,24.5
264,함양군,2023-08-01,44.0
264,함양군,2023-09-01,39.7
264,함양군,2023-10-01,61.4
264,함양군,2023-11-01,56.9
264,함양군,2023-12-01,45.9
285,합천,2023-01-01,61.0
285,합천,2023-02-01,59.0
285,합천,2023-03-01,59.0
285,합천,2023-04-01,50.6
285,합천,2023-05-01,40.3
285,합천,2023-06-01,41.8
285,합천,2023-07-01,26.2
285,합천,2023-08-01,45.7
285,합천,2023-09-01,39.9
285,합천,2023-10-01,62.2
285,합천,2023-11-01,60.1
285,합천,2023-12-01,52.6
261,해남,2023-01-01,58.3
261,해남,2023-02-01,57.9
261,해남,2023-03-01,61.7
261,해남,2023-04-01,51.6
261,해남,2023-05-01,42.6
261,해남,2023-06-01,37.2
261,해남,2023-07-01,25.7
261,해남,2023-08-01,61.4
261,해남,2023-09-01,51.2
261,해남,2023-10-01,66.7
261,해남,2023-11-01,53.6
261,해남,2023-12-01,43.6
177,홍성,2023-01-01,64.0
177,홍성,2023-02-01,67.2
177,홍성,2023-03-01,69.8
177,홍성,2023-04-01,54.7
177,홍성,2023-05-01,53.4
177,홍성,2023-06-01,54.3
177,홍성,2023-07-01,39.0
177,홍성,2023-08-01,51.0
177,홍성,2023-09-01,45.6
177,홍성,2023-10-01,65.6
177,홍성,2023-11-01,54.1
177,홍성,2023-12-01,37.0
212,홍천,2023-01-01,45.1
212,홍천,2023-02-01,52.0
212,홍천,2023-03-01,61.5
212,홍천,2023-04-01,42.4
212,홍천,2023-05-01,53.5
212,홍천,2023-06-01,47.8
212,홍천,2023-07-01,33.6
212,홍천,2023-08-01,40.8
212,홍천,2023-09-01,38.6
212,홍천,2023-10-01,42.0
212,홍천,2023-11-01,42.9
212,홍천,2023-12-01,35.9
169,흑산도,2023-01-01,45.2
169,흑산도,2023-02-01,55.1
169,흑산도,2023-03-01,58.7
169,흑산도,2023-04-01,51.6
169,흑산도,2023-05-01,42.1
169,흑산도,2023-06-01,40.8
169,흑산도,2023-07-01,25.2
169,흑산도,2023-08-01,50.0
169,흑산도,2023-09-01,34.5
169,흑산도,2023-10-01,61.4
169,흑산도,2023-11-01,38.2
169,흑산도,2023-12-01,25.1
