지점,지점명,일시,평균기온(°C)
260,장흥,2023-01-01,1.2
260,장흥,2023-02-01,3.5
260,장흥,2023-03-01,9.6
260,장흥,2023-04-01,13.1
260,장흥,2023-05-01,17.7
260,장흥,2023-06-01,22.5
260,장흥,2023-07-01,25.7
260,장흥,2023-08-01,26.9
260,장흥,2023-09-01,23.5
260,장흥,2023-10-01,15.3
260,장흥,2023-11-01,9.3
260,장흥,2023-12-01,4.4
146,전주,2023-01-01,0.8
146,전주,2023-02-01,3.0
146,전주,2023-03-01,10.2
146,전주,2023-04-01,14.2
146,전주,2023-05-01,19.4
146,전주,2023-06-01,23.3
146,전주,2023-07-01,26.5
146,전주,2023-08-01,27.5
146,전주,2023-09-01,23.7
146,전주,2023-10-01,16.1
146,전주,2023-11-01,9.0
146,전주,2023-12-01,4.1
217,정선군,2023-01-01,-4.1
217,정선군,2023-02-01,0.2
217,정선군,2023-03-01,7.6
217,정선군,2023-04-01,11.1
217,정선군,2023-05-01,16.3
217,정선군,2023-06-01,21.2
217,정선군,2023-07-01,24.9
217,정선군,2023-08-01,25.4
217,정선군,2023-09-01,20.8
217,정선군,2023-10-01,11.4
217,정선군,2023-11-01,4.6
217,정선군,2023-12-01,-2.0
245,정읍,2023-01-01,0.2
245,정읍,2023-02-01,1.9
245,정읍,2023-03-01,9.1
245,정읍,2023-04-01,13.2
245,정읍,2023-05-01,18.7
245,정읍,2023-06-01,22.8
245,정읍,2023-07-01,26.2
245,정읍,2023-08-01,26.9
245,정읍,2023-09-01,23.0
245,정읍,2023-10-01,15.6
245,정읍,2023-11-01,9.0
245,정읍,2023-12-01,3.8
184,제주,2023-01-01,6.8
184,제주,2023-02-01,7.7
184,제주,2023-03-01,12.3
184,제주,2023-04-01,15.5
184,제주,2023-05-01,19.1
184,제주,2023-06-01,23.4
184,제주,2023-07-01,28.1
184,제주,2023-08-01,28.8
184,제주,2023-09-01,25.5
184,제주,2023-10-01,19.4
184,제주,2023-11-01,13.7
184,제주,2023-12-01,9.4
221,제천,2023-01-01,-4.5
221,제천,2023-02-01,-0.2
221,제천,2023-03-01,7.1
221,제천,2023-04-01,11.2
221,제천,2023-05-01,16.9
221,제천,2023-06-01,21.6
221,제천,2023-07-01,24.5
221,제천,2023-08-01,25.0
221,제천,2023-09-01,20.9
221,제천,2023-10-01,11.3
221,제천,2023-11-01,4.7
221,제천,2023-12-01,-1.3
268,진도군,2023-01-01,2.2
268,진도군,2023-02-01,3.5
268,진도군,2023-03-01,9.0
268,진도군,2023-04-01,12.8
268,진도군,2023-05-01,17.4
268,진도군,2023-06-01,21.6
268,진도군,2023-07-01,25.7
268,진도군,2023-08-01,26.7
268,진도군,2023-09-01,23.5
268,진도군,2023-10-01,16.3
268,진도군,2023-11-01,10.7
268,진도군,2023-12-01,5.6
192,진주,2023-01-01,0.6
192,진주,2023-02-01,3.9
192,진주,2023-03-01,10.2
192,진주,2023-04-01,13.5
192,진주,2023-05-01,17.7
192,진주,2023-06-01,22.7
192,진주,2023-07-01,25.6
192,진주,2023-08-01,27.3
192,진주,2023-09-01,23.5
192,진주,2023-10-01,15.1
192,진주,2023-11-01,9.0
192,진주,2023-12-01,3.5
155,창원,2023-01-01,2.0
155,창원,2023-02-01,4.9
155,창원,2023-03-01,10.9
155,창원,2023-04-01,14.1
155,창원,2023-05-01,18.0
155,창원,2023-06-01,22.5
155,창원,2023-07-01,25.7
155,창원,2023-08-01,27.7
155,창원,2023-09-01,24.1
155,창원,2023-10-01,17.0
155,창원,2023-11-01,10.3
155,창원,2023-12-01,4.7
232,천안,2023-01-01,-2.2
232,천안,2023-02-01,1.2
232,천안,2023-03-01,8.6
232,천안,2023-04-01,12.9
232,천안,2023-05-01,18.0
232,천안,2023-06-01,22.6
232,천안,2023-07-01,25.4
232,천안,2023-08-01,26.2
232,천안,2023-09-01,22.2
232,천안,2023-10-01,13.7
232,천안,2023-11-01,6.7
232,천안,2023-12-01,1.2
95,철원,2023-01-01,-5.8
95,철원,2023-02-01,-0.9
95,철원,2023-03-01,6.7
95,철원,2023-04-01,11.7
95,철원,2023-05-01,17.4
95,철원,2023-06-01,21.7
95,철원,2023-07-01,25.4
95,철원,2023-08-01,25.1
95,철원,2023-09-01,21.3
95,철원,2023-10-01,12.4
95,철원,2023-11-01,4.3
95,철원,2023-12-01,-1.9
276,청송군,2023-01-01,-3.2
276,청송군,2023-02-01,0.5
276,청송군,2023-03-01,7.7
276,청송군,2023-04-01,11.3
276,청송군,2023-05-01,16.5
276,청송군,2023-06-01,21.5
276,청송군,2023-07-01,24.9
276,청송군,2023-08-01,25.9
276,청송군,2023-09-01,21.4
276,청송군,2023-10-01,12.0
276,청송군,2023-11-01,5.6
276,청송군,2023-12-01,0.0
131,청주,2023-01-01,-0.6
131,청주,2023-02-01,2.8
131,청주,2023-03-01,10.8
131,청주,2023-04-01,14.7
131,청주,2023-05-01,20.0
131,청주,2023-06-01,24.4
131,청주,2023-07-01,27.1
131,청주,2023-08-01,28.0
131,청주,2023-09-01,24.0
131,청주,2023-10-01,16.1
131,청주,2023-11-01,8.3
131,청주,2023-12-01,2.5
135,추풍령,2023-01-01,-1.7
135,추풍령,2023-02-01,1.7
135,추풍령,2023-03-01,9.0
135,추풍령,2023-04-01,12.4
135,추풍령,2023-05-01,17.3
135,추풍령,2023-06-01,21.8
135,추풍령,2023-07-01,24.6
135,추풍령,2023-08-01,25.6
135,추풍령,2023-09-01,21.3
135,추풍령,2023-10-01,13.5
135,추풍령,2023-11-01,6.5
135,추풍령,2023-12-01,1.0
101,춘천,2023-01-01,-4.1
101,춘천,2023-02-01,0.3
101,춘천,2023-03-01,8.0
101,춘천,2023-04-01,12.5
101,춘천,2023-05-01,18.0
101,춘천,2023-06-01,22.5
101,춘천,2023-07-01,25.9
101,춘천,2023-08-01,26.0
101,춘천,2023-09-01,21.9
101,춘천,2023-10-01,12.9
101,춘천,2023-11-01,5.2
101,춘천,2023-12-01,-0.8
127,충주,2023-01-01,-3.1
127,충주,2023-02-01,0.9
127,충주,2023-03-01,8.6
127,충주,2023-04-01,13.0
127,충주,2023-05-01,18.4
127,충주,2023-06-01,22.8
127,충주,2023-07-01,25.9
127,충주,2023-08-01,26.5
127,충주,2023-09-01,22.4
127,충주,2023-10-01,13.0
127,충주,2023-11-01,6.0
127,충주,2023-12-01,0.3
216,태백,2023-01-01,-4.4
216,태백,2023-02-01,-1.7
216,태백,2023-03-01,5.9
216,태백,2023-04-01,9.5
216,태백,2023-05-01,14.5
216,태백,2023-06-01,19.4
216,태백,2023-07-01,23.0
216,태백,2023-08-01,22.6
216,태백,2023-09-01,18.2
216,태백,2023-10-01,10.3
216,태백,2023-11-01,4.5
216,태백,2023-12-01,-1.9
162,통영,2023-01-01,3.5
162,통영,2023-02-01,6.2
162,통영,2023-03-01,11.4
162,통영,2023-04-01,14.4
162,통영,2023-05-01,17.5
162,통영,2023-06-01,22.0
162,통영,2023-07-01,24.9
162,통영,2023-08-01,27.4
162,통영,2023-09-01,24.2
162,통영,2023-10-01,17.5
162,통영,2023-11-01,11.2
162,통영,2023-12-01,6.0
99,파주,2023-01-01,-4.5
99,파주,2023-02-01,-0.4
99,파주,2023-03-01,6.8
99,파주,2023-04-01,11.8
99,파주,2023-05-01,17.2
99,파주,2023-06-01,21.5
99,파주,2023-07-01,25.2
99,파주,2023-08-01,25.2
99,파주,2023-09-01,21.6
99,파주,2023-10-01,12.9
99,파주,2023-11-01,4.7
99,파주,2023-12-01,-1.1
138,포항,2023-01-01,2.7
138,포항,2023-02-01,5.6
138,포항,2023-03-01,12.1
138,포항,2023-04-01,15.0
138,포항,2023-05-01,19.0
138,포항,2023-06-01,23.2
138,포항,2023-07-01,26.6
138,포항,2023-08-01,27.0
138,포항,2023-09-01,23.8
138,포항,2023-10-01,17.3
138,포항,2023-11-01,10.9
138,포항,2023-12-01,5.0
264,함양군,2023-01-01,-0.1
264,함양군,2023-02-01,2.6
264,함양군,2023-03-01,9.4
264,함양군,2023-04-01,12.9
264,함양군,2023-05-01,17.9
264,함양군,2023-06-01,22.9
264,함양군,2023-07-01,25.6
264,함양군,2023-08-01,27.0
264,함양군,2023-09-01,22.7
264,함양군,2023-10-01,14.1
264,함양군,2023-11-01,8.0
264,함양군,2023-12-01,2.5
285,합천,2023-01-01,-0.1
285,합천,2023-02-01,3.4
285,합천,2023-03-01,10.5
285,합천,2023-04-01,14.0
285,합천,2023-05-01,18.4
285,합천,2023-06-01,23.2
285,합천,2023-07-01,25.8
285,합천,2023-08-01,27.0
285,합천,2023-09-01,23.1
285,합천,2023-10-01,15.1
285,합천,2023-11-01,8.7
285,합천,2023-12-01,3.2
261,해남,2023-01-01,1.7
261,해남,2023-02-01,3.2
261,해남,2023-03-01,9.2
261,해남,2023-04-01,13.2
261,해남,2023-05-01,18.0
261,해남,2023-06-01,22.3
261,해남,2023-07-01,26.0
261,해남,2023-08-01,26.9
261,해남,2023-09-01,23.7
261,해남,2023-10-01,15.9
261,해남,2023-11-01,10.2
261,해남,2023-12-01,5.1
177,홍성,2023-01-01,-1.1
177,홍성,2023-02-01,1.5
177,홍성,2023-03-01,8.5
177,홍성,2023-04-01,13.1
177,홍성,2023-05-01,18.5
177,홍성,2023-06-01,22.8
177,홍성,2023-07-01,26.0
177,홍성,2023-08-01,26.5
177,홍성,2023-09-01,22.7
177,홍성,2023-10-01,15.2
177,홍성,2023-11-01,8.0
177,홍성,2023-12-01,2.2
212,홍천,2023-01-01,-4.4
212,홍천,2023-02-01,0.2
212,홍천,2023-03-01,8.0
212,홍천,2023-04-01,12.4
212,홍천,2023-05-01,17.7
212,홍천,2023-06-01,22.3
212,홍천,2023-07-01,25.5
212,홍천,2023-08-01,25.7
212,홍천,2023-09-01,21.5
212,홍천,2023-10-01,12.3
212,홍천,2023-11-01,4.9
212,홍천,2023-12-01,-1.1
169,흑산도,2023-01-01,4.2
169,흑산도,2023-02-01,4.4
169,흑산도,2023-03-01,8.3
169,흑산도,2023-04-01,11.8
169,흑산도,2023-05-01,15.6
169,흑산도,2023-06-01,19.8
169,흑산도,2023-07-01,23.1
169,흑산도,2023-08-01,25.5
169,흑산도,2023-09-01,22.7
169,흑산도,2023-10-01,17.7
169,흑산도,2023-11-01,11.6
169,흑산도,2023-12-01,7.0
