지점,지점명,일시,평균지면온도(°C)
271,봉화,2021-04,13.6
271,봉화,2021-05,17.1
271,봉화,2021-06,24.2
271,봉화,2021-07,29.7
271,봉화,2021-08,25.5
271,봉화,2021-09,21.4
271,봉화,2021-10,14.1
271,봉화,2021-11,5.7
271,봉화,2021-12,0.0
272,영주,2021-01,-1.8
272,영주,2021-02,3.1
272,영주,2021-03,10.4
272,영주,2021-04,17.0
272,영주,2021-05,19.8
272,영주,2021-06,26.9
272,영주,2021-07,32.6
272,영주,2021-08,28.2
272,영주,2021-09,23.6
272,영주,2021-10,16.9
272,영주,2021-11,8.0
272,영주,2021-12,1.2
273,문경,2021-01,-0.9
273,문경,2021-02,3.0
273,문경,2021-03,9.3
273,문경,2021-04,15.8
273,문경,2021-05,18.9
273,문경,2021-06,24.9
273,문경,2021-07,29.9
273,문경,2021-08,26.9
273,문경,2021-09,23.0
273,문경,2021-10,16.9
273,문경,2021-11,8.2
273,문경,2021-12,1.2
276,청송군,2021-01,-2.9
276,청송군,2021-02,2.0
276,청송군,2021-03,8.5
276,청송군,2021-04,14.2
276,청송군,2021-05,17.6
276,청송군,2021-06,24.1
276,청송군,2021-07,31.5
276,청송군,2021-08,27.5
276,청송군,2021-09,23.2
276,청송군,2021-10,16.8
276,청송군,2021-11,6.8
276,청송군,2021-12,0.4
277,영덕,2021-01,0.8
277,영덕,2021-02,5.7
277,영덕,2021-03,10.5
277,영덕,2021-04,15.8
277,영덕,2021-05,19.4
277,영덕,2021-06,25.4
277,영덕,2021-07,30.8
277,영덕,2021-08,27.2
277,영덕,2021-09,23.2
277,영덕,2021-10,17.2
277,영덕,2021-11,9.4
277,영덕,2021-12,3.1
278,의성,2021-01,-1.8
278,의성,2021-02,2.2
278,의성,2021-03,9.7
278,의성,2021-04,16.3
278,의성,2021-05,19.5
278,의성,2021-06,25.9
278,의성,2021-07,31.2
278,의성,2021-08,28.4
278,의성,2021-09,23.8
278,의성,2021-10,18.1
278,의성,2021-11,8.0
278,의성,2021-12,1.2
279,구미,2021-01,-0.2
279,구미,2021-02,4.1
279,구미,2021-03,11.2
279,구미,2021-04,18.2
279,구미,2021-05,21.2
279,구미,2021-06,28.1
279,구미,2021-07,33.0
279,구미,2021-08,28.4
279,구미,2021-09,24.1
279,구미,2021-10,18.3
279,구미,2021-11,9.0
279,구미,2021-12,2.2
281,영천,2021-01,0.3
281,영천,2021-02,4.0
281,영천,2021-03,10.2
281,영천,2021-04,15.9
281,영천,2021-05,19.8
281,영천,2021-06,25.5
281,영천,2021-07,30.5
281,영천,2021-08,27.1
281,영천,2021-09,22.8
281,영천,2021-10,16.8
281,영천,2021-11,8.3
281,영천,2021-12,1.9
283,경주시,2021-01,0.0
283,경주시,2021-02,4.6
283,경주시,2021-03,10.5
283,경주시,2021-04,16.1
283,경주시,2021-05,19.9
283,경주시,2021-06,25.3
283,경주시,2021-07,29.6
283,경주시,2021-08,27.0
283,경주시,2021-09,22.8
283,경주시,2021-10,17.1
283,경주시,2021-11,8.2
283,경주시,2021-12,2.1
284,거창,2021-01,-0.1
284,거창,2021-02,3.7
284,거창,2021-03,9.7
284,거창,2021-04,15.4
284,거창,2021-05,19.3
284,거창,2021-06,24.9
284,거창,2021-07,29.5
284,거창,2021-08,27.5
284,거창,2021-09,23.0
284,거창,2021-10,17.0
284,거창,2021-11,7.7
284,거창,2021-12,1.9
285,합천,2021-01,0.5
285,합천,2021-02,4.5
285,합천,2021-03,11.7
285,합천,2021-04,18.4
285,합천,2021-05,21.9
285,합천,2021-06,27.6
285,합천,2021-07,31.7
285,합천,2021-08,29.2
285,합천,2021-09,24.7
285,합천,2021-10,19.0
285,합천,2021-11,9.3
285,합천,2021-12,2.8
288,밀양,2021-01,1.1
288,밀양,2021-02,4.7
288,밀양,2021-03,12.2
288,밀양,2021-04,18.3
288,밀양,2021-05,21.7
288,밀양,2021-06,26.4
288,밀양,2021-07,30.2
288,밀양,2021-08,28.8
288,밀양,2021-09,24.6
288,밀양,2021-10,18.7
288,밀양,2021-11,8.9
288,밀양,2021-12,1.6
289,산청,2021-01,0.1
289,산청,2021-02,3.8
289,산청,2021-03,10.6
289,산청,2021-04,17.6
289,산청,2021-05,20.2
289,산청,2021-06,25.4
289,산청,2021-07,30.4
289,산청,2021-08,29.2
289,산청,2021-09,23.6
289,산청,2021-10,17.1
289,산청,2021-11,8.1
289,산청,2021-12,2.5
294,거제,2021-01,3.0
294,거제,2021-02,7.2
294,거제,2021-03,12.5
294,거제,2021-04,18.3
294,거제,2021-05,21.4
294,거제,2021-06,26.2
294,거제,2021-07,29.9
294,거제,2021-08,27.9
294,거제,2021-09,23.8
294,거제,2021-10,19.1
294,거제,2021-11,10.2
294,거제,2021-12,4.5
295,남해,2021-01,3.0
295,남해,2021-02,6.4
295,남해,2021-03,11.9
295,남해,2021-04,17.4
295,남해,2021-05,21.4
295,남해,2021-06,25.8
295,남해,2021-07,30.9
295,남해,2021-08,30.5
295,남해,2021-09,23.8
295,남해,2021-10,18.8
295,남해,2021-11,10.7
295,남해,2021-12,4.7
