지점,지점명,일시,평균운량(1/10)
271,봉화,2022-08,7.6
271,봉화,2022-09,6.6
271,봉화,2022-10,5.8
271,봉화,2022-11,3.9
271,봉화,2022-12,3.8
272,영주,2022-01,3.2
272,영주,2022-02,3.8
272,영주,2022-03,5.1
272,영주,2022-04,4.3
272,영주,2022-05,4.1
272,영주,2022-06,6.1
272,영주,2022-07,7.0
272,영주,2022-08,7.4
272,영주,2022-09,6.5
272,영주,2022-10,5.5
272,영주,2022-11,4.0
272,영주,2022-12,4.4
273,문경,2022-01,3.1
273,문경,2022-02,3.9
273,문경,2022-03,5.1
273,문경,2022-04,4.3
273,문경,2022-05,3.8
273,문경,2022-06,5.9
273,문경,2022-07,6.6
273,문경,2022-08,7.3
273,문경,2022-09,6.6
273,문경,2022-10,5.2
273,문경,2022-11,3.9
273,문경,2022-12,4.3
276,청송군,2022-01,3.0
276,청송군,2022-02,2.8
276,청송군,2022-03,5.1
276,청송군,2022-04,4.3
276,청송군,2022-05,4.3
276,청송군,2022-06,5.9
276,청송군,2022-07,6.8
276,청송군,2022-08,7.2
276,청송군,2022-09,6.7
276,청송군,2022-10,5.9
276,청송군,2022-11,4.3
276,청송군,2022-12,3.6
277,영덕,2022-01,3.3
277,영덕,2022-02,3.0
277,영덕,2022-03,5.1
277,영덕,2022-04,4.3
277,영덕,2022-05,4.3
277,영덕,2022-06,6.1
277,영덕,2022-07,6.5
277,영덕,2022-08,6.9
277,영덕,2022-09,6.3
277,영덕,2022-10,5.8
277,영덕,2022-11,4.1
277,영덕,2022-12,3.8
278,의성,2022-01,3.1
278,의성,2022-02,2.9
278,의성,2022-03,5.1
278,의성,2022-04,4.2
278,의성,2022-05,3.9
278,의성,2022-06,5.8
278,의성,2022-07,6.6
278,의성,2022-08,7.2
278,의성,2022-09,6.5
278,의성,2022-10,5.4
278,의성,2022-11,4.2
278,의성,2022-12,3.9
279,구미,2022-01,3.6
279,구미,2022-02,3.6
279,구미,2022-03,5.4
279,구미,2022-04,4.4
279,구미,2022-05,3.9
279,구미,2022-06,5.7
279,구미,2022-07,6.7
279,구미,2022-08,7.1
279,구미,2022-09,6.5
279,구미,2022-10,5.1
279,구미,2022-11,4.3
279,구미,2022-12,4.1
281,영천,2022-01,3.5
281,영천,2022-02,3.1
281,영천,2022-03,5.2
281,영천,2022-04,4.2
281,영천,2022-05,4.0
281,영천,2022-06,6.0
281,영천,2022-07,6.8
281,영천,2022-08,7.1
281,영천,2022-09,6.8
281,영천,2022-10,5.1
281,영천,2022-11,4.0
281,영천,2022-12,3.8
283,경주시,2022-01,3.4
283,경주시,2022-02,3.1
283,경주시,2022-03,5.1
283,경주시,2022-04,4.2
283,경주시,2022-05,4.1
283,경주시,2022-06,5.9
283,경주시,2022-07,7.1
283,경주시,2022-08,7.2
283,경주시,2022-09,7.1
283,경주시,2022-10,5.2
283,경주시,2022-11,4.0
283,경주시,2022-12,3.4
284,거창,2022-01,4.1
284,거창,2022-02,4.1
284,거창,2022-03,5.3
284,거창,2022-04,4.7
284,거창,2022-05,3.9
284,거창,2022-06,6.3
284,거창,2022-07,6.8
284,거창,2022-08,7.5
284,거창,2022-09,6.8
284,거창,2022-10,4.8
284,거창,2022-11,4.0
284,거창,2022-12,4.6
285,합천,2022-01,3.7
285,합천,2022-02,3.4
285,합천,2022-03,5.2
285,합천,2022-04,4.7
285,합천,2022-05,3.9
285,합천,2022-06,6.1
285,합천,2022-07,6.7
285,합천,2022-08,7.1
285,합천,2022-09,6.6
285,합천,2022-10,4.4
285,합천,2022-11,3.9
285,합천,2022-12,3.8
288,밀양,2022-01,3.3
288,밀양,2022-02,3.1
288,밀양,2022-03,5.1
288,밀양,2022-04,4.7
288,밀양,2022-05,4.1
288,밀양,2022-06,6.1
288,밀양,2022-07,6.9
288,밀양,2022-08,7.2
288,밀양,2022-09,6.7
288,밀양,2022-10,4.4
288,밀양,2022-11,3.8
288,밀양,2022-12,3.4
289,산청,2022-01,3.9
289,산청,2022-02,4.1
289,산청,2022-03,5.4
289,산청,2022-04,4.7
289,산청,2022-05,4.0
289,산청,2022-06,6.2
289,산청,2022-07,6.9
289,산청,2022-08,7.2
289,산청,2022-09,6.8
289,산청,2022-10,4.4
289,산청,2022-11,4.0
289,산청,2022-12,4.3
294,거제,2022-01,3.5
294,거제,2022-02,3.3
294,거제,2022-03,5.3
294,거제,2022-04,4.7
294,거제,2022-05,4.3
294,거제,2022-06,6.0
294,거제,2022-07,6.2
294,거제,2022-08,7.1
294,거제,2022-09,6.8
294,거제,2022-10,4.3
294,거제,2022-11,3.6
294,거제,2022-12,3.8
295,남해,2022-01,4.0
295,남해,2022-02,3.6
295,남해,2022-03,5.4
295,남해,2022-04,5.0
295,남해,2022-05,4.2
295,남해,2022-06,6.1
295,남해,2022-07,6.3
295,남해,2022-08,7.3
295,남해,2022-09,6.9
295,남해,2022-10,4.1
295,남해,2022-11,3.9
295,남해,2022-12,4.1
