지점,지점명,일시,평균기온(°C)
248,장수,2024-10-01,14.0
248,장수,2024-11-01,7.3
248,장수,2024-12-01,-0.2
260,장흥,2024-01-01,2.6
260,장흥,2024-02-01,5.8
260,장흥,2024-03-01,7.6
260,장흥,2024-04-01,14.9
260,장흥,2024-05-01,17.9
260,장흥,2024-06-01,22.5
260,장흥,2024-07-01,26.6
260,장흥,2024-08-01,28.2
260,장흥,2024-09-01,25.5
260,장흥,2024-10-01,17.5
260,장흥,2024-11-01,11.1
260,장흥,2024-12-01,3.5
146,전주,2024-01-01,2.2
146,전주,2024-02-01,5.6
146,전주,2024-03-01,7.9
146,전주,2024-04-01,16.2
146,전주,2024-05-01,18.8
146,전주,2024-06-01,23.8
146,전주,2024-07-01,27.4
146,전주,2024-08-01,29.1
146,전주,2024-09-01,26.6
146,전주,2024-10-01,17.4
146,전주,2024-11-01,11.0
146,전주,2024-12-01,3.0
217,정선군,2024-01-01,-2.9
217,정선군,2024-02-01,0.0
217,정선군,2024-03-01,4.1
217,정선군,2024-04-01,13.4
217,정선군,2024-05-01,16.4
217,정선군,2024-06-01,21.9
217,정선군,2024-07-01,25.4
217,정선군,2024-08-01,27.0
217,정선군,2024-09-01,22.5
217,정선군,2024-10-01,13.5
217,정선군,2024-11-01,6.8
217,정선군,2024-12-01,-1.5
245,정읍,2024-01-01,1.8
245,정읍,2024-02-01,5.2
245,정읍,2024-03-01,7.1
245,정읍,2024-04-01,15.2
245,정읍,2024-05-01,18.1
245,정읍,2024-06-01,23.3
245,정읍,2024-07-01,27.5
245,정읍,2024-08-01,28.8
245,정읍,2024-09-01,26.2
245,정읍,2024-10-01,16.7
245,정읍,2024-11-01,10.1
245,정읍,2024-12-01,2.6
184,제주,2024-01-01,7.8
184,제주,2024-02-01,9.5
184,제주,2024-03-01,10.9
184,제주,2024-04-01,16.4
184,제주,2024-05-01,19.1
184,제주,2024-06-01,23.1
184,제주,2024-07-01,28.9
184,제주,2024-08-01,29.9
184,제주,2024-09-01,27.6
184,제주,2024-10-01,20.9
184,제주,2024-11-01,15.1
184,제주,2024-12-01,8.7
221,제천,2024-01-01,-2.2
221,제천,2024-02-01,1.7
221,제천,2024-03-01,4.9
221,제천,2024-04-01,14.0
221,제천,2024-05-01,16.4
221,제천,2024-06-01,21.8
221,제천,2024-07-01,24.7
221,제천,2024-08-01,26.4
221,제천,2024-09-01,22.6
221,제천,2024-10-01,13.5
221,제천,2024-11-01,6.8
221,제천,2024-12-01,-1.8
268,진도군,2024-01-01,3.5
268,진도군,2024-02-01,6.2
268,진도군,2024-03-01,7.8
268,진도군,2024-04-01,14.3
268,진도군,2024-05-01,17.3
268,진도군,2024-06-01,21.6
268,진도군,2024-07-01,26.4
268,진도군,2024-08-01,28.0
268,진도군,2024-09-01,25.9
268,진도군,2024-10-01,17.7
268,진도군,2024-11-01,12.0
268,진도군,2024-12-01,5.0
192,진주,2024-01-01,1.7
192,진주,2024-02-01,5.1
192,진주,2024-03-01,7.9
192,진주,2024-04-01,15.0
192,진주,2024-05-01,18.2
192,진주,2024-06-01,22.7
192,진주,2024-07-01,26.7
192,진주,2024-08-01,28.3
192,진주,2024-09-01,25.5
192,진주,2024-10-01,16.9
192,진주,2024-11-01,10.2
192,진주,2024-12-01,2.3
155,창원,2024-01-01,3.3
155,창원,2024-02-01,6.0
155,창원,2024-03-01,8.8
155,창원,2024-04-01,15.7
155,창원,2024-05-01,19.0
155,창원,2024-06-01,23.1
155,창원,2024-07-01,26.9
155,창원,2024-08-01,29.0
155,창원,2024-09-01,26.5
155,창원,2024-10-01,18.8
155,창원,2024-11-01,12.4
155,창원,2024-12-01,4.9
232,천안,2024-01-01,-0.7
232,천안,2024-02-01,3.4
232,천안,2024-03-01,6.4
232,천안,2024-04-01,15.2
232,천안,2024-05-01,17.2
232,천안,2024-06-01,22.7
232,천안,2024-07-01,25.9
232,천안,2024-08-01,27.6
232,천안,2024-09-01,24.4
232,천안,2024-10-01,14.9
232,천안,2024-11-01,8.5
232,천안,2024-12-01,0.3
95,철원,2024-01-01,-3.3
95,철원,2024-02-01,1.2
95,철원,2024-03-01,4.4
95,철원,2024-04-01,14.2
95,철원,2024-05-01,16.6
95,철원,2024-06-01,22.7
95,철원,2024-07-01,25.3
95,철원,2024-08-01,27.2
95,철원,2024-09-01,22.6
95,철원,2024-10-01,13.5
95,철원,2024-11-01,6.5
95,철원,2024-12-01,-3.1
276,청송군,2024-01-01,-1.1
276,청송군,2024-02-01,2.1
276,청송군,2024-03-01,5.4
276,청송군,2024-04-01,13.4
276,청송군,2024-05-01,16.2
276,청송군,2024-06-01,21.7
276,청송군,2024-07-01,25.9
276,청송군,2024-08-01,27.1
276,청송군,2024-09-01,23.3
276,청송군,2024-10-01,14.5
276,청송군,2024-11-01,7.5
276,청송군,2024-12-01,-0.4
131,청주,2024-01-01,0.6
131,청주,2024-02-01,4.6
131,청주,2024-03-01,7.9
131,청주,2024-04-01,17.0
131,청주,2024-05-01,19.4
131,청주,2024-06-01,24.9
131,청주,2024-07-01,27.6
131,청주,2024-08-01,29.8
131,청주,2024-09-01,26.4
131,청주,2024-10-01,16.9
131,청주,2024-11-01,10.5
131,청주,2024-12-01,1.8
135,추풍령,2024-01-01,-0.2
135,추풍령,2024-02-01,2.9
135,추풍령,2024-03-01,6.3
135,추풍령,2024-04-01,14.7
135,추풍령,2024-05-01,17.0
135,추풍령,2024-06-01,22.2
135,추풍령,2024-07-01,25.3
135,추풍령,2024-08-01,26.8
135,추풍령,2024-09-01,23.5
135,추풍령,2024-10-01,14.4
135,추풍령,2024-11-01,8.4
135,추풍령,2024-12-01,1.0
101,춘천,2024-01-01,-2.1
101,춘천,2024-02-01,2.1
101,춘천,2024-03-01,5.5
101,춘천,2024-04-01,15.0
101,춘천,2024-05-01,17.4
101,춘천,2024-06-01,23.5
101,춘천,2024-07-01,25.8
101,춘천,2024-08-01,28.0
101,춘천,2024-09-01,23.3
101,춘천,2024-10-01,14.5
101,춘천,2024-11-01,7.6
101,춘천,2024-12-01,-1.6
127,충주,2024-01-01,-1.2
127,충주,2024-02-01,3.1
127,충주,2024-03-01,6.1
127,충주,2024-04-01,15.5
127,충주,2024-05-01,17.7
127,충주,2024-06-01,23.0
127,충주,2024-07-01,26.5
127,충주,2024-08-01,28.0
127,충주,2024-09-01,24.5
127,충주,2024-10-01,15.1
127,충주,2024-11-01,8.0
127,충주,2024-12-01,-0.9
216,태백,2024-01-01,-3.7
216,태백,2024-02-01,-1.2
216,태백,2024-03-01,2.3
216,태백,2024-04-01,11.8
216,태백,2024-05-01,14.8
216,태백,2024-06-01,20.2
216,태백,2024-07-01,23.9
216,태백,2024-08-01,24.4
216,태백,2024-09-01,20.2
216,태백,2024-10-01,11.9
216,태백,2024-11-01,5.9
216,태백,2024-12-01,-2.1
162,통영,2024-01-01,4.4
162,통영,2024-02-01,6.9
162,통영,2024-03-01,9.2
162,통영,2024-04-01,15.0
162,통영,2024-05-01,18.2
162,통영,2024-06-01,21.8
162,통영,2024-07-01,25.4
162,통영,2024-08-01,28.6
162,통영,2024-09-01,26.6
162,통영,2024-10-01,19.1
162,통영,2024-11-01,12.9
162,통영,2024-12-01,5.4
99,파주,2024-01-01,-2.9
99,파주,2024-02-01,1.6
99,파주,2024-03-01,4.7
99,파주,2024-04-01,14.0
99,파주,2024-05-01,16.3
99,파주,2024-06-01,22.2
99,파주,2024-07-01,25.3
99,파주,2024-08-01,27.4
99,파주,2024-09-01,23.0
99,파주,2024-10-01,13.8
99,파주,2024-11-01,7.0
99,파주,2024-12-01,-2.7
138,포항,2024-01-01,3.8
138,포항,2024-02-01,6.3
138,포항,2024-03-01,8.7
138,포항,2024-04-01,15.8
138,포항,2024-05-01,19.1
138,포항,2024-06-01,23.7
138,포항,2024-07-01,27.6
138,포항,2024-08-01,28.3
138,포항,2024-09-01,25.1
138,포항,2024-10-01,18.5
138,포항,2024-11-01,12.3
138,포항,2024-12-01,4.6
264,함양군,2024-01-01,1.8
264,함양군,2024-02-01,4.0
264,함양군,2024-03-01,7.3
264,함양군,2024-04-01,15.2
264,함양군,2024-05-01,18.2
264,함양군,2024-06-01,22.9
264,함양군,2024-07-01,26.7
264,함양군,2024-08-01,27.9
264,함양군,2024-09-01,24.9
264,함양군,2024-10-01,15.5
264,함양군,2024-11-01,9.1
264,함양군,2024-12-01,2.5
285,합천,2024-01-01,1.9
285,합천,2024-02-01,5.3
285,합천,2024-03-01,8.3
285,합천,2024-04-01,15.8
285,합천,2024-05-01,19.1
285,합천,2024-06-01,23.6
285,합천,2024-07-01,27.3
285,합천,2024-08-01,28.7
285,합천,2024-09-01,25.5
285,합천,2024-10-01,16.6
285,합천,2024-11-01,10.0
285,합천,2024-12-01,2.6
261,해남,2024-01-01,3.2
261,해남,2024-02-01,6.1
261,해남,2024-03-01,7.8
261,해남,2024-04-01,14.8
261,해남,2024-05-01,17.9
261,해남,2024-06-01,22.4
261,해남,2024-07-01,26.8
261,해남,2024-08-01,28.3
261,해남,2024-09-01,26.1
261,해남,2024-10-01,17.7
261,해남,2024-11-01,11.6
261,해남,2024-12-01,3.9
177,홍성,2024-01-01,0.4
177,홍성,2024-02-01,3.9
177,홍성,2024-03-01,6.9
177,홍성,2024-04-01,14.8
177,홍성,2024-05-01,17.6
177,홍성,2024-06-01,23.1
177,홍성,2024-07-01,26.5
177,홍성,2024-08-01,28.3
177,홍성,2024-09-01,24.9
177,홍성,2024-10-01,15.6
177,홍성,2024-11-01,9.1
177,홍성,2024-12-01,1.6
212,홍천,2024-01-01,-2.2
212,홍천,2024-02-01,2.0
212,홍천,2024-03-01,5.3
212,홍천,2024-04-01,14.8
212,홍천,2024-05-01,17.1
212,홍천,2024-06-01,22.8
212,홍천,2024-07-01,25.6
212,홍천,2024-08-01,27.5
212,홍천,2024-09-01,23.1
212,홍천,2024-10-01,14.1
212,홍천,2024-11-01,7.2
212,홍천,2024-12-01,-1.9
169,흑산도,2024-01-01,5.1
169,흑산도,2024-02-01,6.4
169,흑산도,2024-03-01,7.9
169,흑산도,2024-04-01,13.3
169,흑산도,2024-05-01,16.6
169,흑산도,2024-06-01,21.4
169,흑산도,2024-07-01,24.9
169,흑산도,2024-08-01,28.4
169,흑산도,2024-09-01,26.1
169,흑산도,2024-10-01,18.9
169,흑산도,2024-11-01,13.3
169,흑산도,2024-12-01,6.9
