지점,지점명,일시,평균지면온도(°C)
248,장수,2024-10-01,16.1
248,장수,2024-11-01,8.2
248,장수,2024-12-01,1.5
260,장흥,2024-01-01,1.7
260,장흥,2024-02-01,5.4
260,장흥,2024-03-01,9.0
260,장흥,2024-04-01,16.4
260,장흥,2024-05-01,21.9
260,장흥,2024-06-01,26.9
260,장흥,2024-07-01,27.8
260,장흥,2024-08-01,32.4
260,장흥,2024-09-01,27.3
260,장흥,2024-10-01,18.6
260,장흥,2024-11-01,11.5
260,장흥,2024-12-01,3.2
146,전주,2024-01-01,1.9
146,전주,2024-02-01,5.8
146,전주,2024-03-01,8.4
146,전주,2024-04-01,16.6
146,전주,2024-05-01,21.0
146,전주,2024-06-01,28.3
146,전주,2024-07-01,28.1
146,전주,2024-08-01,30.9
146,전주,2024-09-01,28.0
146,전주,2024-10-01,18.6
146,전주,2024-11-01,10.1
146,전주,2024-12-01,2.6
217,정선군,2024-01-01,-3.1
217,정선군,2024-02-01,-0.5
217,정선군,2024-03-01,4.1
217,정선군,2024-04-01,12.9
217,정선군,2024-05-01,18.6
217,정선군,2024-06-01,23.6
217,정선군,2024-07-01,24.4
217,정선군,2024-08-01,28.3
217,정선군,2024-09-01,23.6
217,정선군,2024-10-01,14.2
217,정선군,2024-11-01,7.6
217,정선군,2024-12-01,-0.8
245,정읍,2024-01-01,2.2
245,정읍,2024-02-01,5.5
245,정읍,2024-03-01,8.7
245,정읍,2024-04-01,18.5
245,정읍,2024-05-01,22.7
245,정읍,2024-06-01,27.5
245,정읍,2024-07-01,29.3
245,정읍,2024-08-01,32.5
245,정읍,2024-09-01,29.7
245,정읍,2024-10-01,18.3
245,정읍,2024-11-01,10.8
245,정읍,2024-12-01,3.1
184,제주,2024-01-01,7.0
184,제주,2024-02-01,9.3
184,제주,2024-03-01,12.2
184,제주,2024-04-01,19.1
184,제주,2024-05-01,23.7
184,제주,2024-06-01,27.3
184,제주,2024-07-01,31.5
184,제주,2024-08-01,34.9
184,제주,2024-09-01,29.7
184,제주,2024-10-01,21.2
184,제주,2024-11-01,14.8
184,제주,2024-12-01,8.4
221,제천,2024-01-01,-1.2
221,제천,2024-02-01,2.5
221,제천,2024-03-01,6.1
221,제천,2024-04-01,16.3
221,제천,2024-05-01,21.3
221,제천,2024-06-01,27.6
221,제천,2024-07-01,28.2
221,제천,2024-08-01,31.2
221,제천,2024-09-01,25.5
221,제천,2024-10-01,16.5
221,제천,2024-11-01,9.2
221,제천,2024-12-01,-0.5
268,진도군,2024-01-01,3.5
268,진도군,2024-02-01,6.8
268,진도군,2024-03-01,9.1
268,진도군,2024-04-01,16.5
268,진도군,2024-05-01,21.7
268,진도군,2024-06-01,26.6
268,진도군,2024-07-01,28.6
268,진도군,2024-08-01,31.8
268,진도군,2024-09-01,28.6
268,진도군,2024-10-01,18.6
268,진도군,2024-11-01,11.8
268,진도군,2024-12-01,4.3
192,진주,2024-01-01,2.8
192,진주,2024-02-01,6.8
192,진주,2024-03-01,10.9
192,진주,2024-04-01,17.6
192,진주,2024-05-01,22.6
192,진주,2024-06-01,28.0
192,진주,2024-07-01,28.9
192,진주,2024-08-01,32.9
192,진주,2024-09-01,30.5
192,진주,2024-10-01,20.7
192,진주,2024-11-01,11.7
192,진주,2024-12-01,2.8
155,창원,2024-01-01,2.8
155,창원,2024-02-01,6.5
155,창원,2024-03-01,10.2
155,창원,2024-04-01,17.1
155,창원,2024-05-01,23.6
155,창원,2024-06-01,28.1
155,창원,2024-07-01,29.0
155,창원,2024-08-01,33.0
155,창원,2024-09-01,30.7
155,창원,2024-10-01,20.7
155,창원,2024-11-01,13.3
155,창원,2024-12-01,4.7
232,천안,2024-01-01,1.5
232,천안,2024-02-01,4.6
232,천안,2024-03-01,9.3
232,천안,2024-04-01,19.0
232,천안,2024-05-01,21.9
232,천안,2024-06-01,28.0
232,천안,2024-07-01,27.7
232,천안,2024-08-01,31.1
232,천안,2024-09-01,27.1
232,천안,2024-10-01,17.0
232,천안,2024-11-01,9.4
232,천안,2024-12-01,1.8
95,철원,2024-01-01,-1.2
95,철원,2024-02-01,1.7
95,철원,2024-03-01,5.9
95,철원,2024-04-01,15.8
95,철원,2024-05-01,20.2
95,철원,2024-06-01,28.4
95,철원,2024-07-01,27.0
95,철원,2024-08-01,30.1
95,철원,2024-09-01,25.0
95,철원,2024-10-01,15.8
95,철원,2024-11-01,7.3
95,철원,2024-12-01,-1.1
276,청송군,2024-01-01,-0.1
276,청송군,2024-02-01,3.5
276,청송군,2024-03-01,8.5
276,청송군,2024-04-01,18.6
276,청송군,2024-05-01,23.0
276,청송군,2024-06-01,27.0
276,청송군,2024-07-01,28.5
276,청송군,2024-08-01,33.5
276,청송군,2024-09-01,28.1
276,청송군,2024-10-01,18.4
276,청송군,2024-11-01,9.4
276,청송군,2024-12-01,0.3
131,청주,2024-01-01,2.0
131,청주,2024-02-01,4.9
131,청주,2024-03-01,9.7
131,청주,2024-04-01,18.6
131,청주,2024-05-01,23.2
131,청주,2024-06-01,30.3
131,청주,2024-07-01,29.2
131,청주,2024-08-01,33.3
131,청주,2024-09-01,29.0
131,청주,2024-10-01,18.8
131,청주,2024-11-01,11.7
131,청주,2024-12-01,3.0
135,추풍령,2024-01-01,0.4
135,추풍령,2024-02-01,3.5
135,추풍령,2024-03-01,8.2
135,추풍령,2024-04-01,16.9
135,추풍령,2024-05-01,20.8
135,추풍령,2024-06-01,25.9
135,추풍령,2024-07-01,28.0
135,추풍령,2024-08-01,31.1
135,추풍령,2024-09-01,26.9
135,추풍령,2024-10-01,16.3
135,추풍령,2024-11-01,9.2
135,추풍령,2024-12-01,1.3
101,춘천,2024-01-01,-1.5
101,춘천,2024-02-01,1.7
101,춘천,2024-03-01,6.3
101,춘천,2024-04-01,16.8
101,춘천,2024-05-01,21.3
101,춘천,2024-06-01,28.8
101,춘천,2024-07-01,28.3
101,춘천,2024-08-01,32.0
101,춘천,2024-09-01,26.5
101,춘천,2024-10-01,16.7
101,춘천,2024-11-01,8.1
101,춘천,2024-12-01,-1.5
127,충주,2024-01-01,0.7
127,충주,2024-02-01,4.2
127,충주,2024-03-01,7.7
127,충주,2024-04-01,16.7
127,충주,2024-05-01,20.8
127,충주,2024-06-01,28.3
127,충주,2024-07-01,28.4
127,충주,2024-08-01,31.2
127,충주,2024-09-01,28.2
127,충주,2024-10-01,17.7
127,충주,2024-11-01,9.6
127,충주,2024-12-01,1.0
216,태백,2024-01-01,-2.5
216,태백,2024-02-01,-0.9
216,태백,2024-03-01,1.9
216,태백,2024-04-01,12.6
216,태백,2024-05-01,17.4
216,태백,2024-06-01,23.4
216,태백,2024-07-01,24.6
216,태백,2024-08-01,26.7
216,태백,2024-09-01,22.1
216,태백,2024-10-01,12.8
216,태백,2024-11-01,5.8
216,태백,2024-12-01,-2.9
162,통영,2024-01-01,2.9
162,통영,2024-02-01,7.0
162,통영,2024-03-01,10.2
162,통영,2024-04-01,17.6
162,통영,2024-05-01,23.1
162,통영,2024-06-01,27.1
162,통영,2024-07-01,28.2
162,통영,2024-08-01,33.1
162,통영,2024-09-01,29.4
162,통영,2024-10-01,19.8
162,통영,2024-11-01,12.2
162,통영,2024-12-01,3.6
99,파주,2024-01-01,-1.1
99,파주,2024-02-01,2.3
99,파주,2024-03-01,7.2
99,파주,2024-04-01,16.4
99,파주,2024-05-01,20.4
99,파주,2024-06-01,27.7
99,파주,2024-07-01,27.8
99,파주,2024-08-01,31.0
99,파주,2024-09-01,26.6
99,파주,2024-10-01,17.2
99,파주,2024-11-01,9.2
99,파주,2024-12-01,0.2
138,포항,2024-01-01,2.5
138,포항,2024-02-01,5.6
138,포항,2024-03-01,9.3
138,포항,2024-04-01,17.5
138,포항,2024-05-01,23.3
138,포항,2024-06-01,28.5
138,포항,2024-07-01,29.4
138,포항,2024-08-01,33.7
138,포항,2024-09-01,27.6
138,포항,2024-10-01,18.6
138,포항,2024-11-01,11.2
138,포항,2024-12-01,2.9
264,함양군,2024-01-01,2.8
264,함양군,2024-02-01,5.7
264,함양군,2024-03-01,9.4
264,함양군,2024-04-01,17.1
264,함양군,2024-05-01,22.2
264,함양군,2024-06-01,28.5
264,함양군,2024-07-01,28.6
264,함양군,2024-08-01,31.9
264,함양군,2024-09-01,29.0
264,함양군,2024-10-01,18.5
264,함양군,2024-11-01,10.8
264,함양군,2024-12-01,2.9
285,합천,2024-01-01,1.8
285,합천,2024-02-01,5.8
285,합천,2024-03-01,9.8
285,합천,2024-04-01,18.4
285,합천,2024-05-01,25.2
285,합천,2024-06-01,29.6
285,합천,2024-07-01,30.4
285,합천,2024-08-01,36.3
285,합천,2024-09-01,30.3
285,합천,2024-10-01,19.6
285,합천,2024-11-01,11.6
285,합천,2024-12-01,2.9
261,해남,2024-01-01,4.6
261,해남,2024-02-01,7.4
261,해남,2024-03-01,9.2
261,해남,2024-04-01,16.3
261,해남,2024-05-01,22.6
261,해남,2024-06-01,26.8
261,해남,2024-07-01,28.6
261,해남,2024-08-01,32.1
261,해남,2024-09-01,28.6
261,해남,2024-10-01,19.9
261,해남,2024-11-01,13.0
261,해남,2024-12-01,5.6
177,홍성,2024-01-01,1.5
177,홍성,2024-02-01,4.6
177,홍성,2024-03-01,8.4
177,홍성,2024-04-01,17.2
177,홍성,2024-05-01,20.8
177,홍성,2024-06-01,29.0
177,홍성,2024-07-01,28.6
177,홍성,2024-08-01,32.1
177,홍성,2024-09-01,28.1
177,홍성,2024-10-01,17.9
177,홍성,2024-11-01,10.1
177,홍성,2024-12-01,1.6
212,홍천,2024-01-01,-1.3
212,홍천,2024-02-01,2.6
212,홍천,2024-03-01,6.4
212,홍천,2024-04-01,16.2
212,홍천,2024-05-01,21.2
212,홍천,2024-06-01,27.6
212,홍천,2024-07-01,26.9
212,홍천,2024-08-01,30.6
212,홍천,2024-09-01,25.8
212,홍천,2024-10-01,16.7
212,홍천,2024-11-01,7.9
212,홍천,2024-12-01,-1.8
169,흑산도,2024-01-01,5.2
169,흑산도,2024-02-01,7.2
169,흑산도,2024-03-01,9.7
169,흑산도,2024-04-01,16.5
169,흑산도,2024-05-01,20.5
169,흑산도,2024-06-01,25.5
169,흑산도,2024-07-01,26.3
169,흑산도,2024-08-01,32.9
169,흑산도,2024-09-01,28.7
169,흑산도,2024-10-01,20.5
169,흑산도,2024-11-01,14.4
169,흑산도,2024-12-01,7.3
