지점,지점명,일시,월합강수량(00~24h만)(mm)
106,동해,2024-06-01,81.7
106,동해,2024-07-01,135.3
106,동해,2024-08-01,72.7
106,동해,2024-09-01,413.4
106,동해,2024-10-01,122.4
106,동해,2024-11-01,64.5
106,동해,2024-12-01,13.5
165,목포,2024-01-01,55.9
165,목포,2024-02-01,108.5
165,목포,2024-03-01,73.3
165,목포,2024-04-01,81.7
165,목포,2024-05-01,101.6
165,목포,2024-06-01,143.3
165,목포,2024-07-01,197.8
165,목포,2024-08-01,186.7
165,목포,2024-09-01,124.1
165,목포,2024-10-01,142.1
165,목포,2024-11-01,61.3
165,목포,2024-12-01,8.9
273,문경,2024-01-01,25.2
273,문경,2024-02-01,109.3
273,문경,2024-03-01,57.4
273,문경,2024-04-01,75.6
273,문경,2024-05-01,151.9
273,문경,2024-06-01,116.1
273,문경,2024-07-01,435.5
273,문경,2024-08-01,95.9
273,문경,2024-09-01,190.8
273,문경,2024-10-01,100.8
273,문경,2024-11-01,37.0
273,문경,2024-12-01,4.5
288,밀양,2024-01-01,27.1
288,밀양,2024-02-01,83.1
288,밀양,2024-03-01,79.7
288,밀양,2024-04-01,93.2
288,밀양,2024-05-01,128.8
288,밀양,2024-06-01,139.1
288,밀양,2024-07-01,182.0
288,밀양,2024-08-01,59.0
288,밀양,2024-09-01,206.2
288,밀양,2024-10-01,125.8
288,밀양,2024-11-01,76.9
288,밀양,2024-12-01,0.0
102,백령도,2024-01-01,15.2
102,백령도,2024-02-01,53.3
102,백령도,2024-03-01,28.5
102,백령도,2024-04-01,70.7
102,백령도,2024-05-01,64.1
102,백령도,2024-06-01,45.6
102,백령도,2024-07-01,178.3
102,백령도,2024-08-01,130.8
102,백령도,2024-09-01,77.5
102,백령도,2024-10-01,113.8
102,백령도,2024-11-01,67.1
102,백령도,2024-12-01,13.0
235,보령,2024-01-01,29.5
235,보령,2024-02-01,92.6
235,보령,2024-03-01,35.8
235,보령,2024-04-01,48.8
235,보령,2024-05-01,130.9
