지점,지점명,일시,평균풍속(m/s)
146,전주,2020-12-01,1.6
217,정선군,2020-01-01,1.7
217,정선군,2020-02-01,2.0
217,정선군,2020-03-01,2.3
217,정선군,2020-04-01,2.8
217,정선군,2020-05-01,1.7
217,정선군,2020-06-01,1.5
217,정선군,2020-07-01,1.2
217,정선군,2020-08-01,1.5
217,정선군,2020-09-01,2.0
217,정선군,2020-10-01,1.3
217,정선군,2020-11-01,1.9
217,정선군,2020-12-01,1.7
245,정읍,2020-01-01,1.2
245,정읍,2020-02-01,1.2
245,정읍,2020-03-01,1.8
245,정읍,2020-04-01,2.0
245,정읍,2020-05-01,1.9
245,정읍,2020-06-01,1.6
245,정읍,2020-07-01,1.4
245,정읍,2020-08-01,2.2
245,정읍,2020-09-01,1.6
245,정읍,2020-10-01,1.1
245,정읍,2020-11-01,1.3
245,정읍,2020-12-01,1.3
184,제주,2020-01-01,3.5
184,제주,2020-02-01,3.3
184,제주,2020-03-01,3.2
184,제주,2020-04-01,3.3
184,제주,2020-05-01,2.9
184,제주,2020-06-01,2.7
184,제주,2020-07-01,2.9
184,제주,2020-08-01,2.9
184,제주,2020-09-01,3.0
184,제주,2020-10-01,2.9
184,제주,2020-11-01,2.9
184,제주,2020-12-01,3.4
221,제천,2020-01-01,1.2
221,제천,2020-02-01,1.5
221,제천,2020-03-01,1.7
221,제천,2020-04-01,2.1
221,제천,2020-05-01,1.5
221,제천,2020-06-01,1.4
221,제천,2020-07-01,1.3
221,제천,2020-08-01,1.0
221,제천,2020-09-01,1.3
221,제천,2020-10-01,0.9
221,제천,2020-11-01,1.1
221,제천,2020-12-01,1.1
268,진도군,2020-01-01,3.0
268,진도군,2020-02-01,2.7
268,진도군,2020-03-01,3.2
268,진도군,2020-04-01,3.0
268,진도군,2020-05-01,2.4
268,진도군,2020-06-01,2.0
268,진도군,2020-07-01,2.1
268,진도군,2020-08-01,2.7
268,진도군,2020-09-01,1.9
268,진도군,2020-10-01,2.5
268,진도군,2020-11-01,3.0
268,진도군,2020-12-01,2.7
192,진주,2020-01-01,0.7
192,진주,2020-02-01,1.0
192,진주,2020-03-01,1.2
192,진주,2020-04-01,1.1
192,진주,2020-05-01,0.9
192,진주,2020-06-01,0.9
192,진주,2020-07-01,0.8
192,진주,2020-08-01,1.1
192,진주,2020-09-01,1.1
192,진주,2020-10-01,0.8
192,진주,2020-11-01,0.8
192,진주,2020-12-01,1.0
155,창원,2020-01-01,1.7
155,창원,2020-02-01,1.7
155,창원,2020-03-01,1.9
155,창원,2020-04-01,1.8
155,창원,2020-05-01,1.7
155,창원,2020-06-01,1.6
155,창원,2020-07-01,1.3
155,창원,2020-08-01,1.7
155,창원,2020-09-01,1.4
155,창원,2020-10-01,1.4
155,창원,2020-11-01,1.5
155,창원,2020-12-01,1.6
232,천안,2020-01-01,1.2
232,천안,2020-02-01,1.4
232,천안,2020-03-01,1.6
232,천안,2020-04-01,2.0
232,천안,2020-05-01,1.4
232,천안,2020-06-01,1.2
232,천안,2020-07-01,1.3
232,천안,2020-08-01,1.2
232,천안,2020-09-01,1.3
232,천안,2020-10-01,0.9
232,천안,2020-11-01,1.1
232,천안,2020-12-01,1.1
95,철원,2020-01-01,1.1
95,철원,2020-02-01,1.1
95,철원,2020-03-01,1.4
95,철원,2020-04-01,1.7
95,철원,2020-05-01,1.4
95,철원,2020-06-01,1.4
95,철원,2020-07-01,1.6
95,철원,2020-08-01,1.3
95,철원,2020-09-01,1.6
95,철원,2020-10-01,0.9
95,철원,2020-11-01,1.1
95,철원,2020-12-01,0.9
276,청송군,2020-01-01,1.4
276,청송군,2020-02-01,1.7
276,청송군,2020-03-01,1.9
276,청송군,2020-04-01,2.2
276,청송군,2020-05-01,1.7
276,청송군,2020-06-01,1.4
276,청송군,2020-07-01,1.0
276,청송군,2020-08-01,0.9
276,청송군,2020-09-01,0.9
276,청송군,2020-10-01,0.9
276,청송군,2020-11-01,1.5
276,청송군,2020-12-01,2.2
131,청주,2020-01-01,1.1
131,청주,2020-02-01,1.3
131,청주,2020-03-01,1.6
131,청주,2020-04-01,1.9
131,청주,2020-05-01,1.7
131,청주,2020-06-01,1.6
131,청주,2020-07-01,1.5
131,청주,2020-08-01,1.4
131,청주,2020-09-01,1.7
131,청주,2020-10-01,1.3
131,청주,2020-11-01,1.2
131,청주,2020-12-01,1.2
135,추풍령,2020-01-01,3.0
135,추풍령,2020-02-01,3.0
135,추풍령,2020-03-01,3.1
135,추풍령,2020-04-01,3.8
135,추풍령,2020-05-01,2.8
135,추풍령,2020-06-01,2.2
135,추풍령,2020-07-01,2.0
135,추풍령,2020-08-01,1.6
135,추풍령,2020-09-01,2.1
135,추풍령,2020-10-01,2.3
135,추풍령,2020-11-01,2.8
135,추풍령,2020-12-01,3.1
101,춘천,2020-01-01,1.1
101,춘천,2020-02-01,1.3
101,춘천,2020-03-01,1.5
101,춘천,2020-04-01,1.9
101,춘천,2020-05-01,1.6
101,춘천,2020-06-01,1.7
101,춘천,2020-07-01,1.5
101,춘천,2020-08-01,1.3
101,춘천,2020-09-01,1.5
101,춘천,2020-10-01,1.1
101,춘천,2020-11-01,1.2
101,춘천,2020-12-01,1.0
127,충주,2020-01-01,1.2
127,충주,2020-02-01,1.3
127,충주,2020-03-01,1.6
127,충주,2020-04-01,2.0
127,충주,2020-05-01,1.5
127,충주,2020-06-01,1.4
127,충주,2020-07-01,1.5
127,충주,2020-08-01,1.2
127,충주,2020-09-01,1.5
127,충주,2020-10-01,1.1
127,충주,2020-11-01,1.3
127,충주,2020-12-01,1.1
216,태백,2020-01-01,1.2
216,태백,2020-02-01,1.2
216,태백,2020-03-01,1.6
216,태백,2020-04-01,1.7
216,태백,2020-05-01,1.6
216,태백,2020-06-01,1.5
216,태백,2020-07-01,1.4
216,태백,2020-08-01,1.6
216,태백,2020-09-01,1.8
216,태백,2020-10-01,1.2
216,태백,2020-11-01,1.4
216,태백,2020-12-01,1.3
162,통영,2020-01-01,2.5
162,통영,2020-02-01,2.5
162,통영,2020-03-01,2.7
162,통영,2020-04-01,2.8
162,통영,2020-05-01,2.2
162,통영,2020-06-01,2.1
162,통영,2020-07-01,1.9
162,통영,2020-08-01,2.9
162,통영,2020-09-01,2.6
162,통영,2020-10-01,2.3
162,통영,2020-11-01,2.5
162,통영,2020-12-01,2.4
99,파주,2020-01-01,1.2
99,파주,2020-02-01,1.3
99,파주,2020-03-01,1.7
99,파주,2020-04-01,2.0
99,파주,2020-05-01,1.4
99,파주,2020-06-01,1.3
99,파주,2020-07-01,1.4
99,파주,2020-08-01,1.5
99,파주,2020-09-01,1.5
99,파주,2020-10-01,1.1
99,파주,2020-11-01,1.2
99,파주,2020-12-01,1.1
138,포항,2020-01-01,2.8
138,포항,2020-02-01,2.7
138,포항,2020-03-01,2.7
138,포항,2020-04-01,3.3
138,포항,2020-05-01,2.7
138,포항,2020-06-01,2.5
138,포항,2020-07-01,2.4
138,포항,2020-08-01,2.6
138,포항,2020-09-01,3.1
138,포항,2020-10-01,2.7
138,포항,2020-11-01,2.5
138,포항,2020-12-01,2.8
264,함양군,2020-01-01,1.4
264,함양군,2020-02-01,1.7
264,함양군,2020-03-01,1.9
264,함양군,2020-04-01,2.1
264,함양군,2020-05-01,1.4
264,함양군,2020-06-01,1.1
264,함양군,2020-07-01,0.6
264,함양군,2020-08-01,0.7
264,함양군,2020-09-01,0.8
264,함양군,2020-10-01,0.9
264,함양군,2020-11-01,1.3
264,함양군,2020-12-01,1.6
285,합천,2020-01-01,0.9
285,합천,2020-02-01,1.1
285,합천,2020-03-01,1.3
285,합천,2020-04-01,1.6
285,합천,2020-05-01,1.2
285,합천,2020-06-01,1.1
285,합천,2020-07-01,0.8
285,합천,2020-08-01,1.0
285,합천,2020-09-01,1.1
285,합천,2020-10-01,0.8
285,합천,2020-11-01,0.9
285,합천,2020-12-01,0.9
261,해남,2020-01-01,2.0
261,해남,2020-02-01,2.3
261,해남,2020-03-01,2.3
261,해남,2020-04-01,2.5
261,해남,2020-05-01,2.7
261,해남,2020-06-01,2.0
261,해남,2020-07-01,2.2
261,해남,2020-08-01,2.8
261,해남,2020-09-01,1.7
261,해남,2020-10-01,1.4
261,해남,2020-11-01,1.5
261,해남,2020-12-01,1.6
177,홍성,2020-01-01,1.1
177,홍성,2020-02-01,1.2
177,홍성,2020-03-01,1.9
177,홍성,2020-04-01,2.3
177,홍성,2020-05-01,1.6
177,홍성,2020-06-01,1.7
177,홍성,2020-07-01,1.4
177,홍성,2020-08-01,1.9
177,홍성,2020-09-01,1.8
177,홍성,2020-10-01,1.3
177,홍성,2020-11-01,1.2
177,홍성,2020-12-01,1.2
212,홍천,2020-01-01,0.9
212,홍천,2020-02-01,1.1
212,홍천,2020-03-01,1.4
212,홍천,2020-04-01,1.7
212,홍천,2020-05-01,1.2
212,홍천,2020-06-01,1.3
212,홍천,2020-07-01,1.1
212,홍천,2020-08-01,1.1
212,홍천,2020-09-01,1.2
212,홍천,2020-10-01,0.9
212,홍천,2020-11-01,1.0
212,홍천,2020-12-01,0.9
169,흑산도,2020-01-01,6.4
169,흑산도,2020-02-01,5.7
169,흑산도,2020-03-01,6.5
169,흑산도,2020-04-01,5.5
169,흑산도,2020-05-01,4.9
169,흑산도,2020-06-01,3.9
169,흑산도,2020-07-01,3.9
169,흑산도,2020-08-01,5.3
169,흑산도,2020-09-01,4.1
169,흑산도,2020-10-01,5.5
169,흑산도,2020-11-01,6.4
169,흑산도,2020-12-01,6.4
