지점,지점명,일시,월합강수량(00~24h만)(mm)
146,전주,2020-11-01,58.5
146,전주,2020-12-01,9.1
217,정선군,2020-01-01,91.0
217,정선군,2020-02-01,62.1
217,정선군,2020-03-01,24.1
217,정선군,2020-04-01,34.5
217,정선군,2020-05-01,107.5
217,정선군,2020-06-01,56.4
217,정선군,2020-07-01,225.7
217,정선군,2020-08-01,466.6
217,정선군,2020-09-01,182.7
217,정선군,2020-10-01,8.0
217,정선군,2020-11-01,38.0
217,정선군,2020-12-01,8.8
245,정읍,2020-01-01,73.3
245,정읍,2020-02-01,58.1
245,정읍,2020-03-01,39.1
245,정읍,2020-04-01,34.5
245,정읍,2020-05-01,86.1
245,정읍,2020-06-01,109.6
245,정읍,2020-07-01,465.8
245,정읍,2020-08-01,530.4
245,정읍,2020-09-01,211.4
245,정읍,2020-10-01,5.9
245,정읍,2020-11-01,69.8
245,정읍,2020-12-01,34.9
184,제주,2020-01-01,116.7
184,제주,2020-02-01,29.8
184,제주,2020-03-01,81.6
184,제주,2020-04-01,82.3
184,제주,2020-05-01,20.6
184,제주,2020-06-01,221.5
184,제주,2020-07-01,184.7
184,제주,2020-08-01,140.4
184,제주,2020-09-01,400.5
184,제주,2020-10-01,53.7
184,제주,2020-11-01,28.2
184,제주,2020-12-01,29.5
221,제천,2020-01-01,68.1
221,제천,2020-02-01,57.4
221,제천,2020-03-01,14.4
221,제천,2020-04-01,28.9
221,제천,2020-05-01,130.1
221,제천,2020-06-01,78.6
221,제천,2020-07-01,317.5
221,제천,2020-08-01,685.8
221,제천,2020-09-01,134.1
221,제천,2020-10-01,12.4
221,제천,2020-11-01,13.4
221,제천,2020-12-01,11.1
268,진도군,2020-01-01,69.0
268,진도군,2020-02-01,27.5
268,진도군,2020-03-01,26.7
268,진도군,2020-04-01,61.5
268,진도군,2020-05-01,212.9
268,진도군,2020-06-01,324.3
268,진도군,2020-07-01,320.2
268,진도군,2020-08-01,100.3
268,진도군,2020-09-01,309.1
268,진도군,2020-10-01,24.9
268,진도군,2020-11-01,17.3
268,진도군,2020-12-01,21.8
192,진주,2020-01-01,105.7
192,진주,2020-02-01,46.1
192,진주,2020-03-01,41.1
192,진주,2020-04-01,67.9
192,진주,2020-05-01,110.1
192,진주,2020-06-01,234.2
192,진주,2020-07-01,587.5
192,진주,2020-08-01,356.7
192,진주,2020-09-01,200.0
192,진주,2020-10-01,28.6
192,진주,2020-11-01,25.6
192,진주,2020-12-01,9.2
155,창원,2020-01-01,112.6
155,창원,2020-02-01,64.2
155,창원,2020-03-01,37.9
155,창원,2020-04-01,59.1
155,창원,2020-05-01,78.8
155,창원,2020-06-01,278.9
155,창원,2020-07-01,524.1
155,창원,2020-08-01,193.1
155,창원,2020-09-01,241.7
155,창원,2020-10-01,20.5
155,창원,2020-11-01,55.6
155,창원,2020-12-01,6.3
232,천안,2020-01-01,59.7
232,천안,2020-02-01,63.1
232,천안,2020-03-01,21.7
232,천안,2020-04-01,15.1
232,천안,2020-05-01,86.4
232,천안,2020-06-01,121.9
232,천안,2020-07-01,356.4
232,천안,2020-08-01,481.7
232,천안,2020-09-01,167.2
232,천안,2020-10-01,18.9
232,천안,2020-11-01,45.9
232,천안,2020-12-01,5.5
95,철원,2020-01-01,79.7
95,철원,2020-02-01,46.8
95,철원,2020-03-01,16.9
95,철원,2020-04-01,20.9
95,철원,2020-05-01,161.7
95,철원,2020-06-01,92.2
95,철원,2020-07-01,184.5
95,철원,2020-08-01,903.0
95,철원,2020-09-01,166.0
95,철원,2020-10-01,4.1
95,철원,2020-11-01,72.3
95,철원,2020-12-01,1.2
276,청송군,2020-01-01,95.2
276,청송군,2020-02-01,54.1
276,청송군,2020-03-01,14.5
276,청송군,2020-04-01,39.5
276,청송군,2020-05-01,50.5
276,청송군,2020-06-01,117.1
276,청송군,2020-07-01,389.6
276,청송군,2020-08-01,249.2
276,청송군,2020-09-01,221.5
276,청송군,2020-10-01,4.5
276,청송군,2020-11-01,48.1
276,청송군,2020-12-01,2.0
131,청주,2020-01-01,62.0
131,청주,2020-02-01,62.7
131,청주,2020-03-01,22.9
131,청주,2020-04-01,15.7
131,청주,2020-05-01,65.3
131,청주,2020-06-01,145.9
131,청주,2020-07-01,386.6
131,청주,2020-08-01,385.8
131,청주,2020-09-01,160.6
131,청주,2020-10-01,5.8
131,청주,2020-11-01,41.0
131,청주,2020-12-01,4.3
135,추풍령,2020-01-01,71.0
135,추풍령,2020-02-01,68.2
135,추풍령,2020-03-01,21.0
135,추풍령,2020-04-01,39.7
135,추풍령,2020-05-01,65.3
135,추풍령,2020-06-01,182.8
135,추풍령,2020-07-01,499.3
135,추풍령,2020-08-01,333.5
135,추풍령,2020-09-01,226.8
135,추풍령,2020-10-01,5.0
135,추풍령,2020-11-01,38.3
135,추풍령,2020-12-01,3.1
101,춘천,2020-01-01,80.0
101,춘천,2020-02-01,54.2
101,춘천,2020-03-01,13.8
101,춘천,2020-04-01,14.4
101,춘천,2020-05-01,118.3
101,춘천,2020-06-01,75.8
101,춘천,2020-07-01,174.3
101,춘천,2020-08-01,773.7
101,춘천,2020-09-01,157.2
101,춘천,2020-10-01,0.1
101,춘천,2020-11-01,84.2
101,춘천,2020-12-01,4.9
127,충주,2020-01-01,60.2
127,충주,2020-02-01,61.9
127,충주,2020-03-01,20.7
127,충주,2020-04-01,25.9
127,충주,2020-05-01,109.7
127,충주,2020-06-01,112.1
127,충주,2020-07-01,352.2
127,충주,2020-08-01,505.6
127,충주,2020-09-01,146.4
127,충주,2020-10-01,10.7
127,충주,2020-11-01,30.0
127,충주,2020-12-01,11.1
216,태백,2020-01-01,79.4
216,태백,2020-02-01,36.1
216,태백,2020-03-01,24.8
216,태백,2020-04-01,46.4
216,태백,2020-05-01,102.4
216,태백,2020-06-01,85.5
216,태백,2020-07-01,329.3
216,태백,2020-08-01,293.5
216,태백,2020-09-01,494.4
216,태백,2020-10-01,1.5
216,태백,2020-11-01,33.0
216,태백,2020-12-01,3.8
162,통영,2020-01-01,124.6
162,통영,2020-02-01,75.0
162,통영,2020-03-01,61.8
162,통영,2020-04-01,72.2
162,통영,2020-05-01,119.5
162,통영,2020-06-01,371.3
162,통영,2020-07-01,607.8
162,통영,2020-08-01,273.4
162,통영,2020-09-01,338.2
162,통영,2020-10-01,28.0
162,통영,2020-11-01,54.4
162,통영,2020-12-01,11.5
99,파주,2020-01-01,82.3
99,파주,2020-02-01,54.3
99,파주,2020-03-01,12.1
99,파주,2020-04-01,17.5
99,파주,2020-05-01,131.8
99,파주,2020-06-01,131.4
99,파주,2020-07-01,231.2
99,파주,2020-08-01,682.6
99,파주,2020-09-01,195.7
99,파주,2020-10-01,3.5
99,파주,2020-11-01,64.2
99,파주,2020-12-01,5.7
138,포항,2020-01-01,152.3
138,포항,2020-02-01,59.9
138,포항,2020-03-01,29.4
138,포항,2020-04-01,45.5
138,포항,2020-05-01,41.7
138,포항,2020-06-01,112.9
138,포항,2020-07-01,346.1
138,포항,2020-08-01,180.0
138,포항,2020-09-01,246.7
138,포항,2020-10-01,4.0
138,포항,2020-11-01,20.4
138,포항,2020-12-01,0.0
264,함양군,2020-01-01,95.6
264,함양군,2020-02-01,45.3
264,함양군,2020-03-01,31.0
264,함양군,2020-04-01,60.1
264,함양군,2020-05-01,62.7
264,함양군,2020-06-01,171.5
264,함양군,2020-07-01,605.8
264,함양군,2020-08-01,618.0
264,함양군,2020-09-01,177.5
264,함양군,2020-10-01,12.8
264,함양군,2020-11-01,26.2
264,함양군,2020-12-01,4.1
285,합천,2020-01-01,78.1
285,합천,2020-02-01,37.4
285,합천,2020-03-01,29.7
285,합천,2020-04-01,44.6
285,합천,2020-05-01,84.3
285,합천,2020-06-01,186.8
285,합천,2020-07-01,573.2
285,합천,2020-08-01,466.2
285,합천,2020-09-01,193.7
285,합천,2020-10-01,16.3
285,합천,2020-11-01,17.8
285,합천,2020-12-01,5.4
261,해남,2020-01-01,75.8
261,해남,2020-02-01,27.8
261,해남,2020-03-01,27.0
261,해남,2020-04-01,56.7
261,해남,2020-05-01,188.1
261,해남,2020-06-01,257.7
261,해남,2020-07-01,319.6
261,해남,2020-08-01,153.7
261,해남,2020-09-01,295.7
261,해남,2020-10-01,27.4
261,해남,2020-11-01,6.9
261,해남,2020-12-01,13.9
177,홍성,2020-01-01,73.0
177,홍성,2020-02-01,85.2
177,홍성,2020-03-01,26.6
177,홍성,2020-04-01,13.8
177,홍성,2020-05-01,91.3
177,홍성,2020-06-01,191.7
177,홍성,2020-07-01,353.6
177,홍성,2020-08-01,456.4
177,홍성,2020-09-01,251.2
177,홍성,2020-10-01,19.5
177,홍성,2020-11-01,41.7
177,홍성,2020-12-01,5.7
212,홍천,2020-01-01,61.1
212,홍천,2020-02-01,45.0
212,홍천,2020-03-01,17.0
212,홍천,2020-04-01,14.2
212,홍천,2020-05-01,105.0
212,홍천,2020-06-01,90.1
212,홍천,2020-07-01,213.9
212,홍천,2020-08-01,744.8
212,홍천,2020-09-01,136.3
212,홍천,2020-10-01,1.7
212,홍천,2020-11-01,50.6
212,홍천,2020-12-01,6.1
169,흑산도,2020-01-01,52.2
169,흑산도,2020-02-01,34.0
169,흑산도,2020-03-01,15.8
169,흑산도,2020-04-01,52.2
169,흑산도,2020-05-01,203.6
169,흑산도,2020-06-01,305.2
169,흑산도,2020-07-01,205.0
169,흑산도,2020-08-01,179.7
169,흑산도,2020-09-01,71.9
169,흑산도,2020-10-01,11.3
169,흑산도,2020-11-01,23.3
169,흑산도,2020-12-01,33.0
