지점,지점명,일시,월합강수량(00~24h만)(mm)
146,전주,2021-11-01,81.1
146,전주,2021-12-01,6.0
217,정선군,2021-01-01,14.5
217,정선군,2021-02-01,9.2
217,정선군,2021-03-01,115.8
217,정선군,2021-04-01,109.2
217,정선군,2021-05-01,161.9
217,정선군,2021-06-01,89.0
217,정선군,2021-07-01,157.1
217,정선군,2021-08-01,196.2
217,정선군,2021-09-01,177.1
217,정선군,2021-10-01,37.0
217,정선군,2021-11-01,40.8
217,정선군,2021-12-01,4.3
245,정읍,2021-01-01,42.6
245,정읍,2021-02-01,36.9
245,정읍,2021-03-01,94.2
245,정읍,2021-04-01,26.7
245,정읍,2021-05-01,96.4
245,정읍,2021-06-01,124.2
245,정읍,2021-07-01,260.3
245,정읍,2021-08-01,358.7
245,정읍,2021-09-01,156.8
245,정읍,2021-10-01,39.9
245,정읍,2021-11-01,94.8
245,정읍,2021-12-01,23.1
184,제주,2021-01-01,116.6
184,제주,2021-02-01,52.8
184,제주,2021-03-01,81.1
184,제주,2021-04-01,58.8
184,제주,2021-05-01,100.7
184,제주,2021-06-01,122.4
184,제주,2021-07-01,247.1
184,제주,2021-08-01,227.8
184,제주,2021-09-01,493.1
184,제주,2021-10-01,32.1
184,제주,2021-11-01,63.8
184,제주,2021-12-01,31.4
221,제천,2021-01-01,18.2
221,제천,2021-02-01,12.2
221,제천,2021-03-01,100.1
221,제천,2021-04-01,104.0
221,제천,2021-05-01,157.8
221,제천,2021-06-01,81.6
221,제천,2021-07-01,223.1
221,제천,2021-08-01,174.9
221,제천,2021-09-01,209.2
221,제천,2021-10-01,26.6
221,제천,2021-11-01,48.0
221,제천,2021-12-01,6.5
268,진도군,2021-01-01,43.9
268,진도군,2021-02-01,44.1
268,진도군,2021-03-01,142.3
268,진도군,2021-04-01,75.5
268,진도군,2021-05-01,144.7
268,진도군,2021-06-01,147.8
268,진도군,2021-07-01,551.9
268,진도군,2021-08-01,188.2
268,진도군,2021-09-01,124.7
268,진도군,2021-10-01,9.9
268,진도군,2021-11-01,65.8
268,진도군,2021-12-01,10.3
192,진주,2021-01-01,15.8
192,진주,2021-02-01,24.9
192,진주,2021-03-01,159.2
192,진주,2021-04-01,82.2
192,진주,2021-05-01,116.9
192,진주,2021-06-01,101.7
192,진주,2021-07-01,359.3
192,진주,2021-08-01,320.2
192,진주,2021-09-01,122.4
192,진주,2021-10-01,46.2
192,진주,2021-11-01,44.3
192,진주,2021-12-01,1.9
155,창원,2021-01-01,14.3
155,창원,2021-02-01,36.9
155,창원,2021-03-01,177.1
155,창원,2021-04-01,86.5
155,창원,2021-05-01,147.9
155,창원,2021-06-01,140.6
155,창원,2021-07-01,521.2
155,창원,2021-08-01,413.0
155,창원,2021-09-01,92.2
155,창원,2021-10-01,25.0
155,창원,2021-11-01,53.5
155,창원,2021-12-01,2.4
232,천안,2021-01-01,17.8
232,천안,2021-02-01,9.2
232,천안,2021-03-01,75.3
232,천안,2021-04-01,54.7
232,천안,2021-05-01,135.9
232,천안,2021-06-01,44.8
232,천안,2021-07-01,117.6
232,천안,2021-08-01,230.0
232,천안,2021-09-01,250.8
232,천안,2021-10-01,49.5
232,천안,2021-11-01,67.9
232,천안,2021-12-01,5.4
95,철원,2021-01-01,7.6
95,철원,2021-02-01,4.8
95,철원,2021-03-01,103.7
95,철원,2021-04-01,99.3
95,철원,2021-05-01,199.1
95,철원,2021-06-01,67.6
95,철원,2021-07-01,117.2
95,철원,2021-08-01,219.6
95,철원,2021-09-01,105.9
95,철원,2021-10-01,128.3
95,철원,2021-11-01,57.3
95,철원,2021-12-01,4.9
276,청송군,2021-01-01,8.6
276,청송군,2021-02-01,13.0
276,청송군,2021-03-01,96.5
276,청송군,2021-04-01,74.2
276,청송군,2021-05-01,125.4
276,청송군,2021-06-01,70.1
276,청송군,2021-07-01,155.6
276,청송군,2021-08-01,195.4
276,청송군,2021-09-01,142.7
276,청송군,2021-10-01,59.9
276,청송군,2021-11-01,39.0
276,청송군,2021-12-01,7.3
131,청주,2021-01-01,12.7
131,청주,2021-02-01,7.5
131,청주,2021-03-01,76.6
131,청주,2021-04-01,46.4
131,청주,2021-05-01,136.4
131,청주,2021-06-01,75.4
131,청주,2021-07-01,138.1
131,청주,2021-08-01,233.1
131,청주,2021-09-01,185.0
131,청주,2021-10-01,29.4
131,청주,2021-11-01,57.3
131,청주,2021-12-01,3.7
135,추풍령,2021-01-01,18.2
135,추풍령,2021-02-01,14.8
135,추풍령,2021-03-01,83.8
135,추풍령,2021-04-01,43.8
135,추풍령,2021-05-01,165.7
135,추풍령,2021-06-01,50.8
135,추풍령,2021-07-01,217.1
135,추풍령,2021-08-01,285.6
135,추풍령,2021-09-01,161.2
135,추풍령,2021-10-01,41.0
135,추풍령,2021-11-01,43.9
135,추풍령,2021-12-01,3.2
101,춘천,2021-01-01,17.7
101,춘천,2021-02-01,6.6
101,춘천,2021-03-01,104.1
101,춘천,2021-04-01,121.7
101,춘천,2021-05-01,172.3
101,춘천,2021-06-01,99.7
101,춘천,2021-07-01,169.5
101,춘천,2021-08-01,129.6
101,춘천,2021-09-01,106.0
101,춘천,2021-10-01,60.6
101,춘천,2021-11-01,53.0
101,춘천,2021-12-01,5.1
127,충주,2021-01-01,13.6
127,충주,2021-02-01,12.3
127,충주,2021-03-01,80.5
127,충주,2021-04-01,63.4
127,충주,2021-05-01,178.4
127,충주,2021-06-01,130.4
127,충주,2021-07-01,310.7
127,충주,2021-08-01,239.9
127,충주,2021-09-01,240.3
127,충주,2021-10-01,45.5
127,충주,2021-11-01,44.9
127,충주,2021-12-01,5.6
216,태백,2021-01-01,5.6
216,태백,2021-02-01,2.0
216,태백,2021-03-01,99.3
216,태백,2021-04-01,112.0
216,태백,2021-05-01,154.5
216,태백,2021-06-01,88.1
216,태백,2021-07-01,147.0
216,태백,2021-08-01,324.0
216,태백,2021-09-01,161.8
216,태백,2021-10-01,79.8
216,태백,2021-11-01,31.6
216,태백,2021-12-01,1.7
162,통영,2021-01-01,19.3
162,통영,2021-02-01,70.3
162,통영,2021-03-01,157.8
162,통영,2021-04-01,103.1
162,통영,2021-05-01,163.1
162,통영,2021-06-01,182.3
162,통영,2021-07-01,404.5
162,통영,2021-08-01,477.0
162,통영,2021-09-01,145.5
162,통영,2021-10-01,5.9
162,통영,2021-11-01,67.1
162,통영,2021-12-01,4.2
99,파주,2021-01-01,12.9
99,파주,2021-02-01,10.0
99,파주,2021-03-01,112.4
99,파주,2021-04-01,106.4
99,파주,2021-05-01,243.0
99,파주,2021-06-01,50.4
99,파주,2021-07-01,93.6
99,파주,2021-08-01,183.3
99,파주,2021-09-01,93.5
99,파주,2021-10-01,79.4
99,파주,2021-11-01,47.2
99,파주,2021-12-01,5.8
138,포항,2021-01-01,26.9
138,포항,2021-02-01,15.5
138,포항,2021-03-01,88.6
138,포항,2021-04-01,69.8
138,포항,2021-05-01,109.8
138,포항,2021-06-01,36.6
138,포항,2021-07-01,203.7
138,포항,2021-08-01,449.9
138,포항,2021-09-01,196.5
138,포항,2021-10-01,176.7
138,포항,2021-11-01,31.4
138,포항,2021-12-01,0.3
264,함양군,2021-01-01,24.7
264,함양군,2021-02-01,27.9
264,함양군,2021-03-01,68.3
264,함양군,2021-04-01,37.2
264,함양군,2021-05-01,108.3
264,함양군,2021-06-01,112.7
264,함양군,2021-07-01,196.1
264,함양군,2021-08-01,229.7
264,함양군,2021-09-01,105.5
264,함양군,2021-10-01,59.6
264,함양군,2021-11-01,43.5
264,함양군,2021-12-01,1.4
285,합천,2021-01-01,16.9
285,합천,2021-02-01,19.9
285,합천,2021-03-01,113.1
285,합천,2021-04-01,53.9
285,합천,2021-05-01,117.0
285,합천,2021-06-01,71.2
285,합천,2021-07-01,227.1
285,합천,2021-08-01,322.0
285,합천,2021-09-01,122.4
285,합천,2021-10-01,38.2
285,합천,2021-11-01,43.5
285,합천,2021-12-01,1.2
261,해남,2021-01-01,36.3
261,해남,2021-02-01,33.1
261,해남,2021-03-01,127.2
261,해남,2021-04-01,43.5
261,해남,2021-05-01,128.9
261,해남,2021-06-01,127.4
261,해남,2021-07-01,500.7
261,해남,2021-08-01,172.3
261,해남,2021-09-01,108.2
261,해남,2021-10-01,25.8
261,해남,2021-11-01,77.9
261,해남,2021-12-01,6.6
177,홍성,2021-01-01,28.6
177,홍성,2021-02-01,12.5
177,홍성,2021-03-01,100.5
177,홍성,2021-04-01,72.9
177,홍성,2021-05-01,141.7
177,홍성,2021-06-01,67.5
177,홍성,2021-07-01,114.5
177,홍성,2021-08-01,280.8
177,홍성,2021-09-01,260.2
177,홍성,2021-10-01,41.6
177,홍성,2021-11-01,105.6
177,홍성,2021-12-01,16.4
212,홍천,2021-01-01,16.0
212,홍천,2021-02-01,4.3
212,홍천,2021-03-01,111.1
212,홍천,2021-04-01,100.1
212,홍천,2021-05-01,175.0
212,홍천,2021-06-01,67.2
212,홍천,2021-07-01,105.6
212,홍천,2021-08-01,152.9
212,홍천,2021-09-01,122.7
212,홍천,2021-10-01,41.2
212,홍천,2021-11-01,50.7
212,홍천,2021-12-01,3.5
169,흑산도,2021-01-01,54.2
169,흑산도,2021-02-01,16.1
169,흑산도,2021-03-01,94.1
169,흑산도,2021-04-01,63.4
169,흑산도,2021-05-01,97.3
169,흑산도,2021-06-01,68.1
169,흑산도,2021-07-01,176.0
169,흑산도,2021-08-01,166.8
169,흑산도,2021-09-01,101.1
169,흑산도,2021-10-01,26.3
169,흑산도,2021-11-01,42.1
169,흑산도,2021-12-01,14.0
