지점,지점명,일시,합계 일조시간(hr)
271,봉화,2020-07,100.4
271,봉화,2020-08,109.7
271,봉화,2020-09,109.6
271,봉화,2020-10,171.5
271,봉화,2020-11,184.2
271,봉화,2020-12,193.6
272,영주,2020-01,151.1
272,영주,2020-02,183.2
272,영주,2020-03,229.0
272,영주,2020-04,250.5
272,영주,2020-05,221.7
272,영주,2020-06,223.3
272,영주,2020-07,109.5
272,영주,2020-08,114.5
272,영주,2020-09,130.9
272,영주,2020-10,222.4
272,영주,2020-11,183.7
272,영주,2020-12,191.6
273,문경,2020-01,130.5
273,문경,2020-02,178.2
273,문경,2020-03,237.3
273,문경,2020-04,265.8
273,문경,2020-05,219.2
273,문경,2020-06,208.3
273,문경,2020-07,103.2
273,문경,2020-08,126.2
273,문경,2020-09,145.2
273,문경,2020-10,222.8
273,문경,2020-11,170.2
273,문경,2020-12,177.4
276,청송군,2020-01,136.6
276,청송군,2020-02,188.9
276,청송군,2020-03,232.7
276,청송군,2020-04,254.1
276,청송군,2020-05,228.7
276,청송군,2020-06,227.6
276,청송군,2020-07,98.3
276,청송군,2020-08,150.3
276,청송군,2020-09,140.5
276,청송군,2020-10,192.9
276,청송군,2020-11,149.8
276,청송군,2020-12,190.4
277,영덕,2020-01,160.8
277,영덕,2020-02,195.9
277,영덕,2020-03,227.1
277,영덕,2020-04,258.2
277,영덕,2020-05,242.7
277,영덕,2020-06,248.6
277,영덕,2020-07,97.5
277,영덕,2020-08,182.2
277,영덕,2020-09,159.9
277,영덕,2020-10,217.3
277,영덕,2020-11,180.6
277,영덕,2020-12,207.8
278,의성,2020-01,146.8
278,의성,2020-02,177.4
278,의성,2020-03,218.4
278,의성,2020-04,240.8
278,의성,2020-05,223.3
278,의성,2020-06,222.4
278,의성,2020-07,98.0
278,의성,2020-08,152.9
278,의성,2020-09,128.9
278,의성,2020-10,200.2
278,의성,2020-11,171.6
278,의성,2020-12,193.6
279,구미,2020-01,133.4
279,구미,2020-02,176.0
279,구미,2020-03,231.9
279,구미,2020-04,269.4
279,구미,2020-05,241.5
279,구미,2020-06,225.6
279,구미,2020-07,96.2
279,구미,2020-08,178.8
279,구미,2020-09,151.9
279,구미,2020-10,206.8
279,구미,2020-11,167.1
279,구미,2020-12,176.1
281,영천,2020-01,130.5
281,영천,2020-02,179.9
281,영천,2020-03,224.0
281,영천,2020-04,258.5
281,영천,2020-05,228.3
281,영천,2020-06,217.1
281,영천,2020-07,93.8
281,영천,2020-08,190.0
281,영천,2020-09,140.2
281,영천,2020-10,198.3
281,영천,2020-11,160.8
281,영천,2020-12,172.4
283,경주시,2020-01,142.2
283,경주시,2020-02,199.0
283,경주시,2020-03,233.1
283,경주시,2020-04,271.0
283,경주시,2020-05,241.0
283,경주시,2020-06,239.1
283,경주시,2020-07,90.2
283,경주시,2020-08,210.7
283,경주시,2020-09,150.1
283,경주시,2020-10,202.2
283,경주시,2020-11,181.2
283,경주시,2020-12,209.0
284,거창,2020-01,160.7
284,거창,2020-02,203.2
284,거창,2020-03,237.6
284,거창,2020-04,277.0
284,거창,2020-05,244.2
284,거창,2020-06,221.6
284,거창,2020-07,92.5
284,거창,2020-08,169.8
284,거창,2020-09,134.4
284,거창,2020-10,227.1
284,거창,2020-11,199.4
284,거창,2020-12,198.2
285,합천,2020-01,89.0
285,합천,2020-02,192.4
285,합천,2020-03,233.3
285,합천,2020-04,270.7
285,합천,2020-05,212.2
285,합천,2020-06,195.4
285,합천,2020-07,83.0
285,합천,2020-08,165.2
285,합천,2020-09,140.8
285,합천,2020-10,214.0
285,합천,2020-11,175.5
285,합천,2020-12,167.3
288,밀양,2020-01,142.4
288,밀양,2020-02,198.7
288,밀양,2020-03,244.9
288,밀양,2020-04,268.9
288,밀양,2020-05,225.3
288,밀양,2020-06,224.4
288,밀양,2020-07,98.3
288,밀양,2020-08,187.8
288,밀양,2020-09,168.3
288,밀양,2020-10,234.2
288,밀양,2020-11,184.0
288,밀양,2020-12,201.3
289,산청,2020-01,111.5
289,산청,2020-02,186.4
289,산청,2020-03,236.0
289,산청,2020-04,265.9
289,산청,2020-05,236.6
289,산청,2020-06,220.8
289,산청,2020-07,80.7
289,산청,2020-08,157.0
289,산청,2020-09,122.7
289,산청,2020-10,206.8
289,산청,2020-11,167.4
289,산청,2020-12,169.4
294,거제,2020-01,130.1
294,거제,2020-02,186.6
294,거제,2020-03,229.5
294,거제,2020-04,258.2
294,거제,2020-05,207.1
294,거제,2020-06,221.0
294,거제,2020-07,81.2
294,거제,2020-08,150.1
294,거제,2020-09,139.7
294,거제,2020-10,202.4
294,거제,2020-11,161.9
294,거제,2020-12,175.3
295,남해,2020-01,155.5
295,남해,2020-02,200.5
295,남해,2020-03,239.3
295,남해,2020-04,278.3
295,남해,2020-05,203.4
295,남해,2020-06,212.7
295,남해,2020-07,84.2
295,남해,2020-08,175.8
295,남해,2020-09,151.5
295,남해,2020-10,227.9
295,남해,2020-11,176.6
295,남해,2020-12,181.5
