지점,지점명,일시,평균운량(1/10)
268,진도군,2024-07,6.4
268,진도군,2024-08,3.7
268,진도군,2024-09,4.6
268,진도군,2024-10,6.3
268,진도군,2024-11,5.4
268,진도군,2024-12,5.6
271,봉화,2024-01,3.2
271,봉화,2024-02,6.2
271,봉화,2024-03,4.2
271,봉화,2024-04,5.3
271,봉화,2024-05,4.2
271,봉화,2024-06,4.8
271,봉화,2024-07,6.9
271,봉화,2024-08,4.3
271,봉화,2024-09,6.2
271,봉화,2024-10,6.0
271,봉화,2024-11,4.5
271,봉화,2024-12,3.0
272,영주,2024-01,3.6
272,영주,2024-02,6.2
272,영주,2024-03,4.2
272,영주,2024-04,5.3
272,영주,2024-05,3.9
272,영주,2024-06,4.9
272,영주,2024-07,6.82
272,영주,2024-08,4.5
272,영주,2024-09,6.3
272,영주,2024-10,5.9
272,영주,2024-11,4.6
272,영주,2024-12,3.5
273,문경,2024-01,3.5
273,문경,2024-02,6.4
273,문경,2024-03,4.2
273,문경,2024-04,5.3
273,문경,2024-05,4.0
273,문경,2024-06,4.7
273,문경,2024-07,6.8
273,문경,2024-08,4.3
273,문경,2024-09,6.0
273,문경,2024-10,5.8
273,문경,2024-11,4.3
273,문경,2024-12,3.8
276,청송군,2024-01,2.8
276,청송군,2024-02,6.4
276,청송군,2024-03,4.4
276,청송군,2024-04,5.5
276,청송군,2024-05,4.1
276,청송군,2024-06,5.2
276,청송군,2024-07,6.5
276,청송군,2024-08,4.3
276,청송군,2024-09,6.1
276,청송군,2024-10,6.1
276,청송군,2024-11,4.5
276,청송군,2024-12,3.0
277,영덕,2024-01,3.5
277,영덕,2024-02,6.3
277,영덕,2024-03,4.3
277,영덕,2024-04,5.3
277,영덕,2024-05,4.1
277,영덕,2024-06,5.1
277,영덕,2024-07,6.5
277,영덕,2024-08,4.0
277,영덕,2024-09,6.0
277,영덕,2024-10,5.9
277,영덕,2024-11,4.5
277,영덕,2024-12,2.6
278,의성,2024-01,3.2
278,의성,2024-02,6.2
278,의성,2024-03,4.5
278,의성,2024-04,5.4
278,의성,2024-05,4.0
278,의성,2024-06,5.2
278,의성,2024-07,6.6
278,의성,2024-08,4.4
278,의성,2024-09,6.0
278,의성,2024-10,6.4
278,의성,2024-11,4.4
278,의성,2024-12,3.3
279,구미,2024-01,3.3
279,구미,2024-02,6.2
279,구미,2024-03,4.3
279,구미,2024-04,5.5
279,구미,2024-05,4.2
279,구미,2024-06,5.1
279,구미,2024-07,6.4
279,구미,2024-08,4.4
279,구미,2024-09,5.9
279,구미,2024-10,6.0
279,구미,2024-11,4.4
279,구미,2024-12,3.6
281,영천,2024-01,3.2
281,영천,2024-02,6.2
281,영천,2024-03,4.4
281,영천,2024-04,5.5
281,영천,2024-05,4.0
281,영천,2024-06,5.6
281,영천,2024-07,6.3
281,영천,2024-08,4.2
281,영천,2024-09,5.7
281,영천,2024-10,6.1
281,영천,2024-11,4.6
281,영천,2024-12,3.1
283,경주시,2024-01,3.0
283,경주시,2024-02,6.2
283,경주시,2024-03,4.3
283,경주시,2024-04,5.5
283,경주시,2024-05,4.2
283,경주시,2024-06,5.8
283,경주시,2024-07,6.3
283,경주시,2024-08,4.5
283,경주시,2024-09,6.1
283,경주시,2024-10,6.3
283,경주시,2024-11,4.5
283,경주시,2024-12,2.7
284,거창,2024-01,3.4
284,거창,2024-02,6.0
284,거창,2024-03,4.6
284,거창,2024-04,5.8
284,거창,2024-05,4.2
284,거창,2024-06,5.8
284,거창,2024-07,6.5
284,거창,2024-08,4.6
284,거창,2024-09,5.8
284,거창,2024-10,6.1
284,거창,2024-11,4.8
284,거창,2024-12,4.5
285,합천,2024-01,3.1
285,합천,2024-02,6.1
285,합천,2024-03,4.5
285,합천,2024-04,5.8
285,합천,2024-05,4.2
285,합천,2024-06,5.9
285,합천,2024-07,6.5
285,합천,2024-08,4.4
285,합천,2024-09,5.7
285,합천,2024-10,6.0
285,합천,2024-11,4.3
285,합천,2024-12,3.5
288,밀양,2024-01,2.8
288,밀양,2024-02,6.0
288,밀양,2024-03,4.4
288,밀양,2024-04,5.6
288,밀양,2024-05,4.0
288,밀양,2024-06,5.9
288,밀양,2024-07,6.2
288,밀양,2024-08,4.6
288,밀양,2024-09,5.5
288,밀양,2024-10,5.9
288,밀양,2024-11,4.3
288,밀양,2024-12,3.0
289,산청,2024-01,3.3
289,산청,2024-02,6.0
289,산청,2024-03,4.6
289,산청,2024-04,5.9
289,산청,2024-05,4.3
289,산청,2024-06,6.0
289,산청,2024-07,6.5
289,산청,2024-08,4.6
289,산청,2024-09,6.0
289,산청,2024-10,6.1
289,산청,2024-11,4.7
289,산청,2024-12,4.3
294,거제,2024-01,3.4
294,거제,2024-02,6.0
294,거제,2024-03,4.5
294,거제,2024-04,5.7
294,거제,2024-05,4.2
294,거제,2024-06,6.2
294,거제,2024-07,6.3
294,거제,2024-08,4.3
294,거제,2024-09,4.9
294,거제,2024-10,6.1
294,거제,2024-11,3.9
294,거제,2024-12,2.5
295,남해,2024-01,3.7
295,남해,2024-02,6.1
295,남해,2024-03,4.5
295,남해,2024-04,5.9
295,남해,2024-05,4.2
295,남해,2024-06,6.3
295,남해,2024-07,6.2
295,남해,2024-08,4.0
295,남해,2024-09,4.9
295,남해,2024-10,6.0
295,남해,2024-11,4.5
295,남해,2024-12,2.9
296,북부산,2024-01,2.9
296,북부산,2024-02,6.0
296,북부산,2024-03,4.5
296,북부산,2024-04,5.4
296,북부산,2024-05,4.1
296,북부산,2024-06,6.0
296,북부산,2024-07,6.4
296,북부산,2024-08,4.4
296,북부산,2024-09,5.2
296,북부산,2024-10,6.1
296,북부산,2024-11,3.8
296,북부산,2024-12,2.5
